season,Year,NW,SW,S
MAM,2019,0,0,0
MAM,2020,12.666666666666668,5.333333333333334,2.3333333333333335
MAM,2021,12.666666666666668,4,2
MAM,2022,0,1,1
MAM,2023,14,9,4.333333333333333
MAM,2024,8,3.666666666666667,2
MAM,2025,20.333333333333332,3.6666666666666665,1.6666666666666665
JJA,1982,0.33333333333333337,0,0
JJA,1983,3,0.6666666666666667,0
JJA,1984,2.666666666666667,0,0
JJA,1985,4,0.6666666666666667,0
JJA,1986,0,0,0
JJA,1987,0,1.6666666666666665,1.3333333333333333
JJA,1988,0.6666666666666666,0,0.33333333333333337
JJA,1989,12,5.333333333333333,2.3333333333333335
JJA,1990,11,7.333333333333333,2.3333333333333335
JJA,1991,7.666666666666666,4,2
JJA,1992,0,0,0
JJA,1993,4,0,1
JJA,1994,5.666666666666666,1,0
JJA,1995,8.333333333333334,4.666666666666667,0
JJA,1996,0,3,5
JJA,1997,5.666666666666666,5.333333333333333,1
JJA,1998,0,0,0
JJA,1999,12.666666666666668,1,0
JJA,2000,6.333333333333334,4.333333333333333,1.3333333333333335
JJA,2001,0.33333333333333337,0,0
JJA,2002,0,0,0
JJA,2003,8.666666666666668,4.666666666666666,2
JJA,2004,18,4.666666666666667,0
JJA,2005,10.333333333333334,9.333333333333334,3.3333333333333335
JJA,2006,14.666666666666666,8.333333333333334,4.666666666666667
JJA,2007,1.6666666666666665,1.3333333333333335,0
JJA,2008,2.666666666666667,0,0.33333333333333337
JJA,2009,9,4.666666666666667,2.3333333333333335
JJA,2010,5.333333333333333,0,3.6666666666666665
JJA,2011,0,0.33333333333333337,1
JJA,2012,10.666666666666666,1.3333333333333335,0
JJA,2013,9,2.6666666666666665,4.333333333333333
JJA,2014,11.333333333333334,0.33333333333333337,0
JJA,2015,4.333333333333333,4,1
JJA,2016,8.333333333333332,3.3333333333333335,4.666666666666667
JJA,2017,1.6666666666666665,4,3.6666666666666665
JJA,2018,5,0.33333333333333337,0
JJA,2019,2.666666666666667,0,0
JJA,2020,5.333333333333334,2,2
JJA,2021,0.33333333333333337,0,0
JJA,2022,16.333333333333332,2.666666666666667,1.3333333333333335
JJA,2023,8,4.333333333333333,2.666666666666667
JJA,2024,0,0.33333333333333337,0
JJA,2025,0,3.3333333333333335,4
SON,1981,0,2.666666666666667,0.33333333333333337
SON,1982,0,0,1.6666666666666665
SON,1983,9,4.333333333333334,2.666666666666667
SON,1984,0,0,0
SON,1985,0,0.33333333333333337,0.6666666666666666
SON,1986,5.333333333333334,1,0
SON,1987,1.6666666666666665,3,2
SON,1988,3.333333333333333,4,0
SON,1989,0.6666666666666667,3.666666666666667,1.6666666666666665
SON,1990,0,2.666666666666667,0
SON,1991,1,0.33333333333333337,1.3333333333333335
SON,1992,0,0,0
SON,1993,0,0,0
SON,1994,0,0,0
SON,1995,4,5.333333333333333,3
SON,1996,0,0,0
SON,1997,8.666666666666666,2.3333333333333335,4.333333333333333
SON,1998,0,0,0
SON,1999,1,0.33333333333333337,0
SON,2000,0,0,0
SON,2001,0,0.6666666666666667,0
SON,2002,6,2.3333333333333335,0
SON,2003,6,2,0
SON,2004,0,0,0
SON,2005,0,1,0
SON,2006,10.666666666666668,7.333333333333333,4
SON,2007,0,1.3333333333333333,2.3333333333333335
SON,2008,0.6666666666666667,0,0.33333333333333337
SON,2009,14.333333333333332,4.666666666666667,0.6666666666666667
SON,2010,0.6666666666666667,0.33333333333333337,0.33333333333333337
SON,2011,2.3333333333333335,4.666666666666667,2.6666666666666665
SON,2012,3.666666666666667,4,0
SON,2013,7.666666666666666,4.666666666666667,2.3333333333333335
SON,2014,11.666666666666666,8.666666666666666,2.3333333333333335
SON,2015,9,7,1.6666666666666665
SON,2016,0,0.33333333333333337,0.6666666666666667
SON,2017,0,1.3333333333333333,3.3333333333333335
SON,2018,0,1.6666666666666665,2
SON,2019,0,0,1.3333333333333335
SON,2020,0,0.33333333333333337,1.6666666666666665
SON,2021,8,3,0.6666666666666667
SON,2022,16.666666666666668,3,1
SON,2023,11.333333333333332,4.666666666666667,2.3333333333333335
SON,2024,10.666666666666666,5,1.6666666666666665
SON,2025,0,0.33333333333333337,2.3333333333333335
