season,Year,NW,SW,S
SON,1998,0,0,0
SON,1999,2.1111111111111107,2.5555555555555554,0
SON,2000,0,0,0
SON,2001,0,1.6666666666666665,0
SON,2002,5.9375,6.133333333333334,0
SON,2003,3.2666666666666666,2.666666666666667,0
SON,2004,0,2.8888888888888884,6.333333333333333
SON,2005,0,4.166666666666667,0
SON,2006,27.529715762273902,22.58989898989899,9.001831501831502
SON,2007,0,4.866666666666666,7.2
SON,2008,2.5,0,2.1111111111111107
SON,2009,5.08,7.809523809523808,4.055555555555555
SON,2010,2.25,3.333333333333333,2.666666666666667
SON,2011,5.273809523809524,7.838888888888889,8.66060606060606
SON,2012,5.3809523809523805,10.754166666666666,2
SON,2013,6.555555555555555,6.833333333333333,11.188888888888888
SON,2014,27.94496578690127,22.380534670008355,20.454545454545453
SON,2015,7.787878787878787,6.096618357487923,3.541666666666667
SON,2016,0,2,5.166666666666667
SON,2017,0,6.083333333333333,23.15
SON,2018,0,7,8.222222222222221
SON,2019,0,0,2.416666666666667
SON,2020,2,6.083333333333333,5.191919191919192
SON,2021,5.072916666666666,8.019607843137255,4.925925925925926
SON,2022,40.62515964240102,14.329411764705883,35.800000000000004
SON,2023,25.544871794871796,53.7952380952381,44.93888888888888
SON,2024,10.956018518518519,11.115384615384615,12.75925925925926
SON,2025,1.7777777777777777,3.6666666666666665,23.136752136752136
