Zone,Year,value_annual
NW,1981,0
NW,1982,0.19216769933700562
NW,1983,0.4827531079451243
NW,1984,0.13406755526860553
NW,1985,0.13963584105173749
NW,1986,0.2817032237847646
NW,1987,0.3919798731803894
NW,1988,0.6362970769405365
NW,1989,1.2003195236126583
NW,1990,0.8487502733866373
NW,1991,0.312905083100001
NW,1992,0
NW,1993,0.19561301171779633
NW,1994,0.3202908982833227
NW,1995,0.8158491154511769
NW,1996,0.33947746952374774
NW,1997,1.261527140935262
NW,1998,0.39076669017473853
NW,1999,0.4586089452107748
NW,2000,0.37823290626207984
NW,2001,0.38028357426325476
NW,2002,0.5561254074176152
NW,2003,0.5117996633052826
NW,2004,0.4484621286392212
NW,2005,0.5283038218816121
NW,2006,1.177315870920817
NW,2007,0.5310454418261845
NW,2008,0.8985493232806523
NW,2009,0.6615023612976074
NW,2010,0.8684358497460682
NW,2011,0.946495125691096
NW,2012,0.7900295555591583
NW,2013,0.5720138053099315
NW,2014,1.3428288996219635
NW,2015,0.8828619122505188
NW,2016,0.46095923582712806
NW,2017,0.48560207585493725
NW,2018,0.1523432532946269
NW,2019,0.12131178379058835
NW,2020,0.8564340124527614
NW,2021,0.5407925049463909
NW,2022,0.904900461435318
NW,2023,1.4717505375544229
NW,2024,0.7794540822505951
NW,2025,0.7881478120883306
SW,1981,0.8416552245616913
SW,1982,0
SW,1983,0.4569245378176371
SW,1984,0
SW,1985,0.24382551511128744
SW,1986,0.23661472400029504
SW,1987,0.6339696447054546
SW,1988,0.2408208747704824
SW,1989,0.9619379192590714
SW,1990,0.8910315881172816
SW,1991,0.3239282766977946
SW,1992,0
SW,1993,0
SW,1994,0.21632749835650125
SW,1995,0.9199058016141255
SW,1996,0.3331529299418131
SW,1997,1.1215286552906036
SW,1998,0.28545936942100525
SW,1999,0.3606341083844503
SW,2000,0.5999751190344493
SW,2001,0.09248532851537068
SW,2002,0.739593376715978
SW,2003,0.47091809908548987
SW,2004,0.40767846504847205
SW,2005,0.8319718341032665
SW,2006,1.317927251259486
SW,2007,0.7053615252176921
SW,2008,0.3683178971211115
SW,2009,0.5760010778903961
SW,2010,0.7625898520151775
SW,2011,1.0064490536848705
SW,2012,0.5896472334861755
SW,2013,0.49068067471186316
SW,2014,0.8045586943626404
SW,2015,1.058582216501236
SW,2016,1.0193701088428497
SW,2017,1.0200644036134083
SW,2018,0.3996073603630066
SW,2019,0.15823490420977274
SW,2020,0.8609766314427059
SW,2021,0.34633680184682214
SW,2022,0.7302778661251068
SW,2023,1.3271371225516002
SW,2024,0.88975294927756
SW,2025,0.9870931605497996
S,1981,0.7759753465652466
S,1982,0.2960948348045349
S,1983,0.5225749015808105
S,1984,0
S,1985,0.25064211090405786
S,1986,0
S,1987,0.6217030485471089
S,1988,0.3095548748970032
S,1989,0.6266532440980275
S,1990,0.501692106326421
S,1991,0.3046298623085022
S,1992,0
S,1993,0.27330345908800757
S,1994,0.153597891330719
S,1995,0.8307042916615803
S,1996,0.3918261925379435
S,1997,1.0417880564928055
S,1998,0.31116726001103723
S,1999,0.23207479715347287
S,2000,0.5840051621198654
S,2001,0
S,2002,0.15640079975128174
S,2003,0.4419281383355459
S,2004,0.33590615789095557
S,2005,0.427872896194458
S,2006,1.0525679886341095
S,2007,0.454769492149353
S,2008,0.8928883224725723
S,2009,0.7241516609986622
S,2010,1.0631510516007743
S,2011,1.1976060370604196
S,2012,0.13544759154319763
S,2013,0.9365309874216715
S,2014,0.7222324510415394
S,2015,0.6191576321919758
S,2016,0.9378050863742828
S,2017,1.1821551024913788
S,2018,0.4408608675003052
S,2019,0.32904909551143646
S,2020,1.2210814108451207
S,2021,0.44032233953475947
S,2022,0.7525006035963695
S,2023,1.2127758810917537
S,2024,0.6414400388797123
S,2025,1.196591814359029
