Zone,Year,value_annual
NW,1981,0
NW,1982,124.62225652308675
NW,1983,3229.2937615172723
NW,1984,535.4441743714915
NW,1985,979.3536414118876
NW,1986,1188.3707294815863
NW,1987,957.7621965103538
NW,1988,1334.4218369672285
NW,1989,5553.086607943834
NW,1990,9238.987722674608
NW,1991,2039.6244758879066
NW,1992,0
NW,1993,912.241980027484
NW,1994,1581.8209362447599
NW,1995,5425.726136780198
NW,1996,1280.2968699014784
NW,1997,6891.836315894233
NW,1998,6277.068791821321
NW,1999,3316.585676792796
NW,2000,1784.1505580490389
NW,2001,257.41145418166377
NW,2002,4059.6737929915466
NW,2003,3609.3663155989357
NW,2004,4284.350464533683
NW,2005,2440.408839392916
NW,2006,7919.818483314664
NW,2007,3667.8471380623146
NW,2008,4469.3891249995595
NW,2009,5555.071782722229
NW,2010,3915.8034170320875
NW,2011,4761.375887285525
NW,2012,4698.519970856739
NW,2013,3968.0779679945713
NW,2014,6380.995431215092
NW,2015,5136.23037738992
NW,2016,4989.486617227624
NW,2017,2675.5756036504317
NW,2018,1273.6033908879165
NW,2019,713.2159475663104
NW,2020,4898.32205640371
NW,2021,4966.056016339226
NW,2022,9336.290790963665
NW,2023,9659.838725938376
NW,2024,7155.721318058528
NW,2025,7320.035511976526
SW,1981,337.0059971741831
SW,1982,0
SW,1983,923.2733116285806
SW,1984,0
SW,1985,146.56610666763936
SW,1986,160.03419294256136
SW,1987,687.4606422369689
SW,1988,633.3978061248189
SW,1989,1730.2810406901372
SW,1990,2634.8969109236796
SW,1991,631.7669500481297
SW,1992,0
SW,1993,0
SW,1994,734.5848790615526
SW,1995,2250.7409526296324
SW,1996,502.1358232089898
SW,1997,2458.1411626712534
SW,1998,1583.5992392474873
SW,1999,271.20343777646787
SW,2000,946.8157519419068
SW,2001,104.44705293567496
SW,2002,2033.4182954758385
SW,2003,990.5719166989569
SW,2004,717.6381274871612
SW,2005,1490.9749823430282
SW,2006,2456.374950409991
SW,2007,759.8705008251093
SW,2008,1310.761096575525
SW,2009,1384.7825341484368
SW,2010,1297.2970843795642
SW,2011,2575.9161026460292
SW,2012,869.1946628231144
SW,2013,973.8685802119994
SW,2014,1344.4073357521288
SW,2015,2693.820238980462
SW,2016,1445.6174396024535
SW,2017,1580.327038979942
SW,2018,252.75092138753524
SW,2019,109.54342393708372
SW,2020,1334.3107859799618
SW,2021,1049.543423223501
SW,2022,1533.0083011005036
SW,2023,3536.2154001331537
SW,2024,1864.8984579263943
SW,2025,1489.2295870841115
S,1981,32.023208888210064
S,1982,305.05196882217433
S,1983,397.752977721148
S,1984,0
S,1985,70.78365330773369
S,1986,0
S,1987,525.8458132739883
S,1988,35.39182665386666
S,1989,397.75297772114766
S,1990,301.6833510565176
S,1991,326.9693244134143
S,1992,0
S,1993,99.43824443028694
S,1994,102.80686219594337
S,1995,699.4363287776656
S,1996,696.0677110120085
S,1997,1125.843897621367
S,1998,529.214431039645
S,1999,99.43824443028711
S,2000,298.3147332908609
S,2001,0
S,2002,269.6601421683074
S,2003,195.50787109491728
S,2004,99.438244430287
S,2005,333.7065599447276
S,2006,997.7510620685263
S,2007,493.82260438577805
S,2008,532.5830488053017
S,2009,294.94611552520433
S,2010,670.7817376551121
S,2011,901.6814354038963
S,2012,163.4846622067073
S,2013,792.1373376766395
S,2014,429.7761866093581
S,2015,859.552373218716
S,2016,841.0036353931329
S,2017,1132.58113315268
S,2018,198.87648886057391
S,2019,170.2218977380204
S,2020,894.944199872583
S,2021,262.9229066369942
S,2022,532.5830488053018
S,2023,1093.8206887331567
S,2024,468.5366310288814
S,2025,862.9209909843728
