year,duration,start_time,end_time,area,lat,lon
2006,6,1165190400000000000,1165708800000000000,35391826.65386661,37.125,351.125
2007,7,1192579200000000000,1193184000000000000,35391826.65386661,37.125,351.125
2007,13,1194393600000000000,1195516800000000000,35391826.65386661,37.125,351.125
2007,9,1198368000000000000,1199145600000000000,35391826.65386661,37.125,351.125
2008,6,1201392000000000000,1201910400000000000,35391826.65386661,37.125,351.125
2008,5,1202169600000000000,1202601600000000000,35391826.65386661,37.125,351.125
2008,28,1202947200000000000,1205366400000000000,35391826.65386661,37.125,351.125
2009,13,1245801600000000000,1246924800000000000,35391826.65386661,37.125,351.125
2009,5,1256688000000000000,1257120000000000000,35391826.65386661,37.125,351.125
2010,15,1271635200000000000,1272931200000000000,35391826.65386661,37.125,351.125
2010,7,1274227200000000000,1274832000000000000,35391826.65386661,37.125,351.125
2011,6,1301356800000000000,1301875200000000000,35391826.65386661,37.125,351.125
2011,61,1302480000000000000,1307750400000000000,35391826.65386661,37.125,351.125
2011,30,1317168000000000000,1319760000000000000,35391826.65386661,37.125,351.125
2013,14,1372723200000000000,1373932800000000000,35391826.65386661,37.125,351.125
2013,18,1377907200000000000,1379462400000000000,35391826.65386661,37.125,351.125
2013,16,1379894400000000000,1381276800000000000,35391826.65386661,37.125,351.125
2014,6,1400371200000000000,1400889600000000000,35391826.65386661,37.125,351.125
2014,13,1410566400000000000,1411689600000000000,35391826.65386661,37.125,351.125
2014,14,1413849600000000000,1415059200000000000,35391826.65386661,37.125,351.125
2015,18,1430352000000000000,1431907200000000000,35391826.65386661,37.125,351.125
2015,15,1433635200000000000,1434931200000000000,35391826.65386661,37.125,351.125
2015,12,1447113600000000000,1448150400000000000,35391826.65386661,37.125,351.125
2015,29,1449792000000000000,1452297600000000000,35391826.65386661,37.125,351.125
2016,33,1452556800000000000,1455408000000000000,35391826.65386661,37.125,351.125
2016,9,1469232000000000000,1470009600000000000,35391826.65386661,37.125,351.125
2016,27,1471046400000000000,1473379200000000000,35391826.65386661,37.125,351.125
2016,6,1478131200000000000,1478649600000000000,35391826.65386661,37.125,351.125
2016,19,1480896000000000000,1482537600000000000,35391826.65386661,37.125,351.125
2017,6,1492992000000000000,1493510400000000000,35391826.65386661,37.125,351.125
2017,28,1494028800000000000,1496448000000000000,35391826.65386661,37.125,351.125
2017,13,1497484800000000000,1498608000000000000,35391826.65386661,37.125,351.125
2017,5,1503619200000000000,1504051200000000000,35391826.65386661,37.125,351.125
2017,9,1509408000000000000,1510185600000000000,35391826.65386661,37.125,351.125
2017,13,1511827200000000000,1512950400000000000,35391826.65386661,37.125,351.125
