year,duration,start_time,end_time,area,lat,lon
2024,12,1713052800000000000,1714089600000000000,32023208.88821012,36.875,351.625
2024,65,1732406400000000000,1738022400000000000,32023208.88821012,36.875,351.625
2025,7,1740787200000000000,1741392000000000000,32023208.88821012,36.875,351.625
2025,12,1751155200000000000,1752192000000000000,32023208.88821012,36.875,351.625
2025,19,1754006400000000000,1755648000000000000,32023208.88821012,36.875,351.625
2025,18,1761091200000000000,1762646400000000000,32023208.88821012,36.875,351.625
1982,5,390614400000000000,391046400000000000,32023208.888210118,36.875,351.875
1982,9,400377600000000000,401155200000000000,32023208.888210118,36.875,351.875
1983,6,438825600000000000,439344000000000000,32023208.888210118,36.875,351.875
1987,9,541728000000000000,542505600000000000,32023208.888210118,36.875,351.875
1987,11,559180800000000000,560131200000000000,32023208.888210118,36.875,351.875
1989,12,617673600000000000,618710400000000000,32023208.888210118,36.875,351.875
1991,5,682300800000000000,682732800000000000,32023208.888210118,36.875,351.875
1991,6,682992000000000000,683510400000000000,32023208.888210118,36.875,351.875
1991,5,685584000000000000,686016000000000000,32023208.888210118,36.875,351.875
1995,7,792806400000000000,793411200000000000,32023208.888210118,36.875,351.875
1995,9,796953600000000000,797731200000000000,32023208.888210118,36.875,351.875
1995,16,815270400000000000,816652800000000000,32023208.888210118,36.875,351.875
1996,9,820627200000000000,821404800000000000,32023208.888210118,36.875,351.875
1996,6,836092800000000000,836611200000000000,32023208.888210118,36.875,351.875
1996,7,837302400000000000,837907200000000000,32023208.888210118,36.875,351.875
1997,24,858211200000000000,860284800000000000,32023208.888210118,36.875,351.875
1997,5,860803200000000000,861235200000000000,32023208.888210118,36.875,351.875
1997,7,862185600000000000,862790400000000000,32023208.888210118,36.875,351.875
1997,16,874022400000000000,875404800000000000,32023208.888210118,36.875,351.875
1997,9,877651200000000000,878428800000000000,32023208.888210118,36.875,351.875
1998,13,887328000000000000,888451200000000000,32023208.888210118,36.875,351.875
1998,12,888969600000000000,890006400000000000,32023208.888210118,36.875,351.875
1998,15,890870400000000000,892166400000000000,32023208.888210118,36.875,351.875
2000,7,952992000000000000,953596800000000000,32023208.888210118,36.875,351.875
2002,5,1016755200000000000,1017187200000000000,32023208.888210118,36.875,351.875
2003,7,1060387200000000000,1060992000000000000,32023208.888210118,36.875,351.875
2004,5,1076371200000000000,1076803200000000000,32023208.888210118,36.875,351.875
2005,26,1117756800000000000,1120003200000000000,32023208.888210118,36.875,351.875
2006,6,1149638400000000000,1150156800000000000,32023208.888210118,36.875,351.875
2006,10,1150416000000000000,1151280000000000000,32023208.888210118,36.875,351.875
2006,17,1152662400000000000,1154131200000000000,32023208.888210118,36.875,351.875
2006,13,1157241600000000000,1158364800000000000,32023208.888210118,36.875,351.875
2006,20,1162425600000000000,1164153600000000000,32023208.888210118,36.875,351.875
2006,5,1165190400000000000,1165622400000000000,32023208.888210118,36.875,351.875
2007,5,1169078400000000000,1169510400000000000,32023208.888210118,36.875,351.875
2008,6,1201392000000000000,1201910400000000000,32023208.888210118,36.875,351.875
2008,23,1203120000000000000,1205107200000000000,32023208.888210118,36.875,351.875
2008,5,1222646400000000000,1223078400000000000,32023208.888210118,36.875,351.875
2009,9,1250380800000000000,1251158400000000000,32023208.888210118,36.875,351.875
2010,15,1271721600000000000,1273017600000000000,32023208.888210118,36.875,351.875
2010,8,1278288000000000000,1278979200000000000,32023208.888210118,36.875,351.875
2010,27,1280534400000000000,1282867200000000000,32023208.888210118,36.875,351.875
2011,6,1301356800000000000,1301875200000000000,32023208.888210118,36.875,351.875
2011,9,1302220800000000000,1302998400000000000,32023208.888210118,36.875,351.875
2011,52,1303689600000000000,1308182400000000000,32023208.888210118,36.875,351.875
2011,13,1308960000000000000,1310083200000000000,32023208.888210118,36.875,351.875
2011,11,1317168000000000000,1318118400000000000,32023208.888210118,36.875,351.875
2011,10,1318377600000000000,1319241600000000000,32023208.888210118,36.875,351.875
2012,5,1336867200000000000,1337299200000000000,32023208.888210118,36.875,351.875
2013,7,1367798400000000000,1368403200000000000,32023208.888210118,36.875,351.875
2013,5,1373241600000000000,1373673600000000000,32023208.888210118,36.875,351.875
2013,6,1376956800000000000,1377475200000000000,32023208.888210118,36.875,351.875
2013,27,1377820800000000000,1380153600000000000,32023208.888210118,36.875,351.875
2013,5,1380931200000000000,1381363200000000000,32023208.888210118,36.875,351.875
2013,8,1381708800000000000,1382400000000000000,32023208.888210118,36.875,351.875
2014,9,1399248000000000000,1400025600000000000,32023208.888210118,36.875,351.875
2014,22,1417132800000000000,1419033600000000000,32023208.888210118,36.875,351.875
2015,12,1430784000000000000,1431820800000000000,32023208.888210118,36.875,351.875
2015,33,1432166400000000000,1435017600000000000,32023208.888210118,36.875,351.875
2015,5,1435276800000000000,1435708800000000000,32023208.888210118,36.875,351.875
2015,16,1449964800000000000,1451347200000000000,32023208.888210118,36.875,351.875
2016,42,1451952000000000000,1455580800000000000,32023208.888210118,36.875,351.875
2016,13,1468713600000000000,1469836800000000000,32023208.888210118,36.875,351.875
2016,16,1471996800000000000,1473379200000000000,32023208.888210118,36.875,351.875
2017,11,1494115200000000000,1495065600000000000,32023208.888210118,36.875,351.875
2017,15,1495411200000000000,1496707200000000000,32023208.888210118,36.875,351.875
2017,19,1496966400000000000,1498608000000000000,32023208.888210118,36.875,351.875
2017,5,1503446400000000000,1503878400000000000,32023208.888210118,36.875,351.875
2017,64,1507766400000000000,1513296000000000000,32023208.888210118,36.875,351.875
2018,27,1537574400000000000,1539907200000000000,32023208.888210118,36.875,351.875
2019,7,1567468800000000000,1568073600000000000,32023208.888210118,36.875,351.875
2020,25,1580601600000000000,1582761600000000000,32023208.888210118,36.875,351.875
2020,16,1590192000000000000,1591574400000000000,32023208.888210118,36.875,351.875
2020,18,1594684800000000000,1596240000000000000,32023208.888210118,36.875,351.875
2020,9,1605657600000000000,1606435200000000000,32023208.888210118,36.875,351.875
2021,10,1618358400000000000,1619222400000000000,32023208.888210118,36.875,351.875
2021,5,1635206400000000000,1635638400000000000,32023208.888210118,36.875,351.875
2022,5,1652659200000000000,1653091200000000000,32023208.888210118,36.875,351.875
2022,15,1657670400000000000,1658966400000000000,32023208.888210118,36.875,351.875
2022,11,1667865600000000000,1668816000000000000,32023208.888210118,36.875,351.875
2022,34,1671667200000000000,1674604800000000000,32023208.888210118,36.875,351.875
2023,15,1679616000000000000,1680912000000000000,32023208.888210118,36.875,351.875
2023,19,1681776000000000000,1683417600000000000,32023208.888210118,36.875,351.875
2023,15,1687564800000000000,1688860800000000000,32023208.888210118,36.875,351.875
2023,19,1696377600000000000,1698019200000000000,32023208.888210118,36.875,351.875
2023,84,1702166400000000000,1709424000000000000,32023208.888210118,36.875,351.875
2024,10,1713225600000000000,1714089600000000000,32023208.888210118,36.875,351.875
2024,38,1732406400000000000,1735689600000000000,32023208.888210118,36.875,351.875
2025,19,1736467200000000000,1738108800000000000,32023208.888210118,36.875,351.875
2025,7,1740787200000000000,1741392000000000000,32023208.888210118,36.875,351.875
2025,11,1751155200000000000,1752105600000000000,32023208.888210118,36.875,351.875
2025,19,1754006400000000000,1755648000000000000,32023208.888210118,36.875,351.875
2025,18,1761091200000000000,1762646400000000000,32023208.888210118,36.875,351.875
1982,6,390614400000000000,391132800000000000,32023208.888210177,36.875,352.375
1982,16,400464000000000000,401846400000000000,32023208.888210177,36.875,352.375
1985,5,496627200000000000,497059200000000000,32023208.888210177,36.875,352.375
1987,6,541728000000000000,542246400000000000,32023208.888210177,36.875,352.375
1987,21,558230400000000000,560044800000000000,32023208.888210177,36.875,352.375
1989,7,616204800000000000,616809600000000000,32023208.888210177,36.875,352.375
1989,6,617673600000000000,618192000000000000,32023208.888210177,36.875,352.375
1990,9,649900800000000000,650678400000000000,32023208.888210177,36.875,352.375
1994,5,763689600000000000,764121600000000000,32023208.888210177,36.875,352.375
1995,7,792979200000000000,793584000000000000,32023208.888210177,36.875,352.375
1995,5,797299200000000000,797731200000000000,32023208.888210177,36.875,352.375
1995,7,815356800000000000,815961600000000000,32023208.888210177,36.875,352.375
1995,15,820108800000000000,821404800000000000,32023208.888210177,36.875,352.375
1996,5,837475200000000000,837907200000000000,32023208.888210177,36.875,352.375
1997,7,857174400000000000,857779200000000000,32023208.888210177,36.875,352.375
1997,5,858643200000000000,859075200000000000,32023208.888210177,36.875,352.375
1997,7,862185600000000000,862790400000000000,32023208.888210177,36.875,352.375
1997,9,874627200000000000,875404800000000000,32023208.888210177,36.875,352.375
1997,7,877564800000000000,878169600000000000,32023208.888210177,36.875,352.375
1998,31,887328000000000000,890006400000000000,32023208.888210177,36.875,352.375
1998,15,890870400000000000,892166400000000000,32023208.888210177,36.875,352.375
1999,7,923270400000000000,923875200000000000,32023208.888210177,36.875,352.375
2000,6,953078400000000000,953596800000000000,32023208.888210177,36.875,352.375
2002,6,1016755200000000000,1017273600000000000,32023208.888210177,36.875,352.375
2003,7,1060387200000000000,1060992000000000000,32023208.888210177,36.875,352.375
2004,5,1076544000000000000,1076976000000000000,32023208.888210177,36.875,352.375
2005,10,1117756800000000000,1118620800000000000,32023208.888210177,36.875,352.375
2005,7,1119225600000000000,1119830400000000000,32023208.888210177,36.875,352.375
2006,5,1149638400000000000,1150070400000000000,32023208.888210177,36.875,352.375
2006,9,1150416000000000000,1151193600000000000,32023208.888210177,36.875,352.375
2006,10,1153267200000000000,1154131200000000000,32023208.888210177,36.875,352.375
2006,9,1154908800000000000,1155686400000000000,32023208.888210177,36.875,352.375
2006,14,1157241600000000000,1158451200000000000,32023208.888210177,36.875,352.375
2006,12,1163030400000000000,1164067200000000000,32023208.888210177,36.875,352.375
2006,8,1165017600000000000,1165708800000000000,32023208.888210177,36.875,352.375
2007,5,1169078400000000000,1169510400000000000,32023208.888210177,36.875,352.375
2008,5,1201392000000000000,1201824000000000000,32023208.888210177,36.875,352.375
2008,11,1204070400000000000,1205020800000000000,32023208.888210177,36.875,352.375
2008,7,1214438400000000000,1215043200000000000,32023208.888210177,36.875,352.375
2009,6,1245283200000000000,1245801600000000000,32023208.888210177,36.875,352.375
2009,17,1250294400000000000,1251763200000000000,32023208.888210177,36.875,352.375
2010,12,1271894400000000000,1272931200000000000,32023208.888210177,36.875,352.375
2010,10,1278201600000000000,1279065600000000000,32023208.888210177,36.875,352.375
2010,21,1280016000000000000,1281830400000000000,32023208.888210177,36.875,352.375
2010,20,1282089600000000000,1283817600000000000,32023208.888210177,36.875,352.375
2011,10,1302220800000000000,1303084800000000000,32023208.888210177,36.875,352.375
2011,5,1303689600000000000,1304121600000000000,32023208.888210177,36.875,352.375
2011,9,1304726400000000000,1305504000000000000,32023208.888210177,36.875,352.375
2011,18,1305849600000000000,1307404800000000000,32023208.888210177,36.875,352.375
2011,14,1308960000000000000,1310169600000000000,32023208.888210177,36.875,352.375
2011,5,1312243200000000000,1312675200000000000,32023208.888210177,36.875,352.375
2011,9,1317254400000000000,1318032000000000000,32023208.888210177,36.875,352.375
2011,9,1318464000000000000,1319241600000000000,32023208.888210177,36.875,352.375
2012,5,1336867200000000000,1337299200000000000,32023208.888210177,36.875,352.375
2013,8,1367798400000000000,1368489600000000000,32023208.888210177,36.875,352.375
2013,5,1376956800000000000,1377388800000000000,32023208.888210177,36.875,352.375
2013,28,1377820800000000000,1380240000000000000,32023208.888210177,36.875,352.375
2013,18,1380931200000000000,1382486400000000000,32023208.888210177,36.875,352.375
2014,18,1398988800000000000,1400544000000000000,32023208.888210177,36.875,352.375
2014,10,1411689600000000000,1412553600000000000,32023208.888210177,36.875,352.375
2014,7,1414454400000000000,1415059200000000000,32023208.888210177,36.875,352.375
2014,36,1416614400000000000,1419724800000000000,32023208.888210177,36.875,352.375
2015,45,1430438400000000000,1434326400000000000,32023208.888210177,36.875,352.375
2015,5,1435276800000000000,1435708800000000000,32023208.888210177,36.875,352.375
2015,13,1447200000000000000,1448323200000000000,32023208.888210177,36.875,352.375
2015,14,1450051200000000000,1451260800000000000,32023208.888210177,36.875,352.375
2016,31,1451952000000000000,1454630400000000000,32023208.888210177,36.875,352.375
2016,10,1454889600000000000,1455753600000000000,32023208.888210177,36.875,352.375
2016,7,1467676800000000000,1468281600000000000,32023208.888210177,36.875,352.375
2016,11,1468886400000000000,1469836800000000000,32023208.888210177,36.875,352.375
2016,6,1471305600000000000,1471824000000000000,32023208.888210177,36.875,352.375
2016,14,1472342400000000000,1473552000000000000,32023208.888210177,36.875,352.375
2017,12,1495411200000000000,1496448000000000000,32023208.888210177,36.875,352.375
2017,22,1496793600000000000,1498694400000000000,32023208.888210177,36.875,352.375
2017,69,1507334400000000000,1513296000000000000,32023208.888210177,36.875,352.375
2018,32,1537142400000000000,1539907200000000000,32023208.888210177,36.875,352.375
2020,30,1580515200000000000,1583107200000000000,32023208.888210177,36.875,352.375
2020,17,1590019200000000000,1591488000000000000,32023208.888210177,36.875,352.375
2020,18,1594684800000000000,1596240000000000000,32023208.888210177,36.875,352.375
2020,11,1605484800000000000,1606435200000000000,32023208.888210177,36.875,352.375
2020,6,1606780800000000000,1607299200000000000,32023208.888210177,36.875,352.375
2021,11,1618358400000000000,1619308800000000000,32023208.888210177,36.875,352.375
2022,5,1652659200000000000,1653091200000000000,32023208.888210177,36.875,352.375
2022,19,1657324800000000000,1658966400000000000,32023208.888210177,36.875,352.375
2022,16,1667433600000000000,1668816000000000000,32023208.888210177,36.875,352.375
2022,38,1671580800000000000,1674864000000000000,32023208.888210177,36.875,352.375
2023,10,1678320000000000000,1679184000000000000,32023208.888210177,36.875,352.375
2023,14,1679616000000000000,1680825600000000000,32023208.888210177,36.875,352.375
2023,19,1681776000000000000,1683417600000000000,32023208.888210177,36.875,352.375
2023,21,1687564800000000000,1689379200000000000,32023208.888210177,36.875,352.375
2023,19,1696377600000000000,1698019200000000000,32023208.888210177,36.875,352.375
2023,86,1701993600000000000,1709424000000000000,32023208.888210177,36.875,352.375
2024,12,1713052800000000000,1714089600000000000,32023208.888210177,36.875,352.375
2024,35,1732406400000000000,1735430400000000000,32023208.888210177,36.875,352.375
2025,23,1736467200000000000,1738454400000000000,32023208.888210177,36.875,352.375
2025,5,1740960000000000000,1741392000000000000,32023208.888210177,36.875,352.375
2025,8,1748304000000000000,1748995200000000000,32023208.888210177,36.875,352.375
2025,11,1751155200000000000,1752105600000000000,32023208.888210177,36.875,352.375
2025,10,1754784000000000000,1755648000000000000,32023208.888210177,36.875,352.375
2025,18,1761091200000000000,1762646400000000000,32023208.888210177,36.875,352.375
1982,5,390528000000000000,390960000000000000,35391826.653866656,37.125,351.375
1982,6,401328000000000000,401846400000000000,35391826.653866656,37.125,351.375
1983,7,416188800000000000,416793600000000000,35391826.653866656,37.125,351.375
1983,13,438307200000000000,439430400000000000,35391826.653866656,37.125,351.375
1987,5,541987200000000000,542419200000000000,35391826.653866656,37.125,351.375
1987,14,558835200000000000,560044800000000000,35391826.653866656,37.125,351.375
1988,8,586310400000000000,587001600000000000,35391826.653866656,37.125,351.375
1989,23,616723200000000000,618710400000000000,35391826.653866656,37.125,351.375
1989,15,623635200000000000,624931200000000000,35391826.653866656,37.125,351.375
1989,6,625708800000000000,626227200000000000,35391826.653866656,37.125,351.375
1990,6,642211200000000000,642729600000000000,35391826.653866656,37.125,351.375
1990,6,650160000000000000,650678400000000000,35391826.653866656,37.125,351.375
1991,14,682300800000000000,683510400000000000,35391826.653866656,37.125,351.375
1991,5,685584000000000000,686016000000000000,35391826.653866656,37.125,351.375
1993,6,743731200000000000,744249600000000000,35391826.653866656,37.125,351.375
1994,5,786844800000000000,787276800000000000,35391826.653866656,37.125,351.375
1994,6,787622400000000000,788140800000000000,35391826.653866656,37.125,351.375
1995,10,796953600000000000,797817600000000000,35391826.653866656,37.125,351.375
1995,5,814579200000000000,815011200000000000,35391826.653866656,37.125,351.375
1995,24,815270400000000000,817344000000000000,35391826.653866656,37.125,351.375
1996,9,820627200000000000,821404800000000000,35391826.653866656,37.125,351.375
1996,7,822441600000000000,823046400000000000,35391826.653866656,37.125,351.375
1996,10,834624000000000000,835488000000000000,35391826.653866656,37.125,351.375
1996,8,836006400000000000,836697600000000000,35391826.653866656,37.125,351.375
1996,9,837043200000000000,837820800000000000,35391826.653866656,37.125,351.375
1997,52,857174400000000000,861667200000000000,35391826.653866656,37.125,351.375
1997,6,862358400000000000,862876800000000000,35391826.653866656,37.125,351.375
1997,10,874022400000000000,874886400000000000,35391826.653866656,37.125,351.375
1997,7,875404800000000000,876009600000000000,35391826.653866656,37.125,351.375
1997,5,876355200000000000,876787200000000000,35391826.653866656,37.125,351.375
1997,7,877651200000000000,878256000000000000,35391826.653866656,37.125,351.375
1998,12,887328000000000000,888364800000000000,35391826.653866656,37.125,351.375
1998,12,888969600000000000,890006400000000000,35391826.653866656,37.125,351.375
1998,14,890870400000000000,892080000000000000,35391826.653866656,37.125,351.375
2000,7,952905600000000000,953510400000000000,35391826.653866656,37.125,351.375
2000,10,965779200000000000,966643200000000000,35391826.653866656,37.125,351.375
2002,7,1011398400000000000,1012003200000000000,35391826.653866656,37.125,351.375
2002,6,1016755200000000000,1017273600000000000,35391826.653866656,37.125,351.375
2003,5,1056326400000000000,1056758400000000000,35391826.653866656,37.125,351.375
2005,20,1118361600000000000,1120089600000000000,35391826.653866656,37.125,351.375
2005,5,1121212800000000000,1121644800000000000,35391826.653866656,37.125,351.375
2006,20,1149638400000000000,1151366400000000000,35391826.653866656,37.125,351.375
2006,23,1152576000000000000,1154563200000000000,35391826.653866656,37.125,351.375
2006,13,1157241600000000000,1158364800000000000,35391826.653866656,37.125,351.375
2006,24,1162339200000000000,1164412800000000000,35391826.653866656,37.125,351.375
2006,6,1165190400000000000,1165708800000000000,35391826.653866656,37.125,351.375
2007,7,1192579200000000000,1193184000000000000,35391826.653866656,37.125,351.375
2007,13,1194393600000000000,1195516800000000000,35391826.653866656,37.125,351.375
2007,11,1198281600000000000,1199232000000000000,35391826.653866656,37.125,351.375
2008,15,1201305600000000000,1202601600000000000,35391826.653866656,37.125,351.375
2008,28,1202947200000000000,1205366400000000000,35391826.653866656,37.125,351.375
2009,6,1246233600000000000,1246752000000000000,35391826.653866656,37.125,351.375
2010,16,1271635200000000000,1273017600000000000,35391826.653866656,37.125,351.375
2010,8,1281312000000000000,1282003200000000000,35391826.653866656,37.125,351.375
2010,19,1282348800000000000,1283990400000000000,35391826.653866656,37.125,351.375
2011,6,1298332800000000000,1298851200000000000,35391826.653866656,37.125,351.375
2011,7,1301356800000000000,1301961600000000000,35391826.653866656,37.125,351.375
2011,67,1302220800000000000,1308009600000000000,35391826.653866656,37.125,351.375
2011,29,1317168000000000000,1319673600000000000,35391826.653866656,37.125,351.375
2013,13,1372809600000000000,1373932800000000000,35391826.653866656,37.125,351.375
2013,40,1377820800000000000,1381276800000000000,35391826.653866656,37.125,351.375
2014,7,1400284800000000000,1400889600000000000,35391826.653866656,37.125,351.375
2015,13,1430784000000000000,1431907200000000000,35391826.653866656,37.125,351.375
2015,29,1432425600000000000,1434931200000000000,35391826.653866656,37.125,351.375
2015,11,1447200000000000000,1448150400000000000,35391826.653866656,37.125,351.375
2015,66,1449705600000000000,1455408000000000000,35391826.653866656,37.125,351.375
2016,11,1468972800000000000,1469923200000000000,35391826.653866656,37.125,351.375
2016,28,1470960000000000000,1473379200000000000,35391826.653866656,37.125,351.375
2016,5,1478131200000000000,1478563200000000000,35391826.653866656,37.125,351.375
2016,19,1480896000000000000,1482537600000000000,35391826.653866656,37.125,351.375
2017,7,1492992000000000000,1493596800000000000,35391826.653866656,37.125,351.375
2017,11,1494028800000000000,1494979200000000000,35391826.653866656,37.125,351.375
2017,12,1495411200000000000,1496448000000000000,35391826.653866656,37.125,351.375
2017,15,1497398400000000000,1498694400000000000,35391826.653866656,37.125,351.375
2017,6,1503619200000000000,1504137600000000000,35391826.653866656,37.125,351.375
2017,14,1509062400000000000,1510272000000000000,35391826.653866656,37.125,351.375
2017,26,1511049600000000000,1513296000000000000,35391826.653866656,37.125,351.375
2018,23,1537574400000000000,1539561600000000000,35391826.653866656,37.125,351.375
2019,6,1550880000000000000,1551398400000000000,35391826.653866656,37.125,351.375
2019,7,1567555200000000000,1568160000000000000,35391826.653866656,37.125,351.375
2020,11,1581033600000000000,1581984000000000000,35391826.653866656,37.125,351.375
2020,14,1590451200000000000,1591660800000000000,35391826.653866656,37.125,351.375
2020,9,1595116800000000000,1595894400000000000,35391826.653866656,37.125,351.375
2021,18,1618444800000000000,1620000000000000000,35391826.653866656,37.125,351.375
2022,5,1657929600000000000,1658361600000000000,35391826.653866656,37.125,351.375
2022,28,1671840000000000000,1674259200000000000,35391826.653866656,37.125,351.375
2023,8,1680220800000000000,1680912000000000000,35391826.653866656,37.125,351.375
2023,5,1683072000000000000,1683504000000000000,35391826.653866656,37.125,351.375
2023,5,1686268800000000000,1686700800000000000,35391826.653866656,37.125,351.375
2023,5,1688256000000000000,1688688000000000000,35391826.653866656,37.125,351.375
2023,18,1696464000000000000,1698019200000000000,35391826.653866656,37.125,351.375
2023,9,1703808000000000000,1704585600000000000,35391826.653866656,37.125,351.375
2024,48,1705104000000000000,1709251200000000000,35391826.653866656,37.125,351.375
2024,6,1713571200000000000,1714089600000000000,35391826.653866656,37.125,351.375
2024,54,1732406400000000000,1737072000000000000,35391826.653866656,37.125,351.375
2025,12,1751241600000000000,1752278400000000000,35391826.653866656,37.125,351.375
2025,17,1754179200000000000,1755648000000000000,35391826.653866656,37.125,351.375
2025,7,1761091200000000000,1761696000000000000,35391826.653866656,37.125,351.375
1982,5,390700800000000000,391132800000000000,35391826.65386684,37.125,352.375
1982,7,400464000000000000,401068800000000000,35391826.65386684,37.125,352.375
1982,6,401328000000000000,401846400000000000,35391826.65386684,37.125,352.375
1983,6,434419200000000000,434937600000000000,35391826.65386684,37.125,352.375
1983,5,438825600000000000,439257600000000000,35391826.65386684,37.125,352.375
1985,6,496540800000000000,497059200000000000,35391826.65386684,37.125,352.375
1985,5,499046400000000000,499478400000000000,35391826.65386684,37.125,352.375
1987,6,541728000000000000,542246400000000000,35391826.65386684,37.125,352.375
1987,20,558230400000000000,559958400000000000,35391826.65386684,37.125,352.375
1989,7,617673600000000000,618278400000000000,35391826.65386684,37.125,352.375
1990,6,637113600000000000,637632000000000000,35391826.65386684,37.125,352.375
1990,8,649900800000000000,650592000000000000,35391826.65386684,37.125,352.375
1995,7,793065600000000000,793670400000000000,35391826.65386684,37.125,352.375
1995,6,797299200000000000,797817600000000000,35391826.65386684,37.125,352.375
1995,15,815270400000000000,816566400000000000,35391826.65386684,37.125,352.375
1995,8,816825600000000000,817516800000000000,35391826.65386684,37.125,352.375
1995,12,820108800000000000,821145600000000000,35391826.65386684,37.125,352.375
1996,5,834796800000000000,835228800000000000,35391826.65386684,37.125,352.375
1996,6,837475200000000000,837993600000000000,35391826.65386684,37.125,352.375
1997,37,857174400000000000,860371200000000000,35391826.65386684,37.125,352.375
1997,5,860803200000000000,861235200000000000,35391826.65386684,37.125,352.375
1997,5,862358400000000000,862790400000000000,35391826.65386684,37.125,352.375
1997,9,874627200000000000,875404800000000000,35391826.65386684,37.125,352.375
1997,8,877564800000000000,878256000000000000,35391826.65386684,37.125,352.375
1998,31,887328000000000000,890006400000000000,35391826.65386684,37.125,352.375
1998,21,890265600000000000,892080000000000000,35391826.65386684,37.125,352.375
1999,7,923270400000000000,923875200000000000,35391826.65386684,37.125,352.375
2000,6,953078400000000000,953596800000000000,35391826.65386684,37.125,352.375
2002,5,1012089600000000000,1012521600000000000,35391826.65386684,37.125,352.375
2002,6,1016841600000000000,1017360000000000000,35391826.65386684,37.125,352.375
2004,6,1076544000000000000,1077062400000000000,35391826.65386684,37.125,352.375
2005,8,1117929600000000000,1118620800000000000,35391826.65386684,37.125,352.375
2005,6,1119225600000000000,1119744000000000000,35391826.65386684,37.125,352.375
2006,8,1150502400000000000,1151193600000000000,35391826.65386684,37.125,352.375
2006,11,1153180800000000000,1154131200000000000,35391826.65386684,37.125,352.375
2006,8,1154995200000000000,1155686400000000000,35391826.65386684,37.125,352.375
2006,12,1157241600000000000,1158278400000000000,35391826.65386684,37.125,352.375
2006,13,1163030400000000000,1164153600000000000,35391826.65386684,37.125,352.375
2006,6,1165104000000000000,1165622400000000000,35391826.65386684,37.125,352.375
2007,7,1169078400000000000,1169683200000000000,35391826.65386684,37.125,352.375
2008,14,1200700800000000000,1201910400000000000,35391826.65386684,37.125,352.375
2008,5,1202169600000000000,1202601600000000000,35391826.65386684,37.125,352.375
2008,22,1203206400000000000,1205107200000000000,35391826.65386684,37.125,352.375
2008,6,1214524800000000000,1215043200000000000,35391826.65386684,37.125,352.375
2009,15,1250467200000000000,1251763200000000000,35391826.65386684,37.125,352.375
2010,8,1263254400000000000,1263945600000000000,35391826.65386684,37.125,352.375
2010,15,1271721600000000000,1273017600000000000,35391826.65386684,37.125,352.375
2010,14,1277856000000000000,1279065600000000000,35391826.65386684,37.125,352.375
2010,21,1280016000000000000,1281830400000000000,35391826.65386684,37.125,352.375
2010,23,1282089600000000000,1284076800000000000,35391826.65386684,37.125,352.375
2010,8,1284336000000000000,1285027200000000000,35391826.65386684,37.125,352.375
2011,8,1296518400000000000,1297209600000000000,35391826.65386684,37.125,352.375
2011,11,1302134400000000000,1303084800000000000,35391826.65386684,37.125,352.375
2011,21,1303776000000000000,1305590400000000000,35391826.65386684,37.125,352.375
2011,18,1305849600000000000,1307404800000000000,35391826.65386684,37.125,352.375
2011,12,1308960000000000000,1309996800000000000,35391826.65386684,37.125,352.375
2011,8,1317340800000000000,1318032000000000000,35391826.65386684,37.125,352.375
2011,12,1318464000000000000,1319500800000000000,35391826.65386684,37.125,352.375
2012,6,1336867200000000000,1337385600000000000,35391826.65386684,37.125,352.375
2013,6,1366502400000000000,1367020800000000000,35391826.65386684,37.125,352.375
2013,8,1367798400000000000,1368489600000000000,35391826.65386684,37.125,352.375
2013,5,1376956800000000000,1377388800000000000,35391826.65386684,37.125,352.375
2013,34,1377820800000000000,1380758400000000000,35391826.65386684,37.125,352.375
2013,6,1381708800000000000,1382227200000000000,35391826.65386684,37.125,352.375
2014,10,1399248000000000000,1400112000000000000,35391826.65386684,37.125,352.375
2014,7,1411862400000000000,1412467200000000000,35391826.65386684,37.125,352.375
2014,35,1416700800000000000,1419724800000000000,35391826.65386684,37.125,352.375
2015,9,1431216000000000000,1431993600000000000,35391826.65386684,37.125,352.375
2015,21,1432425600000000000,1434240000000000000,35391826.65386684,37.125,352.375
2015,14,1447113600000000000,1448323200000000000,35391826.65386684,37.125,352.375
2015,15,1449964800000000000,1451260800000000000,35391826.65386684,37.125,352.375
2016,31,1451952000000000000,1454630400000000000,35391826.65386684,37.125,352.375
2016,5,1455062400000000000,1455494400000000000,35391826.65386684,37.125,352.375
2016,6,1467763200000000000,1468281600000000000,35391826.65386684,37.125,352.375
2016,11,1468886400000000000,1469836800000000000,35391826.65386684,37.125,352.375
2016,5,1471305600000000000,1471737600000000000,35391826.65386684,37.125,352.375
2016,16,1472083200000000000,1473465600000000000,35391826.65386684,37.125,352.375
2016,6,1478044800000000000,1478563200000000000,35391826.65386684,37.125,352.375
2016,26,1481155200000000000,1483401600000000000,35391826.65386684,37.125,352.375
2017,5,1494115200000000000,1494547200000000000,35391826.65386684,37.125,352.375
2017,7,1495497600000000000,1496102400000000000,35391826.65386684,37.125,352.375
2017,20,1496966400000000000,1498694400000000000,35391826.65386684,37.125,352.375
2017,6,1503360000000000000,1503878400000000000,35391826.65386684,37.125,352.375
2017,28,1507766400000000000,1510185600000000000,35391826.65386684,37.125,352.375
2017,32,1510531200000000000,1513296000000000000,35391826.65386684,37.125,352.375
2018,32,1537142400000000000,1539907200000000000,35391826.65386684,37.125,352.375
