Year,Month,Zone,Parameter,Value,Bathymetry
2010,8,NW,mean_area_km2,79.4024102612153,200
2010,8,NW,mean_duration_days,6.2727272727272725,200
2010,8,NW,mean_intensity_degC,1.6398992538452148,200
2010,8,NW,number_of_events,11.0,200
2010,8,NW,sum_area_km2,873.4265128733682,200
2010,9,NW,activity_degC_days_m2,67943739786.05531,200
2010,9,NW,mean_area_km2,87.47943904034453,200
2010,9,NW,mean_duration_days,7.5,200
2010,9,NW,mean_intensity_degC,1.9565831422805784,200
2010,9,NW,number_of_events,2.0,200
2010,9,NW,sum_area_km2,174.95887808068906,200
2010,10,NW,activity_degC_days_m2,0.0,200
2010,10,NW,mean_intensity_degC,,200
2010,11,NW,activity_degC_days_m2,0.0,200
2010,11,NW,mean_intensity_degC,,200
2010,12,NW,activity_degC_days_m2,0.0,200
2010,12,NW,mean_intensity_degC,,200
2011,1,NW,activity_degC_days_m2,6911152320.003935,200
2011,1,NW,mean_area_km2,69.50542100610181,200
2011,1,NW,mean_duration_days,7.428571428571429,200
2011,1,NW,mean_intensity_degC,0.8860629200935364,200
2011,1,NW,number_of_events,7.0,200
2011,1,NW,sum_area_km2,486.5379470427127,200
2011,2,NW,activity_degC_days_m2,52424796642.17753,200
2011,2,NW,mean_area_km2,76.22143994577257,200
2011,2,NW,mean_duration_days,6.428571428571429,200
2011,2,NW,mean_intensity_degC,1.0323129892349243,200
2011,2,NW,number_of_events,7.0,200
2011,2,NW,sum_area_km2,533.550079620408,200
2011,3,NW,activity_degC_days_m2,0.0,200
2011,3,NW,mean_intensity_degC,,200
2011,4,NW,activity_degC_days_m2,287408047859.7602,200
2011,4,NW,mean_area_km2,77.78302150949732,200
2011,4,NW,mean_duration_days,25.951219512195124,200
2011,4,NW,mean_intensity_degC,1.6238149404525757,200
2011,4,NW,number_of_events,41.0,200
2011,4,NW,sum_area_km2,3189.10388188939,200
2011,5,NW,activity_degC_days_m2,1001592639379.8333,200
2011,5,NW,mean_area_km2,95.84966563786588,200
2011,5,NW,mean_duration_days,8.0,200
2011,5,NW,mean_intensity_degC,2.260606527328491,200
2011,5,NW,number_of_events,1.0,200
2011,5,NW,sum_area_km2,95.84966563786588,200
2011,6,NW,activity_degC_days_m2,55805825933.67815,200
2011,6,NW,mean_intensity_degC,1.7284075021743774,200
2011,7,NW,activity_degC_days_m2,0.0,200
2011,7,NW,mean_intensity_degC,,200
2011,8,NW,activity_degC_days_m2,0.0,200
2011,8,NW,mean_intensity_degC,,200
2011,9,NW,activity_degC_days_m2,996486941.9194876,200
2011,9,NW,mean_area_km2,62.31112826154316,200
2011,9,NW,mean_duration_days,7.0,200
2011,9,NW,mean_intensity_degC,1.6622200012207031,200
2011,9,NW,number_of_events,1.0,200
2011,9,NW,sum_area_km2,62.31112826154316,200
2011,10,NW,activity_degC_days_m2,35129196798.842094,200
2011,10,NW,mean_area_km2,65.67053080560096,200
2011,10,NW,mean_duration_days,5.333333333333333,200
2011,10,NW,mean_intensity_degC,1.5440244674682615,200
2011,10,NW,number_of_events,6.0,200
2011,10,NW,sum_area_km2,394.02318483360574,200
2011,11,NW,activity_degC_days_m2,0.0,200
2011,11,NW,mean_intensity_degC,,200
2011,12,NW,activity_degC_days_m2,0.0,200
2011,12,NW,mean_intensity_degC,,200
2012,1,NW,activity_degC_days_m2,0.0,200
2012,1,NW,mean_intensity_degC,,200
2012,2,NW,activity_degC_days_m2,0.0,200
2012,2,NW,mean_intensity_degC,,200
2012,3,NW,activity_degC_days_m2,10094271058.526398,200
2012,3,NW,mean_area_km2,94.73410079469924,200
2012,3,NW,mean_duration_days,5.0,200
2012,3,NW,mean_intensity_degC,1.1635843515396118,200
2012,3,NW,number_of_events,3.0,200
2012,3,NW,sum_area_km2,284.2023023840978,200
2012,4,NW,activity_degC_days_m2,0.0,200
2012,4,NW,mean_intensity_degC,,200
2012,5,NW,activity_degC_days_m2,42102311894.825226,200
2012,5,NW,mean_area_km2,85.32118869110202,200
2012,5,NW,mean_duration_days,11.142857142857142,200
2012,5,NW,mean_intensity_degC,2.0027592182159424,200
2012,5,NW,number_of_events,14.0,200
2012,5,NW,sum_area_km2,1194.4966416754285,200
2012,6,NW,activity_degC_days_m2,173948911729.08044,200
2012,6,NW,mean_area_km2,76.22194841435312,200
2012,6,NW,mean_duration_days,8.428571428571429,200
2012,6,NW,mean_intensity_degC,1.5643515586853027,200
2012,6,NW,number_of_events,7.0,200
2012,6,NW,sum_area_km2,533.5536389004718,200
2012,7,NW,activity_degC_days_m2,0.0,200
2012,7,NW,mean_intensity_degC,,200
2012,8,NW,activity_degC_days_m2,428453321491.8884,200
2012,8,NW,mean_area_km2,78.28687599147727,200
2012,8,NW,mean_duration_days,14.24,200
2012,8,NW,mean_intensity_degC,1.9743856191635132,200
2012,8,NW,number_of_events,25.0,200
2012,8,NW,sum_area_km2,1957.171899786932,200
2012,9,NW,activity_degC_days_m2,60283931593.9832,200
2012,9,NW,mean_area_km2,67.3502320776298,200
2012,9,NW,mean_duration_days,7.25,200
2012,9,NW,mean_intensity_degC,1.7692575454711914,200
2012,9,NW,number_of_events,8.0,200
2012,9,NW,sum_area_km2,538.8018566210384,200
2012,10,NW,activity_degC_days_m2,20523215625.334972,200
2012,10,NW,mean_area_km2,63.431210496256774,200
2012,10,NW,mean_duration_days,7.333333333333333,200
2012,10,NW,mean_intensity_degC,1.539584398269653,200
2012,10,NW,number_of_events,3.0,200
2012,10,NW,sum_area_km2,190.29363148877033,200
2012,11,NW,activity_degC_days_m2,0.0,200
2012,11,NW,mean_intensity_degC,,200
2012,12,NW,activity_degC_days_m2,0.0,200
2012,12,NW,mean_intensity_degC,,200
2013,1,NW,activity_degC_days_m2,0.0,200
2013,1,NW,mean_intensity_degC,,200
2013,2,NW,activity_degC_days_m2,0.0,200
2013,2,NW,mean_intensity_degC,,200
2013,3,NW,activity_degC_days_m2,0.0,200
2013,3,NW,mean_intensity_degC,,200
2013,4,NW,activity_degC_days_m2,0.0,200
2013,4,NW,mean_intensity_degC,,200
2013,5,NW,activity_degC_days_m2,0.0,200
2013,5,NW,mean_intensity_degC,,200
2013,6,NW,activity_degC_days_m2,0.0,200
2013,6,NW,mean_intensity_degC,,200
2013,7,NW,activity_degC_days_m2,207730848086.0153,200
2013,7,NW,mean_area_km2,83.09121667004865,200
2013,7,NW,mean_duration_days,14.76923076923077,200
2013,7,NW,mean_intensity_degC,1.787540078163147,200
2013,7,NW,number_of_events,26.0,200
2013,7,NW,sum_area_km2,2160.371633421265,200
2013,8,NW,activity_degC_days_m2,232281402056.27563,200
2013,8,NW,mean_area_km2,69.03037141687257,200
2013,8,NW,mean_duration_days,6.0,200
2013,8,NW,mean_intensity_degC,1.8981181383132937,200
2013,8,NW,number_of_events,1.0,200
2013,8,NW,sum_area_km2,69.03037141687257,200
2013,9,NW,activity_degC_days_m2,0.0,200
2013,9,NW,mean_intensity_degC,,200
2013,10,NW,activity_degC_days_m2,179115614624.65912,200
2013,10,NW,mean_area_km2,74.35867059176778,200
2013,10,NW,mean_duration_days,13.411764705882351,200
2013,10,NW,mean_intensity_degC,1.6216061115264893,200
2013,10,NW,number_of_events,17.0,200
2013,10,NW,sum_area_km2,1264.0974000600522,200
2013,11,NW,activity_degC_days_m2,68703972457.331245,200
2013,11,NW,mean_area_km2,79.09642718273022,200
2013,11,NW,mean_duration_days,6.666666666666667,200
2013,11,NW,mean_intensity_degC,1.5846930742263794,200
2013,11,NW,number_of_events,6.0,200
2013,11,NW,sum_area_km2,474.57856309638134,200
2013,12,NW,activity_degC_days_m2,0.0,200
2013,12,NW,mean_intensity_degC,,200
2014,1,NW,activity_degC_days_m2,0.0,200
2014,1,NW,mean_intensity_degC,,200
2014,2,NW,activity_degC_days_m2,0.0,200
2014,2,NW,mean_intensity_degC,,200
2014,3,NW,activity_degC_days_m2,0.0,200
2014,3,NW,mean_intensity_degC,,200
2014,4,NW,activity_degC_days_m2,44067709840.067474,200
2014,4,NW,mean_area_km2,91.54552386830262,200
2014,4,NW,mean_duration_days,5.428571428571429,200
2014,4,NW,mean_intensity_degC,1.9785542488098145,200
2014,4,NW,number_of_events,7.0,200
2014,4,NW,sum_area_km2,640.8186670781184,200
2014,5,NW,activity_degC_days_m2,21390491546.003017,200
2014,5,NW,mean_area_km2,75.74399728498543,200
2014,5,NW,mean_duration_days,6.0,200
2014,5,NW,mean_intensity_degC,1.5115985870361328,200
2014,5,NW,number_of_events,4.0,200
2014,5,NW,sum_area_km2,302.9759891399417,200
2014,6,NW,activity_degC_days_m2,123984467628.42076,200
2014,6,NW,mean_area_km2,81.21088861331732,200
2014,6,NW,mean_duration_days,11.736842105263158,200
2014,6,NW,mean_intensity_degC,1.6825029850006104,200
2014,6,NW,number_of_events,19.0,200
2014,6,NW,sum_area_km2,1543.0068836530293,200
2014,7,NW,activity_degC_days_m2,83039645176.53712,200
2014,7,NW,mean_intensity_degC,1.4492353200912476,200
2014,8,NW,activity_degC_days_m2,109438918044.32497,200
2014,8,NW,mean_area_km2,85.35430380757876,200
2014,8,NW,mean_duration_days,5.8,200
2014,8,NW,mean_intensity_degC,2.1341423988342285,200
2014,8,NW,number_of_events,15.0,200
2014,8,NW,sum_area_km2,1280.3145571136813,200
2014,9,NW,activity_degC_days_m2,1107973887913.6174,200
2014,9,NW,mean_area_km2,78.28687599147727,200
2014,9,NW,mean_duration_days,60.04,200
2014,9,NW,mean_intensity_degC,2.6108458042144775,200
2014,9,NW,number_of_events,25.0,200
2014,9,NW,sum_area_km2,1957.171899786932,200
2014,10,NW,activity_degC_days_m2,1070407063284.9022,200
2014,10,NW,mean_area_km2,63.15118993757841,200
2014,10,NW,mean_duration_days,17.5,200
2014,10,NW,mean_intensity_degC,2.4219415187835693,200
2014,10,NW,number_of_events,4.0,200
2014,10,NW,sum_area_km2,252.60475975031363,200
2014,11,NW,activity_degC_days_m2,182431975822.58365,200
2014,11,NW,mean_area_km2,67.35044578217924,200
2014,11,NW,mean_duration_days,9.333333333333334,200
2014,11,NW,mean_intensity_degC,1.65308940410614,200
2014,11,NW,number_of_events,6.0,200
2014,11,NW,sum_area_km2,404.1026746930754,200
2014,12,NW,activity_degC_days_m2,11347990745.651163,200
2014,12,NW,mean_intensity_degC,1.2259000539779663,200
2015,1,NW,activity_degC_days_m2,0.0,200
2015,1,NW,mean_intensity_degC,,200
2015,2,NW,activity_degC_days_m2,0.0,200
2015,2,NW,mean_intensity_degC,,200
2015,3,NW,activity_degC_days_m2,0.0,200
2015,3,NW,mean_intensity_degC,,200
2015,4,NW,activity_degC_days_m2,0.0,200
2015,4,NW,mean_intensity_degC,,200
2015,5,NW,activity_degC_days_m2,0.0,200
2015,5,NW,mean_intensity_degC,,200
2015,6,NW,activity_degC_days_m2,3226463143.4260087,200
2015,6,NW,mean_area_km2,90.82874330666571,200
2015,6,NW,mean_duration_days,5.5,200
2015,6,NW,mean_intensity_degC,1.8533716201782229,200
2015,6,NW,number_of_events,2.0,200
2015,6,NW,sum_area_km2,181.65748661333143,200
2015,7,NW,activity_degC_days_m2,66644155116.09732,200
2015,7,NW,mean_area_km2,72.38598649683075,200
2015,7,NW,mean_duration_days,6.8,200
2015,7,NW,mean_intensity_degC,1.4345861673355105,200
2015,7,NW,number_of_events,10.0,200
2015,7,NW,sum_area_km2,723.8598649683075,200
2015,8,NW,activity_degC_days_m2,4556986027.495548,200
2015,8,NW,mean_area_km2,62.31112826154316,200
2015,8,NW,mean_duration_days,5.0,200
2015,8,NW,mean_intensity_degC,1.9003543853759768,200
2015,8,NW,number_of_events,1.0,200
2015,8,NW,sum_area_km2,62.31112826154316,200
2015,9,NW,activity_degC_days_m2,870757764.8709185,200
2015,9,NW,mean_intensity_degC,1.452493667602539,200
2015,10,NW,activity_degC_days_m2,8106142877.041883,200
2015,10,NW,mean_area_km2,87.47943904034479,200
2015,10,NW,mean_duration_days,5.0,200
2015,10,NW,mean_intensity_degC,1.3899176120758057,200
2015,10,NW,number_of_events,2.0,200
2015,10,NW,sum_area_km2,174.95887808068957,200
2015,11,NW,activity_degC_days_m2,458660489857.08167,200
2015,11,NW,mean_area_km2,78.28687599147727,200
2015,11,NW,mean_duration_days,18.32,200
2015,11,NW,mean_intensity_degC,1.6568504571914673,200
2015,11,NW,number_of_events,25.0,200
2015,11,NW,sum_area_km2,1957.171899786932,200
2015,12,NW,activity_degC_days_m2,341414913641.99097,200
2015,12,NW,mean_area_km2,78.3181199876583,200
2015,12,NW,mean_duration_days,34.38461538461539,200
2015,12,NW,mean_intensity_degC,1.3050172328948977,200
2015,12,NW,number_of_events,26.0,200
2015,12,NW,sum_area_km2,2036.271119679116,200
2016,1,NW,activity_degC_days_m2,439233898319.01495,200
2016,1,NW,mean_area_km2,81.32836731535023,200
2016,1,NW,mean_duration_days,13.5,200
2016,1,NW,mean_intensity_degC,1.1632657051086426,200
2016,1,NW,number_of_events,18.0,200
2016,1,NW,sum_area_km2,1463.910611676304,200
2016,2,NW,activity_degC_days_m2,163612586574.65823,200
2016,2,NW,mean_area_km2,77.502865269817,200
2016,2,NW,mean_duration_days,7.894736842105263,200
2016,2,NW,mean_intensity_degC,1.1516969203948977,200
2016,2,NW,number_of_events,19.0,200
2016,2,NW,sum_area_km2,1472.5544401265229,200
2016,3,NW,activity_degC_days_m2,0.0,200
2016,3,NW,mean_intensity_degC,,200
2016,4,NW,activity_degC_days_m2,0.0,200
2016,4,NW,mean_intensity_degC,,200
2016,5,NW,activity_degC_days_m2,0.0,200
2016,5,NW,mean_intensity_degC,,200
2016,6,NW,activity_degC_days_m2,281659566279.2343,200
2016,6,NW,mean_area_km2,78.28687599147727,200
2016,6,NW,mean_duration_days,8.6,200
2016,6,NW,mean_intensity_degC,2.105166435241699,200
2016,6,NW,number_of_events,25.0,200
2016,6,NW,sum_area_km2,1957.171899786932,200
2016,7,NW,activity_degC_days_m2,0.0,200
2016,7,NW,mean_intensity_degC,,200
2016,8,NW,activity_degC_days_m2,0.0,200
2016,8,NW,mean_intensity_degC,,200
2016,9,NW,activity_degC_days_m2,0.0,200
2016,9,NW,mean_intensity_degC,,200
2016,10,NW,activity_degC_days_m2,0.0,200
2016,10,NW,mean_intensity_degC,,200
2016,11,NW,activity_degC_days_m2,0.0,200
2016,11,NW,mean_intensity_degC,,200
2016,12,NW,activity_degC_days_m2,4211537000.3333383,200
2016,12,NW,mean_area_km2,95.84966563786588,200
2016,12,NW,mean_duration_days,6.0,200
2016,12,NW,mean_intensity_degC,1.2151333093643188,200
2016,12,NW,number_of_events,1.0,200
2016,12,NW,sum_area_km2,95.84966563786588,200
2017,1,NW,activity_degC_days_m2,0.0,200
2017,1,NW,mean_intensity_degC,,200
2017,2,NW,activity_degC_days_m2,0.0,200
2017,2,NW,mean_intensity_degC,,200
2017,3,NW,activity_degC_days_m2,5275372684.001795,200
2017,3,NW,mean_area_km2,95.84966563786614,200
2017,3,NW,mean_duration_days,5.0,200
2017,3,NW,mean_intensity_degC,0.9132458567619324,200
2017,3,NW,number_of_events,2.0,200
2017,3,NW,sum_area_km2,191.69933127573228,200
2017,4,NW,activity_degC_days_m2,104443694700.22762,200
2017,4,NW,mean_area_km2,78.57791890942268,200
2017,4,NW,mean_duration_days,7.615384615384615,200
2017,4,NW,mean_intensity_degC,1.7255953550338743,200
2017,4,NW,number_of_events,13.0,200
2017,4,NW,sum_area_km2,1021.5129458224948,200
2017,5,NW,activity_degC_days_m2,111163422664.64078,200
2017,5,NW,mean_area_km2,81.72051370258622,200
2017,5,NW,mean_duration_days,7.5,200
2017,5,NW,mean_intensity_degC,1.6804503202438354,200
2017,5,NW,number_of_events,14.0,200
2017,5,NW,sum_area_km2,1144.0871918362072,200
2017,6,NW,activity_degC_days_m2,38375733246.450645,200
2017,6,NW,mean_area_km2,63.6552269431995,200
2017,6,NW,mean_duration_days,7.0,200
2017,6,NW,mean_intensity_degC,1.643859624862671,200
2017,6,NW,number_of_events,5.0,200
2017,6,NW,sum_area_km2,318.2761347159975,200
2017,7,NW,activity_degC_days_m2,0.0,200
2017,7,NW,mean_intensity_degC,,200
2017,8,NW,activity_degC_days_m2,0.0,200
2017,8,NW,mean_intensity_degC,,200
2017,9,NW,activity_degC_days_m2,0.0,200
2017,9,NW,mean_intensity_degC,,200
2017,10,NW,activity_degC_days_m2,0.0,200
2017,10,NW,mean_intensity_degC,,200
2017,11,NW,activity_degC_days_m2,0.0,200
2017,11,NW,mean_intensity_degC,,200
2017,12,NW,activity_degC_days_m2,0.0,200
2017,12,NW,mean_intensity_degC,,200
2018,1,NW,activity_degC_days_m2,0.0,200
2018,1,NW,mean_intensity_degC,,200
2018,2,NW,activity_degC_days_m2,0.0,200
2018,2,NW,mean_intensity_degC,,200
2018,3,NW,activity_degC_days_m2,0.0,200
2018,3,NW,mean_intensity_degC,,200
2018,4,NW,activity_degC_days_m2,0.0,200
2018,4,NW,mean_intensity_degC,,200
2018,5,NW,activity_degC_days_m2,0.0,200
2018,5,NW,mean_intensity_degC,,200
2018,6,NW,activity_degC_days_m2,0.0,200
2018,6,NW,mean_intensity_degC,,200
2018,7,NW,activity_degC_days_m2,211294232416.24008,200
2018,7,NW,mean_area_km2,84.9068927258611,200
2018,7,NW,mean_duration_days,13.0,200
2018,7,NW,mean_intensity_degC,1.836227297782898,200
2018,7,NW,number_of_events,15.0,200
2018,7,NW,sum_area_km2,1273.6033908879165,200
2018,8,NW,activity_degC_days_m2,0.0,200
2018,8,NW,mean_intensity_degC,,200
2018,9,NW,activity_degC_days_m2,0.0,200
2018,9,NW,mean_intensity_degC,,200
2018,10,NW,activity_degC_days_m2,0.0,200
2018,10,NW,mean_intensity_degC,,200
2018,11,NW,activity_degC_days_m2,0.0,200
2018,11,NW,mean_intensity_degC,,200
2018,12,NW,activity_degC_days_m2,0.0,200
2018,12,NW,mean_intensity_degC,,200
2019,1,NW,activity_degC_days_m2,0.0,200
2019,1,NW,mean_intensity_degC,,200
2019,2,NW,activity_degC_days_m2,0.0,200
2019,2,NW,mean_intensity_degC,,200
2019,3,NW,activity_degC_days_m2,0.0,200
2019,3,NW,mean_intensity_degC,,200
2019,4,NW,activity_degC_days_m2,0.0,200
2019,4,NW,mean_intensity_degC,,200
2019,5,NW,activity_degC_days_m2,0.0,200
2019,5,NW,mean_intensity_degC,,200
2019,6,NW,activity_degC_days_m2,0.0,200
2019,6,NW,mean_intensity_degC,,200
2019,7,NW,activity_degC_days_m2,43758471925.275314,200
2019,7,NW,mean_area_km2,89.1519934457888,200
2019,7,NW,mean_duration_days,6.125,200
2019,7,NW,mean_intensity_degC,1.4557414054870603,200
2019,7,NW,number_of_events,8.0,200
2019,7,NW,sum_area_km2,713.2159475663104,200
2019,8,NW,activity_degC_days_m2,0.0,200
2019,8,NW,mean_intensity_degC,,200
2019,9,NW,activity_degC_days_m2,0.0,200
2019,9,NW,mean_intensity_degC,,200
2019,10,NW,activity_degC_days_m2,0.0,200
2019,10,NW,mean_intensity_degC,,200
2019,11,NW,activity_degC_days_m2,0.0,200
2019,11,NW,mean_intensity_degC,,200
2019,12,NW,activity_degC_days_m2,0.0,200
2019,12,NW,mean_intensity_degC,,200
2020,1,NW,activity_degC_days_m2,0.0,200
2020,1,NW,mean_intensity_degC,,200
2020,2,NW,activity_degC_days_m2,12852812610.581,200
2020,2,NW,mean_area_km2,85.79455920354167,200
2020,2,NW,mean_duration_days,5.8,200
2020,2,NW,mean_intensity_degC,0.8984399437904358,200
2020,2,NW,number_of_events,5.0,200
2020,2,NW,sum_area_km2,428.9727960177083,200
2020,3,NW,activity_degC_days_m2,16722411946.5103,200
2020,3,NW,mean_area_km2,93.17195779948584,200
2020,3,NW,mean_duration_days,5.2,200
2020,3,NW,mean_intensity_degC,0.9100356698036194,200
2020,3,NW,number_of_events,5.0,200
2020,3,NW,sum_area_km2,465.8597889974292,200
2020,4,NW,activity_degC_days_m2,0.0,200
2020,4,NW,mean_intensity_degC,,200
2020,5,NW,activity_degC_days_m2,631427835254.591,200
2020,5,NW,mean_area_km2,75.33020700009376,200
2020,5,NW,mean_duration_days,18.515151515151516,200
2020,5,NW,mean_intensity_degC,2.015462636947632,200
2020,5,NW,number_of_events,33.0,200
2020,5,NW,sum_area_km2,2485.896831003094,200
2020,6,NW,activity_degC_days_m2,181426519798.8853,200
2020,6,NW,mean_intensity_degC,2.086263418197632,200
2020,7,NW,activity_degC_days_m2,0.0,200
2020,7,NW,mean_intensity_degC,,200
2020,8,NW,activity_degC_days_m2,150331154170.47842,200
2020,8,NW,mean_area_km2,83.91461014404933,200
2020,8,NW,mean_duration_days,8.75,200
2020,8,NW,mean_intensity_degC,1.8463106155395508,200
2020,8,NW,number_of_events,16.0,200
2020,8,NW,sum_area_km2,1342.6337623047891,200
2020,9,NW,activity_degC_days_m2,0.0,200
2020,9,NW,mean_intensity_degC,,200
2020,10,NW,activity_degC_days_m2,0.0,200
2020,10,NW,mean_intensity_degC,,200
2020,11,NW,activity_degC_days_m2,0.0,200
2020,11,NW,mean_intensity_degC,,200
2020,12,NW,activity_degC_days_m2,11344903591.786907,200
2020,12,NW,mean_area_km2,87.47943904034453,200
2020,12,NW,mean_duration_days,8.0,200
2020,12,NW,mean_intensity_degC,1.2087452411651611,200
2020,12,NW,number_of_events,2.0,200
2020,12,NW,sum_area_km2,174.95887808068906,200
2021,1,NW,activity_degC_days_m2,0.0,200
2021,1,NW,mean_intensity_degC,,200
2021,2,NW,activity_degC_days_m2,0.0,200
2021,2,NW,mean_intensity_degC,,200
2021,3,NW,activity_degC_days_m2,0.0,200
2021,3,NW,mean_intensity_degC,,200
2021,4,NW,activity_degC_days_m2,446332164072.75055,200
2021,4,NW,mean_area_km2,79.63710779164192,200
2021,4,NW,mean_duration_days,11.972972972972974,200
2021,4,NW,mean_intensity_degC,1.6505028009414673,200
2021,4,NW,number_of_events,37.0,200
2021,4,NW,sum_area_km2,2946.572988290751,200
2021,5,NW,activity_degC_days_m2,4551159928.379904,200
2021,5,NW,mean_area_km2,62.31112826154316,200
2021,5,NW,mean_duration_days,5.0,200
2021,5,NW,mean_intensity_degC,1.2730941772460938,200
2021,5,NW,number_of_events,1.0,200
2021,5,NW,sum_area_km2,62.31112826154316,200
2021,6,NW,activity_degC_days_m2,0.0,200
2021,6,NW,mean_intensity_degC,,200
2021,7,NW,activity_degC_days_m2,0.0,200
2021,7,NW,mean_intensity_degC,,200
2021,8,NW,activity_degC_days_m2,1721563486.7923715,200
2021,8,NW,mean_area_km2,89.15451550496665,200
2021,8,NW,mean_duration_days,20.0,200
2021,8,NW,mean_intensity_degC,1.4787311553955078,200
2021,8,NW,number_of_events,1.0,200
2021,8,NW,sum_area_km2,89.15451550496665,200
2021,9,NW,activity_degC_days_m2,494463486889.8721,200
2021,9,NW,mean_area_km2,77.83405767841522,200
2021,9,NW,mean_duration_days,15.541666666666666,200
2021,9,NW,mean_intensity_degC,2.078289270401001,200
2021,9,NW,number_of_events,24.0,200
2021,9,NW,sum_area_km2,1868.0173842819652,200
2021,10,NW,activity_degC_days_m2,0.0,200
2021,10,NW,mean_intensity_degC,,200
2021,11,NW,activity_degC_days_m2,0.0,200
2021,11,NW,mean_intensity_degC,,200
2021,12,NW,activity_degC_days_m2,0.0,200
2021,12,NW,mean_intensity_degC,,200
2022,1,NW,activity_degC_days_m2,0.0,200
2022,1,NW,mean_intensity_degC,,200
2022,2,NW,activity_degC_days_m2,0.0,200
2022,2,NW,mean_intensity_degC,,200
2022,3,NW,activity_degC_days_m2,0.0,200
2022,3,NW,mean_intensity_degC,,200
2022,4,NW,activity_degC_days_m2,0.0,200
2022,4,NW,mean_intensity_degC,,200
2022,5,NW,activity_degC_days_m2,0.0,200
2022,5,NW,mean_intensity_degC,,200
2022,6,NW,activity_degC_days_m2,261306758858.34753,200
2022,6,NW,mean_area_km2,77.60116031181612,200
2022,6,NW,mean_duration_days,9.555555555555555,200
2022,6,NW,mean_intensity_degC,1.5813606977462769,200
2022,6,NW,number_of_events,27.0,200
2022,6,NW,sum_area_km2,2095.231328419035,200
2022,7,NW,activity_degC_days_m2,21884754028.101955,200
2022,7,NW,mean_area_km2,76.41165768246066,200
2022,7,NW,mean_duration_days,5.4,200
2022,7,NW,mean_intensity_degC,1.3632203340530396,200
2022,7,NW,number_of_events,5.0,200
2022,7,NW,sum_area_km2,382.0582884123033,200
2022,8,NW,activity_degC_days_m2,103435327580.4962,200
2022,8,NW,mean_area_km2,82.64619744701899,200
2022,8,NW,mean_duration_days,5.117647058823529,200
2022,8,NW,mean_intensity_degC,1.882712483406067,200
2022,8,NW,number_of_events,17.0,200
2022,8,NW,sum_area_km2,1404.985356599323,200
2022,9,NW,activity_degC_days_m2,491282334438.25305,200
2022,9,NW,mean_area_km2,77.89459532266748,200
2022,9,NW,mean_duration_days,12.464285714285714,200
2022,9,NW,mean_intensity_degC,2.1029655933380127,200
2022,9,NW,number_of_events,28.0,200
2022,9,NW,sum_area_km2,2181.0486690346893,200
2022,10,NW,activity_degC_days_m2,1665256911.1777716,200
2022,10,NW,mean_area_km2,79.09921989218407,200
2022,10,NW,mean_duration_days,86.0,200
2022,10,NW,mean_intensity_degC,1.414323806762695,200
2022,10,NW,number_of_events,1.0,200
2022,10,NW,sum_area_km2,79.09921989218407,200
2022,11,NW,activity_degC_days_m2,344006230869.9484,200
2022,11,NW,mean_area_km2,81.48867566406,200
2022,11,NW,mean_duration_days,30.857142857142858,200
2022,11,NW,mean_intensity_degC,1.4818791151046753,200
2022,11,NW,number_of_events,21.0,200
2022,11,NW,sum_area_km2,1711.26218894526,200
2022,12,NW,activity_degC_days_m2,506272592417.6252,200
2022,12,NW,mean_area_km2,78.03188103478267,200
2022,12,NW,mean_duration_days,47.421052631578945,200
2022,12,NW,mean_intensity_degC,1.422893762588501,200
2022,12,NW,number_of_events,19.0,200
2022,12,NW,sum_area_km2,1482.6057396608708,200
2023,1,NW,activity_degC_days_m2,580474152361.5736,200
2023,1,NW,mean_area_km2,72.38702007572375,200
2023,1,NW,mean_duration_days,7.125,200
2023,1,NW,mean_intensity_degC,1.4224661588668823,200
2023,1,NW,number_of_events,8.0,200
2023,1,NW,sum_area_km2,579.09616060579,200
2023,2,NW,activity_degC_days_m2,43895922599.49516,200
2023,2,NW,mean_area_km2,75.74387711642424,200
2023,2,NW,mean_duration_days,5.666666666666667,200
2023,2,NW,mean_intensity_degC,0.939350426197052,200
2023,2,NW,number_of_events,3.0,200
2023,2,NW,sum_area_km2,227.23163134927273,200
2023,3,NW,activity_degC_days_m2,246932608619.59692,200
2023,3,NW,mean_area_km2,78.18908682990774,200
2023,3,NW,mean_duration_days,36.11538461538461,200
2023,3,NW,mean_intensity_degC,1.1335538625717163,200
2023,3,NW,number_of_events,26.0,200
2023,3,NW,sum_area_km2,2032.9162575776008,200
2023,4,NW,activity_degC_days_m2,666551575840.6884,200
2023,4,NW,mean_area_km2,78.41939363415192,200
2023,4,NW,mean_duration_days,20.866666666666667,200
2023,4,NW,mean_intensity_degC,1.7574604749679563,200
2023,4,NW,number_of_events,15.0,200
2023,4,NW,sum_area_km2,1176.2909045122788,200
2023,5,NW,activity_degC_days_m2,343640860513.34985,200
2023,5,NW,mean_area_km2,62.31112826154316,200
2023,5,NW,mean_duration_days,28.0,200
2023,5,NW,mean_intensity_degC,1.999109148979187,200
2023,5,NW,number_of_events,1.0,200
2023,5,NW,sum_area_km2,62.31112826154316,200
2023,6,NW,activity_degC_days_m2,431983769559.03656,200
2023,6,NW,mean_area_km2,78.95253214689119,200
2023,6,NW,mean_duration_days,15.625,200
2023,6,NW,mean_intensity_degC,1.6923609972000122,200
2023,6,NW,number_of_events,24.0,200
2023,6,NW,sum_area_km2,1894.8607715253888,200
