x,seasonal,trend,remainder,remainder_l1,remainder_l2,anomaly,observed,Zone
1981.6666666666667,0.14772643714007005,0.04579972099880851,-0.19352615813887858,-2.8306002943475517,2.2824817008277267,No,0,NW
1981.75,-0.0283928801468842,0.051166112131524534,-0.022773231984640332,-2.8306002943475517,2.2824817008277267,No,0,NW
1981.8333333333335,-0.1298088403570438,0.05653250326424055,0.07327633709280323,-2.8306002943475517,2.2824817008277267,No,0,NW
1981.9166666666667,-0.17313501771255735,0.061898894396956575,0.11123612331560077,-2.8306002943475517,2.2824817008277267,No,0,NW
1982,-0.2274131946415292,0.06726528552967259,0.1601479091118566,-2.8306002943475517,2.2824817008277267,No,0,NW
1982.0833333333335,-0.20412221320456148,0.07263167666238862,1.3526957710697607,-2.8306002943475517,2.2824817008277267,No,1.221205234527588,NW
1982.1666666666667,-0.11376822385540437,0.07799806779510464,0.035770156060299735,-2.8306002943475517,2.2824817008277267,No,0,NW
1982.25,-0.13831495972366553,0.08336445892782066,0.054950500795844875,-2.8306002943475517,2.2824817008277267,No,0,NW
1982.3333333333335,0.006900123140692999,0.08873085006053669,-0.09563097320122968,-2.8306002943475517,2.2824817008277267,No,6.071532165918825e-18,NW
1982.4166666666667,0.3276379284628575,0.0940972411932527,-0.4217351696561102,-2.8306002943475517,2.2824817008277267,No,0,NW
1982.5,0.23199839364396566,0.09946363232596872,0.7533451315465451,-2.8306002943475517,2.2824817008277267,No,1.0848071575164795,NW
1982.5833333333335,0.30069244678425544,0.10483002345868474,-0.4055224702429402,-2.8306002943475517,2.2824817008277267,No,0,NW
1982.6666666666667,0.14772643714007005,0.11019641459140077,-0.25792285173147084,-2.8306002943475517,2.2824817008277267,No,0,NW
1982.75,-0.0283928801468842,0.11556280572411678,-0.08716992557723258,-2.8306002943475517,2.2824817008277267,No,6.938893903907228e-18,NW
1982.8333333333335,-0.1298088403570438,0.1209291968568328,0.00887964350021099,-2.8306002943475517,2.2824817008277267,No,0,NW
1982.9166666666667,-0.17313501771255735,0.12689914676769723,0.04623587094486012,-2.8306002943475517,2.2824817008277267,No,0,NW
1983,-0.2274131946415292,0.13286909667856167,0.09454409796296753,-2.8306002943475517,2.2824817008277267,No,0,NW
1983.0833333333335,-0.20412221320456148,0.1388390465894261,0.06528316661513536,-2.8306002943475517,2.2824817008277267,No,0,NW
1983.1666666666667,-0.11376822385540437,0.14480899650029053,-0.031040772644886153,-2.8306002943475517,2.2824817008277267,No,0,NW
1983.25,-0.13831495972366553,0.15077894641115497,-0.012463986687489437,-2.8306002943475517,2.2824817008277267,No,0,NW
1983.3333333333335,0.006900123140692999,0.1567488963220194,-0.1636490194627124,-2.8306002943475517,2.2824817008277267,No,6.071532165918825e-18,NW
1983.4166666666667,0.3276379284628575,0.16271884623288382,-0.49035677469574135,-2.8306002943475517,2.2824817008277267,No,-5.551115123125783e-17,NW
1983.5,0.23199839364396566,0.16868879614374827,1.0325949471294007,-2.8306002943475517,2.2824817008277267,No,1.4332821369171145,NW
1983.5833333333335,0.30069244678425544,0.1746587460546127,0.8564681030443104,-2.8306002943475517,2.2824817008277267,No,1.3318192958831787,NW
1983.6666666666667,0.14772643714007005,0.18062869596547712,-0.3283551331055472,-2.8306002943475517,2.2824817008277267,No,-2.7755575615628914e-17,NW
1983.75,-0.0283928801468842,0.18659864587634156,-0.15820576572945735,-2.8306002943475517,2.2824817008277267,No,6.938893903907228e-18,NW
1983.8333333333335,-0.1298088403570438,0.192568595787206,1.6164910809422135,-2.8306002943475517,2.2824817008277267,No,1.6792508363723757,NW
1983.9166666666667,-0.17313501771255735,0.19853854569807042,1.3272802545920017,-2.8306002943475517,2.2824817008277267,No,1.3526837825775146,NW
1984,-0.2274131946415292,0.20450849560893486,0.022904699032594344,-2.8306002943475517,2.2824817008277267,No,0,NW
1984.0833333333335,-0.20412221320456148,0.2110609989130593,-0.006938785708497819,-2.8306002943475517,2.2824817008277267,No,0,NW
1984.1666666666667,-0.11376822385540437,0.2176135022171837,-0.10384527836177933,-2.8306002943475517,2.2824817008277267,No,0,NW
1984.25,-0.13831495972366553,0.22416600552130814,-0.0858510457976426,-2.8306002943475517,2.2824817008277267,No,0,NW
