Zone,Year,value_annual
NW,1981,0
NW,1982,0.19216769933700562
NW,1983,0.48308633764584863
NW,1984,0.13406755526860553
NW,1985,0.13963584105173749
NW,1986,0.28265371918678284
NW,1987,0.3919798731803894
NW,1988,0.6399173339207967
NW,1989,1.2076185792684555
NW,1990,0.853689134120941
NW,1991,0.31611214081446326
NW,1992,0
NW,1993,0.1216577390829722
NW,1994,0.3203847209612528
NW,1995,0.8185852865378063
NW,1996,0.34142418702443444
NW,1997,1.2766988376776378
NW,1998,0.3942260344823202
NW,1999,0.464510460694631
NW,2000,0.3799060881137848
NW,2001,0.38028357426325476
NW,2002,0.5588200390338898
NW,2003,0.5147671500841777
NW,2004,0.4491789241631826
NW,2005,0.5292748312155406
NW,2006,1.1849531829357147
NW,2007,0.5368538945913315
NW,2008,0.9010154356559117
NW,2009,0.6682647466659546
NW,2010,0.8706213136514027
NW,2011,0.8833183298508327
NW,2012,0.7953678866227467
NW,2013,0.574329783519109
NW,2014,1.3548584083716073
NW,2015,0.9064702292283375
NW,2016,0.46356350183486933
NW,2017,0.4862705022096634
NW,2018,0.15301894148190814
NW,2019,0.12131178379058835
NW,2020,0.8588797797759374
NW,2021,0.5431664288043976
NW,2022,0.9096595446268718
NW,2023,1.47685506939888
NW,2024,0.7806295156478882
NW,2025,0.7855923821528752
SW,1981,0.8534903526306152
SW,1982,0
SW,1983,0.46150433023770654
SW,1984,0
SW,1985,0.24382551511128744
SW,1986,0.23661472400029504
SW,1987,0.6530017852783203
SW,1988,0.24140512943267822
SW,1989,0.9739378343025844
SW,1990,0.8980784465869267
SW,1991,0.32895409067471826
SW,1992,0
SW,1993,0
SW,1994,0.2177290121714274
SW,1995,0.8470807472864788
SW,1996,0.33337506651878357
SW,1997,1.1285962164402008
SW,1998,0.2874268790086111
SW,1999,0.3577059209346771
SW,2000,0.6042279203732808
SW,2001,0.09248532851537068
SW,2002,0.745645542939504
SW,2003,0.4517568200826645
SW,2004,0.3832878073056539
SW,2005,0.7329181134700775
SW,2006,1.329620768626531
SW,2007,0.6182765662670135
SW,2008,0.2738234053055445
SW,2009,0.5764794250329335
SW,2010,0.647815187772115
SW,2011,1.0142543315887451
SW,2012,0.5920016368230183
SW,2013,0.5016158024470012
SW,2014,0.8168524205684662
SW,2015,1.0830349028110504
SW,2016,1.025587280591329
SW,2017,1.0236258904139202
SW,2018,0.40300972263018287
SW,2019,0.15957347551981607
SW,2020,0.8837143182754517
SW,2021,0.34627440571784973
SW,2022,0.6099504431088766
SW,2023,1.329299509525299
SW,2024,0.8896187643210093
SW,2025,0.8765614628791809
S,1981,0.7759753465652466
S,1982,0.31207460165023804
S,1983,0.5262514154116313
S,1984,0
S,1985,0.2664138674736023
S,1986,0
S,1987,0.6468150615692139
S,1988,0.3095548748970032
S,1989,0.6559868256251018
S,1990,0.5171031554539998
S,1991,0.31622201204299927
S,1992,0
S,1993,0.27330345908800757
S,1994,0.09024073680241901
S,1995,0.5791422029336293
S,1996,0.4003627995649973
S,1997,1.0716566741466522
S,1998,0.32211669286092126
S,1999,0.10266512632369995
S,2000,0.3909492095311483
S,2001,0
S,2002,0.16242168843746185
S,2003,0.3341515163580576
S,2004,0.07144108414649963
S,2005,0.44020870327949524
S,2006,0.9778965612252553
S,2007,0.4705592741568883
S,2008,1.0147702246904373
S,2009,0.7802254458268483
S,2010,1.1135100523630777
S,2011,1.1472588380177815
S,2012,0.1422601540883382
S,2013,0.9132482906182606
S,2014,0.7015071511268616
S,2015,0.5632028579711914
S,2016,0.9991983771324158
S,2017,1.126409520705541
S,2018,0.4129269520441692
S,2019,0.2651362121105194
S,2020,1.0641361773014069
S,2021,0.3473665118217468
S,2022,0.7016699115435283
S,2023,1.1840210805336635
S,2024,0.6775009830792744
S,2025,1.3458997756242752
