season,Year,NW,SW,S
DJF,1981,0,0,0
DJF,1982,20.7703760871811,0,0
DJF,1983,25.469341840117323,0,0
DJF,1984,0,0,0
DJF,1985,0,0,0
DJF,1986,0,0,0
DJF,1987,0,0,0
DJF,1988,0,0,0
DJF,1989,83.46908395884508,36.75873346346514,0
DJF,1990,52.92830469653616,34.6907722508293,0
DJF,1991,0,0,0
DJF,1992,0,0,0
DJF,1993,0,0,0
DJF,1994,31.578033598233084,14.473356506945006,11.422984688438152
DJF,1995,54.13827048330052,29.079971609692173,22.658823945451026
DJF,1996,50.74868856371068,12.545625555933754,11.048693825587431
DJF,1997,52.75070757646392,16.02662421157555,0
DJF,1998,54.10438942011536,16.0984284327859,11.048693825587442
DJF,1999,0,0,0
DJF,2000,0,0,0
DJF,2001,0,0,0
DJF,2002,45.52200087459071,33.201699660594265,11.797275551288916
DJF,2003,0,0,0
DJF,2004,0,0,11.048693825587446
DJF,2005,0,0,0
DJF,2006,26.53740667254356,11.797275551288884,11.23583925701281
DJF,2007,58.38737099971387,26.400181926816824,21.947671306034586
DJF,2008,26.3639507885701,29.985613006757074,22.14417400903123
DJF,2009,31.949888545955297,0,0
DJF,2010,0,13.481124554170151,11.797275551288948
DJF,2011,48.57562031729146,30.276546258154696,11.797275551288916
DJF,2012,0,0,0
DJF,2013,0,0,0
DJF,2014,0,0,0
DJF,2015,26.1060399958861,16.0984284327859,11.048693825587442
DJF,2016,84.89363274101103,43.530931533484825,33.52037233961308
DJF,2017,0,18.528870290793662,0
DJF,2018,0,0,0
DJF,2019,0,12.171491548564859,11.797275551288887
DJF,2020,57.757999414628735,31.262133122558378,32.58464518248623
DJF,2021,0,0,0
DJF,2022,26.010627011594224,15.50021960988271,11.048693825587442
DJF,2023,75.7418992460347,34.02000564284522,11.123551998157591
DJF,2024,79.47042860200563,36.68409749058662,23.594551102577864
DJF,2025,53.76657056462686,36.576269789476655,11.235839257012827
MAM,1982,0,0,11.23583925701281
MAM,1983,0,13.144252092043256,10.95512110987475
MAM,1984,0,0,0
MAM,1985,0,0,0
MAM,1986,0,0,0
MAM,1987,25.107855331951875,31.447173976930408,11.048693825587442
MAM,1988,28.152857945252364,0,0
MAM,1989,52.667652841965555,14.603392907260858,0
MAM,1990,52.936141677265724,34.938860843879446,23.594551102577835
MAM,1991,0,0,0
MAM,1992,0,0,0
MAM,1993,0,0,0
MAM,1994,0,0,0
MAM,1995,31.949888545955382,12.919756001917527,11.123551998157591
MAM,1996,29.718171834988887,0,0
MAM,1997,82.49323515764166,44.144321602190686,21.966385849177133
MAM,1998,25.363595819856307,33.56880327741973,11.011264739302366
MAM,1999,0,17.407842155945865,11.04869382558746
MAM,2000,25.466197517633525,35.3737847866315,21.910242219749517
MAM,2001,28.042823112782884,0,0
MAM,2002,25.17179784071665,16.0984284327859,11.048693825587442
MAM,2003,30.83432370278834,0,0
MAM,2004,0,0,0
MAM,2005,25.248119263556312,0,0
MAM,2006,24.644910284682943,32.00849797284438,0
MAM,2007,27.129180976309208,0,0
MAM,2008,23.383199611129406,0,0
MAM,2009,0,0,0
MAM,2010,56.94812731839881,44.74303424086959,21.72309678832413
MAM,2011,57.8775623824544,31.54939343900271,33.791733215179875
MAM,2012,60.018429828600425,0,10.898977480447154
MAM,2013,0,0,22.8459693768764
MAM,2014,55.76317371776268,11.79727555128887,11.048693825587442
MAM,2015,0,29.365815793569514,11.048693825587442
MAM,2016,0,0,0
MAM,2017,85.38269941662502,29.291459985446053,22.84596937687633
MAM,2018,0,0,0
MAM,2019,0,0,0
MAM,2020,56.16738826652654,16.84618946141488,22.84596937687639
MAM,2021,47.31607868439503,16.0984284327859,11.048693825587442
MAM,2022,0,17.03399684800238,11.048693825587453
MAM,2023,72.97320290853428,48.20255433755535,33.69147673405909
MAM,2024,49.74792393484164,16.489442331103803,11.048693825587442
MAM,2025,80.04639785138464,55.960463295498755,22.471678514025655
JJA,1982,20.77037608718115,0,0
JJA,1983,48.65168359287699,18.52904666896213,0
JJA,1984,22.31017393214548,0,0
JJA,1985,27.204267816996868,18.52904666896213,0
JJA,1986,0,0,0
JJA,1987,0,13.81716937597604,21.34880592547341
JJA,1988,61.66806038094411,0,11.797275551288887
JJA,1989,78.83103401140396,30.530654716799702,21.72309678832413
JJA,1990,48.68554869487942,30.813197587609213,21.91024221974952
JJA,1991,25.732092944544924,16.0984284327859,10.861548394162067
JJA,1992,0,0,0
JJA,1993,25.34005500076345,0,11.048693825587439
JJA,1994,25.443502624718867,18.902663921188598,0
JJA,1995,47.329066569265834,33.97298700528433,0
JJA,1996,0,26.540332490943847,22.09738765117488
JJA,1997,58.12769179199437,31.82359854759225,21.348805925473393
JJA,1998,0,0,0
JJA,1999,52.8615998379089,19.276281173415065,0
JJA,2000,45.58234769871796,45.71514098368558,10.95512110987475
JJA,2001,29.718171834988816,0,0
JJA,2002,0,0,0
JJA,2003,27.266411047440634,35.67618131236705,21.910242219749502
JJA,2004,80.27113932332064,35.765723504518874,0
JJA,2005,74.84449785796423,47.08832295260845,33.065876291865706
JJA,2006,52.937832869072786,49.69012962297616,33.84119307919944
JJA,2007,57.19445601935673,19.08947254730183,0
JJA,2008,27.901585001150828,0,11.797275551288948
JJA,2009,46.86600141767355,35.74832685842743,22.003814935462202
JJA,2010,51.93915068921346,0,34.00160344899262
JJA,2011,0,18.52904666896213,11.048693825587453
JJA,2012,51.50294146861013,19.08947254730183,0
JJA,2013,50.70719602897374,26.39975780942927,21.99445766389093
JJA,2014,55.52173080696536,18.529046668962124,0
JJA,2015,75.17528602167988,48.01424339263511,10.6744029627367
JJA,2016,26.095625330492425,45.64937524097006,22.311268144232457
JJA,2017,21.218408981066503,27.776666372878406,22.172245823745033
JJA,2018,28.302297575287035,18.52904666896213,0
JJA,2019,29.717331148596266,0,0
JJA,2020,27.97153671468311,14.041824766496557,11.048693825587442
JJA,2021,29.718171834988887,0,0
JJA,2022,78.88633848043192,17.82804262281409,11.23583925701281
JJA,2023,26.317510715630398,33.13248407403641,22.79249925361194
JJA,2024,0,17.407842155945865,0
JJA,2025,0,42.68606759697733,32.84664878648172
SON,1981,0,14.041916548924295,10.67440296273669
SON,1982,0,0,11.348126515868042
SON,1983,26.487957241150163,15.767570518824588,22.792499253612
SON,1984,0,0,0
SON,1985,0,11.79727555128887,23.594551102577896
SON,1986,24.75772353086638,35.37628656839979,0
SON,1987,23.678244569567255,14.291169617279145,11.048693825587442
SON,1988,24.23749288818702,17.594383503467192,0
SON,1989,20.770376087181127,14.245900940720666,11.123551998157577
SON,1990,0,15.865425541124555,0
SON,1991,29.345562523811857,17.407842155945787,10.955121109874757
SON,1992,0,0,0
SON,1993,0,0,0
SON,1994,0,0,0
SON,1995,22.636538699446014,30.88771931703952,22.391473329129017
SON,1996,0,0,0
SON,1997,58.946803057388486,27.522437474885407,22.391473329129028
SON,1998,0,0,0
SON,1999,27.484017618764575,15.164460249298223,0
SON,2000,0,0,0
