"m","R_structure","AICc","logLik","converged","degenerate","min_R_variance","min_Q_variance","degenerate_R_series","degenerate_Q_trend","delta_AICc","AICc_support"
3,"diagonal and unequal",-2485.08298747475,-124.354817965913,FALSE,TRUE,-2.56525271208838e-09,1,"Zone_S_Bath_200; Zone_S_Bath_400",NA,0,"Strong support"
3,"equalvarcov",-292.622262145771,191.058865211858,FALSE,FALSE,0.890528345553084,1,NA,NA,2192.46072532898,"No support"
2,"diagonal and unequal",583.468514700276,-246.986523211165,FALSE,TRUE,1.36385300828047e-06,1,"Zone_NW_Bath_800; Zone_SW_Bath_600",NA,3068.55150217502,"No support"
2,"equalvarcov",1189.23756481776,-563.24599022549,FALSE,FALSE,0.675920542979881,1,NA,NA,3674.32055229251,"No support"
3,"diagonal and equal",1355.83294457748,-634.202240503159,TRUE,FALSE,0.0247724216448937,1,NA,NA,3840.91593205223,"No support"
1,"diagonal and unequal",4139.63588391156,-2039.46858057336,TRUE,FALSE,0.000271842350215213,1,NA,NA,6624.7188713863,"No support"
1,"equalvarcov",4252.1981453153,-2108.98468013428,TRUE,FALSE,0.781817500646213,1,NA,NA,6737.28113279004,"No support"
2,"diagonal and equal",4279.82632214986,-2109.56379969251,TRUE,FALSE,0.133119377831884,1,NA,NA,6764.9093096246,"No support"
1,"diagonal and equal",6080.0436449485,-3023.92017822911,TRUE,FALSE,0.398658046255196,1,NA,NA,8565.12663242325,"No support"
