"Series","Trend","Estimate","CI_low","CI_high","p_value","significant","stars"
"Zone_NW_Bath_1000","X1",0.0810882199871425,-0.00446141110264042,0.166637851076925,0.0632042528287283,FALSE,""
"Zone_NW_Bath_200","X1",-0.00730988274313364,-0.107955553549492,0.0933357880632244,0.886802018759864,FALSE,""
"Zone_NW_Bath_400","X1",0.0492940424048594,-0.0397980263428241,0.138386111152543,0.278172021108431,FALSE,""
"Zone_NW_Bath_600","X1",0.0691273015746011,-0.0183200250633695,0.156574628212572,0.121296216344485,FALSE,""
"Zone_NW_Bath_800","X1",0.0714977235678793,-0.0144736411679861,0.157469088303745,0.10310238531577,FALSE,""
"Zone_SW_Bath_1000","X1",0.392169822702261,-0.79513936111814,1.57947900652266,0.517386849314092,FALSE,""
"Zone_SW_Bath_200","X1",0.300091243416443,-0.889364173699695,1.48954666053258,0.620963598004325,FALSE,""
"Zone_SW_Bath_400","X1",0.336488427424134,-0.888934162204619,1.56191101705289,0.590448691043669,FALSE,""
"Zone_SW_Bath_600","X1",0.344289909660139,-0.891432659944715,1.58001247926499,0.58501515087749,FALSE,""
"Zone_SW_Bath_800","X1",0.355435978340951,-0.8763624546267,1.5872344113086,0.571700767445611,FALSE,""
"Zone_S_Bath_1000","X1",-0.116908748420286,-1.62125020418487,1.3874327073443,0.878936834014551,FALSE,""
"Zone_S_Bath_200","X1",-0.662419359315753,-2.15228305892258,0.827444340291078,0.383517153455787,FALSE,""
"Zone_S_Bath_400","X1",-0.662419359315749,-2.15228305892223,0.827444340290728,0.383517153455677,FALSE,""
"Zone_S_Bath_600","X1",-0.483581855285424,-1.99935952702897,1.03219581645812,0.531779703175931,FALSE,""
"Zone_S_Bath_800","X1",-0.2754435166257,-1.79199381453401,1.24110678128261,0.721856630816225,FALSE,""
"Zone_NW_Bath_1000","X2",0,0,0,NA,FALSE,""
"Zone_NW_Bath_200","X2",-0.0503498528607164,-0.146519364719631,0.0458196589981984,0.304823072680124,FALSE,""
"Zone_NW_Bath_400","X2",-0.0248173510448179,-0.0631763886956675,0.0135416866060316,0.204780686186364,FALSE,""
"Zone_NW_Bath_600","X2",-0.0178658864172101,-0.0394551360719485,0.00372336323752829,0.104815934466133,FALSE,""
"Zone_NW_Bath_800","X2",-0.0103013893080684,-0.0287689516877441,0.00816617307160722,0.274267662388806,FALSE,""
"Zone_SW_Bath_1000","X2",0.32730641605332,-1.64174723501567,2.29636006712231,0.744579095693255,FALSE,""
"Zone_SW_Bath_200","X2",0.240567174467838,-1.76726175612118,2.24839610505686,0.814338930874655,FALSE,""
"Zone_SW_Bath_400","X2",0.272632566344025,-1.7881230313534,2.33338816404145,0.795405245271964,FALSE,""
"Zone_SW_Bath_600","X2",0.288214668167444,-1.7829071222365,2.35933645857139,0.785048402995341,FALSE,""
"Zone_SW_Bath_800","X2",0.296878983742039,-1.76416303848468,2.35792100596876,0.777698622915539,FALSE,""
"Zone_S_Bath_1000","X2",1.27965740036665,0.491844350039264,2.06747045069403,0.00145455357156158,TRUE,"**"
"Zone_S_Bath_200","X2",1.09444620696021,-0.443062297000226,2.63195471092064,0.162966658057417,FALSE,""
"Zone_S_Bath_400","X2",1.09444620696021,-0.443062297000221,2.63195471092064,0.162966658057416,FALSE,""
"Zone_S_Bath_600","X2",1.15289332987596,-0.230720968859127,2.53650762861104,0.102440535961431,FALSE,""
"Zone_S_Bath_800","X2",1.23962035208984,0.196359471048353,2.28288123313132,0.0198663459692746,TRUE,"*"
"Zone_NW_Bath_1000","X3",0,0,0,NA,FALSE,""
"Zone_NW_Bath_200","X3",0,0,0,NA,FALSE,""
"Zone_NW_Bath_400","X3",-0.00517135791742499,-0.0230352437865788,0.0126925279517288,0.570453612689212,FALSE,""
"Zone_NW_Bath_600","X3",0.00623963802217859,-0.0184960131361548,0.030975289180512,0.621019150497634,FALSE,""
"Zone_NW_Bath_800","X3",-0.00276124163248869,-0.0189544314826426,0.0134319482176652,0.738220717716566,FALSE,""
"Zone_SW_Bath_1000","X3",1.02384240341892,0.72431821096222,1.32336659587562,2.08981468698217e-11,TRUE,"***"
"Zone_SW_Bath_200","X3",1.05696841834487,0.816725315931968,1.29721152075778,6.521353703391e-18,TRUE,"***"
"Zone_SW_Bath_400","X3",1.0811391041954,0.819866639872896,1.3424115685179,5.05018733498707e-16,TRUE,"***"
"Zone_SW_Bath_600","X3",1.08575512373659,0.805622649797833,1.36588759767534,3.04124845273318e-14,TRUE,"***"
"Zone_SW_Bath_800","X3",1.07886201869987,0.794687411214493,1.36303662618524,9.99593720351279e-14,TRUE,"***"
"Zone_S_Bath_1000","X3",0.408880807695843,-2.17208431931946,2.98984593471114,0.756180174681705,FALSE,""
"Zone_S_Bath_200","X3",0.734188546722156,-2.07551874436414,3.54389583780846,0.6085481454196,FALSE,""
"Zone_S_Bath_400","X3",0.734188546722156,-2.07551874436363,3.54389583780794,0.608548145419534,FALSE,""
"Zone_S_Bath_600","X3",0.688258607123295,-2.04213360308126,3.41865081732785,0.621267813447628,FALSE,""
"Zone_S_Bath_800","X3",0.531452723593563,-2.14141033165474,3.20431577884186,0.696754670922169,FALSE,""
