Zone,Year,value_annual
NW,1981,0
NW,1982,0.19216769933700562
NW,1983,0.4827531079451243
NW,1984,0.13406755526860553
NW,1985,0.13963584105173749
NW,1986,0.2817032237847646
NW,1987,0.3919798731803894
NW,1988,0.6391175091266632
NW,1989,1.2027723143498104
NW,1990,0.8490061660607655
NW,1991,0.3134608368078867
NW,1992,0
NW,1993,0.1216577390829722
NW,1994,0.3202908982833227
NW,1995,0.8168489336967468
NW,1996,0.3411029477914175
NW,1997,1.2688059012095134
NW,1998,0.3923708498477936
NW,1999,0.4626083175341288
NW,2000,0.37823290626207984
NW,2001,0.38028357426325476
NW,2002,0.5570771247148514
NW,2003,0.5121679902076721
NW,2004,0.4478488564491272
NW,2005,0.5283038218816121
NW,2006,1.1797771056493125
NW,2007,0.5313559124867122
NW,2008,0.901291365424792
NW,2009,0.6629240612188976
NW,2010,0.8686442077159882
NW,2011,0.8696339527765911
NW,2012,0.7896727820237477
NW,2013,0.5739399592081706
NW,2014,1.3458354771137238
NW,2015,0.8845271666844685
NW,2016,0.4614148736000061
NW,2017,0.4855140298604965
NW,2018,0.15301894148190814
NW,2019,0.12131178379058835
NW,2020,0.8568978408972422
NW,2021,0.5406739215056102
NW,2022,0.9049372971057892
NW,2023,1.4653608401616416
NW,2024,0.778617004553477
NW,2025,0.7843557745218277
SW,1981,0.8416552245616913
SW,1982,0
SW,1983,0.4579761326313019
SW,1984,0
SW,1985,0.24382551511128744
SW,1986,0.23661472400029504
SW,1987,0.631180614233017
SW,1988,0.2408208747704824
SW,1989,0.9624503801266353
SW,1990,0.8937559972206751
SW,1991,0.32604794700940454
SW,1992,0
SW,1993,0
SW,1994,0.2170767287413279
SW,1995,0.9214104811350505
SW,1996,0.3334718644618988
SW,1997,1.1233025093873341
SW,1998,0.28660010298093164
SW,1999,0.35987746715545654
SW,2000,0.6015333036581676
SW,2001,0.09248532851537068
SW,2002,0.7396819988886515
SW,2003,0.4546058525641759
SW,2004,0.37969784935315454
SW,2005,0.7350932856400807
SW,2006,1.3196628093719482
SW,2007,0.706210841735204
SW,2008,0.27325816452503204
SW,2009,0.5743224422136943
SW,2010,0.7634894251823425
SW,2011,1.0110586086908975
SW,2012,0.5904762347539265
SW,2013,0.49068067471186316
SW,2014,0.8108179072539012
SW,2015,1.0655157466729481
SW,2016,1.020979712406794
SW,2017,1.0239870150883992
SW,2018,0.3996073603630066
SW,2019,0.15823490420977274
SW,2020,0.8657248814900715
SW,2021,0.34647066394488013
SW,2022,0.6087983946005503
SW,2023,1.3214553991953533
SW,2024,0.8887558480103811
SW,2025,0.9872479339440664
S,1981,0.7759753465652466
S,1982,0.30698650081952417
S,1983,0.5263212422529857
S,1984,0
S,1985,0.25064211090405786
S,1986,0
S,1987,0.6270632942517598
S,1988,0.3095548748970032
S,1989,0.635700633128484
S,1990,0.5068497955799103
S,1991,0.3164080878098806
S,1992,0
S,1993,0.27330345908800757
S,1994,0.153597891330719
S,1995,0.5565044681231182
S,1996,0.39635063211123145
S,1997,1.0472374111413956
S,1998,0.31923125187555945
S,1999,0.23362013697624204
S,2000,0.5854066560665767
S,2001,0
S,2002,0.15960045158863068
S,2003,0.44475093483924866
S,2004,0.3365675608317057
S,2005,0.4405924081802368
S,2006,1.0930363535881042
S,2007,0.4565744201342265
S,2008,0.9410902212063472
S,2009,0.7643582026163738
S,2010,1.0984435975551605
S,2011,1.2703738808631897
S,2012,0.13574348886807758
S,2013,0.8843066195646923
S,2014,0.6861826380093892
S,2015,0.6338426669438679
S,2016,0.9648151795069377
S,2017,1.0880907674630482
S,2018,0.3941803773244222
S,2019,0.2651362121105194
S,2020,1.1148866266012192
S,2021,0.4713172217210134
S,2022,0.6573944985866547
S,2023,1.2432482540607452
S,2024,0.6594120562076569
S,2025,1.2654003004233043
