x,seasonal,trend,remainder,remainder_l1,remainder_l2,anomaly,observed,Zone
1981.6666666666667,1.5907269785982967,3.829024223620101,-5.419751202218398,-109.95415011072079,81.36252357356189,No,-4.440892098500626e-16,NW
1981.75,-7.629505162637492,4.0070299719228,3.6224751907146917,-109.95415011072079,81.36252357356189,No,0,NW
1981.8333333333335,-6.469549713393077,4.1850357202255,2.284513993167577,-109.95415011072079,81.36252357356189,No,0,NW
1981.9166666666667,-5.613418210629414,4.363041468528199,1.2503767421012144,-109.95415011072079,81.36252357356189,No,0,NW
1982,-4.80489570571069,4.541047216830899,0.2638484888797912,-109.95415011072079,81.36252357356189,No,0,NW
1982.0833333333335,-1.486204811062998,4.719052965133598,59.078280107472686,-109.95415011072079,81.36252357356189,No,62.31112826154329,NW
1982.1666666666667,3.7608748207955207,4.897058713436298,-8.65793353423182,-109.95415011072079,81.36252357356189,No,-8.881784197001252e-16,NW
1982.25,-8.156427727698626,5.0750644617389975,3.081363265959628,-109.95415011072079,81.36252357356189,No,0,NW
1982.3333333333335,-1.3645255529838518,5.253070210041697,-3.888544657057845,-109.95415011072079,81.36252357356189,No,2.220446049250313e-16,NW
1982.4166666666667,9.223600587130754,5.431075958344397,-14.654676545475152,-109.95415011072079,81.36252357356189,No,0,NW
1982.5,12.40216858554982,5.609081706647096,44.29987796934653,-109.95415011072079,81.36252357356189,No,62.311128261543445,NW
1982.5833333333335,8.547155584650412,5.787087454949795,-14.334243039600207,-109.95415011072079,81.36252357356189,No,0,NW
1982.6666666666667,1.5907269785982967,5.965093203252494,-7.555820181850791,-109.95415011072079,81.36252357356189,No,0,NW
1982.75,-7.629505162637492,6.143098951555194,1.486406211082298,-109.95415011072079,81.36252357356189,No,0,NW
1982.8333333333335,-6.469549713393077,6.3211046998578935,0.14844501353518336,-109.95415011072079,81.36252357356189,No,0,NW
1982.9166666666667,-5.613418210629414,6.5291229456028494,-0.9157047349734357,-109.95415011072079,81.36252357356189,No,0,NW
1983,-4.80489570571069,6.737141191347805,-1.9322454856371154,-109.95415011072079,81.36252357356189,No,0,NW
1983.0833333333335,-1.486204811062998,6.945159437092762,-5.458954626029764,-109.95415011072079,81.36252357356189,No,0,NW
1983.1666666666667,3.7608748207955207,7.153177682837718,-10.91405250363324,-109.95415011072079,81.36252357356189,No,-8.881784197001252e-16,NW
1983.25,-8.156427727698626,7.361195928582674,0.7952317991159514,-109.95415011072079,81.36252357356189,No,0,NW
1983.3333333333335,-1.3645255529838518,7.56921417432763,-6.204688621343778,-109.95415011072079,81.36252357356189,No,2.220446049250313e-16,NW
1983.4166666666667,9.223600587130754,7.777232420072587,-17.00083300720334,-109.95415011072079,81.36252357356189,No,0,NW
1983.5,12.40216858554982,7.985250665817543,61.57637991365003,-109.95415011072079,81.36252357356189,No,81.96379916501739,NW
1983.5833333333335,8.547155584650412,8.193268911562498,47.25082711740067,-109.95415011072079,81.36252357356189,Yes,63.99125161361358,NW
1983.6666666666667,1.5907269785982967,8.401287157307456,-9.992014135905752,-109.95415011072079,81.36252357356189,No,8.881784197001252e-16,NW
1983.75,-7.629505162637492,8.609305403052412,-0.97980024041492,-109.95415011072079,81.36252357356189,No,0,NW
1983.8333333333335,-6.469549713393077,8.817323648797368,75.52401523206646,-109.95415011072079,81.36252357356189,No,77.87178916747075,NW
1983.9166666666667,-5.613418210629414,9.025341894542324,72.99610183643907,-109.95415011072079,81.36252357356189,No,76.40802552035197,NW
1984,-4.80489570571069,9.23336014028728,-4.42846443457659,-109.95415011072079,81.36252357356189,No,0,NW
1984.0833333333335,-1.486204811062998,9.472128518045501,-7.985923706982503,-109.95415011072079,81.36252357356189,No,0,NW
1984.1666666666667,3.7608748207955207,9.710896895803725,-13.471771716599246,-109.95415011072079,81.36252357356189,No,-8.881784197001252e-16,NW
1984.25,-8.156427727698626,9.949665273561946,-1.7932375458633203,-109.95415011072079,81.36252357356189,No,0,NW
1984.3333333333335,-1.3645255529838518,10.188433651320167,-8.823908098336316,-109.95415011072079,81.36252357356189,No,-6.661338147750939e-16,NW
1984.4166666666667,9.223600587130754,10.42720202907839,-19.650802616209145,-109.95415011072079,81.36252357356189,No,0,NW
1984.5,12.40216858554982,10.665970406836612,43.86238280405001,-109.95415011072079,81.36252357356189,No,66.93052179643644,NW
1984.5833333333335,8.547155584650412,10.904738784594835,-19.451894369245245,-109.95415011072079,81.36252357356189,No,1.7763568394002505e-15,NW
1984.6666666666667,1.5907269785982967,11.143507162353057,-12.734234140951354,-109.95415011072079,81.36252357356189,No,-8.881784197001252e-16,NW
1984.75,-7.629505162637492,11.382275540111278,-3.7527703774737864,-109.95415011072079,81.36252357356189,No,0,NW
1984.8333333333335,-6.469549713393077,11.621043917869502,-5.151494204476425,-109.95415011072079,81.36252357356189,No,0,NW
1984.9166666666667,-5.613418210629414,11.859812295627723,-6.246394084998309,-109.95415011072079,81.36252357356189,No,0,NW
1985,-4.80489570571069,12.098580673385944,-7.293684967675254,-109.95415011072079,81.36252357356189,No,0,NW
1985.0833333333335,-1.486204811062998,12.337349051144168,-10.851144240081169,-109.95415011072079,81.36252357356189,No,8.881784197001252e-16,NW
1985.1666666666667,3.7608748207955207,12.57611742890239,-16.33699224969791,-109.95415011072079,81.36252357356189,No,-8.881784197001252e-16,NW
1985.25,-8.156427727698626,12.8279118862589,-4.671484158560274,-109.95415011072079,81.36252357356189,No,0,NW
1985.3333333333335,-1.3645255529838518,13.07970634361541,-11.715180790631559,-109.95415011072079,81.36252357356189,No,-6.661338147750939e-16,NW
1985.4166666666667,9.223600587130754,13.33150080097192,-22.555101388102674,-109.95415011072079,81.36252357356189,No,0,NW
1985.5,12.40216858554982,13.58329525832843,55.62733960711236,-109.95415011072079,81.36252357356189,Yes,81.61280345099061,NW
1985.5833333333335,8.547155584650412,13.83508971568494,-22.382245300335352,-109.95415011072079,81.36252357356189,No,0,NW
1985.6666666666667,1.5907269785982967,14.086884173041451,-15.677611151639748,-109.95415011072079,81.36252357356189,No,-8.881784197001252e-16,NW
1985.75,-7.629505162637492,14.338678630397961,-6.709173467760469,-109.95415011072079,81.36252357356189,No,0,NW
1985.8333333333335,-6.469549713393077,14.590473087754471,-8.120923374361395,-109.95415011072079,81.36252357356189,No,0,NW
1985.9166666666667,-5.613418210629414,14.842267545110982,-9.228849334481568,-109.95415011072079,81.36252357356189,No,0,NW
1986,-4.80489570571069,15.094062002467492,-10.289166296756802,-109.95415011072079,81.36252357356189,No,0,NW
1986.0833333333335,-1.486204811062998,15.345856459824002,-13.859651648761005,-109.95415011072079,81.36252357356189,No,-8.881784197001252e-16,NW
1986.1666666666667,3.7608748207955207,15.597650917180513,-19.358525737976034,-109.95415011072079,81.36252357356189,No,-8.881784197001252e-16,NW
1986.25,-8.156427727698626,15.849445374537023,-7.693017646838397,-109.95415011072079,81.36252357356189,No,0,NW
1986.3333333333335,-1.3645255529838518,16.101239831893533,-14.736714278909682,-109.95415011072079,81.36252357356189,No,-6.661338147750939e-16,NW
1986.4166666666667,9.223600587130754,16.33546960794078,-25.559070195071534,-109.95415011072079,81.36252357356189,No,0,NW
1986.5,12.40216858554982,16.569699383988027,-28.971867969537847,-109.95415011072079,81.36252357356189,No,0,NW
1986.5833333333335,8.547155584650412,16.803929160035274,-25.351084744685686,-109.95415011072079,81.36252357356189,No,0,NW
1986.6666666666667,1.5907269785982967,17.038158936082525,55.24828933892353,-109.95415011072079,81.36252357356189,Yes,73.87717525360435,NW
1986.75,-7.629505162637492,17.27238871212977,-9.642883549492279,-109.95415011072079,81.36252357356189,No,8.881784197001252e-16,NW
1986.8333333333335,-6.469549713393077,17.50661848817702,-11.037068774783942,-109.95415011072079,81.36252357356189,No,0,NW
1986.9166666666667,-5.613418210629414,17.740848264224265,-12.127430053594852,-109.95415011072079,81.36252357356189,No,0,NW
1987,-4.80489570571069,17.975078040271512,-13.170182334560822,-109.95415011072079,81.36252357356189,No,0,NW
1987.0833333333335,-1.486204811062998,18.20930781631876,-16.723103005255762,-109.95415011072079,81.36252357356189,No,-8.881784197001252e-16,NW
1987.1666666666667,3.7608748207955207,18.443537592366006,53.1191535826941,-109.95415011072079,81.36252357356189,Yes,75.32356599585563,NW
1987.25,-8.156427727698626,18.677767368413257,-10.521339640714631,-109.95415011072079,81.36252357356189,No,0,NW
1987.3333333333335,-1.3645255529838518,18.911997144460504,-17.54747159147665,-109.95415011072079,81.36252357356189,No,1.1102230246251565e-15,NW
1987.4166666666667,9.223600587130754,19.14622692050775,-28.369827507638504,-109.95415011072079,81.36252357356189,No,0,NW
1987.5,12.40216858554982,19.380456696554997,-31.782625282104817,-109.95415011072079,81.36252357356189,No,0,NW
1987.5833333333335,8.547155584650412,19.47582748960625,-28.02298307425666,-109.95415011072079,81.36252357356189,No,0,NW
1987.6666666666667,1.5907269785982967,19.571198282657498,49.87280844744597,-109.95415011072079,81.36252357356189,Yes,71.03473370870176,NW
1987.75,-7.629505162637492,19.66656907570875,-12.037063913071258,-109.95415011072079,81.36252357356189,No,8.881784197001252e-16,NW
1987.8333333333335,-6.469549713393077,19.761939868760003,-13.292390155366926,-109.95415011072079,81.36252357356189,No,0,NW
1987.9166666666667,-5.613418210629414,19.85731066181125,-14.243892451181837,-109.95415011072079,81.36252357356189,No,0,NW
1988,-4.80489570571069,19.952681454862503,-15.147785749151813,-109.95415011072079,81.36252357356189,No,0,NW
