"Series","Trend","Estimate","CI_low","CI_high","p_value","significant","stars"
"Zone_NW_Bath_1000","X1",0.89556706426655,0.631586662637073,1.15954746589603,2.94533357019766e-11,TRUE,"***"
"Zone_NW_Bath_200","X1",0.806800949296885,0.536120404671562,1.07748149392221,5.15949006084608e-09,TRUE,"***"
"Zone_NW_Bath_400","X1",0.803366188993636,0.53984655173467,1.0668858262526,2.29881585830877e-09,TRUE,"***"
"Zone_NW_Bath_600","X1",0.805264936189169,0.542084927761927,1.06844494461641,2.00997177654198e-09,TRUE,"***"
"Zone_NW_Bath_800","X1",0.906535431217208,0.640638648599503,1.17243221383491,2.35373532458534e-11,TRUE,"***"
"Zone_SW_Bath_1000","X1",-0.422876914015777,-0.925200659131161,0.0794468310996073,0.098947275764274,FALSE,""
"Zone_SW_Bath_200","X1",-0.419073608453204,-0.969102052771039,0.13095483586463,0.135353108367026,FALSE,""
"Zone_SW_Bath_400","X1",-0.463346047242192,-1.02337836427766,0.0966862697932755,0.104891639647518,FALSE,""
"Zone_SW_Bath_600","X1",-0.438613261527531,-0.986854149973036,0.109627626917974,0.116870710890153,FALSE,""
"Zone_SW_Bath_800","X1",-0.386476731030212,-0.934779833068071,0.161826371007647,0.167125424521311,FALSE,""
"Zone_S_Bath_1000","X1",-0.558030130326351,-0.862330613712345,-0.253729646940356,0.000325380953224551,TRUE,"***"
"Zone_S_Bath_200","X1",-0.658519255411704,-0.974417080234554,-0.342621430588855,4.39379685431322e-05,TRUE,"***"
"Zone_S_Bath_400","X1",-0.658519255411699,-0.974417080234549,-0.342621430588849,4.39379685431405e-05,TRUE,"***"
"Zone_S_Bath_600","X1",-0.528979748779422,-0.803059524305358,-0.254899973253486,0.000155091568039353,TRUE,"***"
"Zone_S_Bath_800","X1",-0.607474197363717,-0.895423521933564,-0.31952487279387,3.55185029360727e-05,TRUE,"***"
"Zone_NW_Bath_1000","X2",0,0,0,NA,FALSE,""
"Zone_NW_Bath_200","X2",0.266672508278795,0.191199929126832,0.342145087430759,4.35123451141462e-12,TRUE,"***"
"Zone_NW_Bath_400","X2",0.205068797911465,0.136111836315569,0.27402575950736,5.58704503187979e-09,TRUE,"***"
"Zone_NW_Bath_600","X2",0.199637093000734,0.131493301471466,0.267780884530002,9.35659471916047e-09,TRUE,"***"
"Zone_NW_Bath_800","X2",0.00693378356725788,-0.0422260547833008,0.0560936219178165,0.782206695264969,FALSE,""
"Zone_SW_Bath_1000","X2",1.22035339777217,0.845022622052547,1.5956841734918,1.85799113502586e-10,TRUE,"***"
"Zone_SW_Bath_200","X2",1.35886817190148,0.959311694940431,1.75842464886254,2.63366124489726e-11,TRUE,"***"
"Zone_SW_Bath_400","X2",1.3889987777368,0.981431718570026,1.79656583690358,2.39584672723538e-11,TRUE,"***"
"Zone_SW_Bath_600","X2",1.35768642596589,0.958756667517962,1.75661618441382,2.55127039569656e-11,TRUE,"***"
"Zone_SW_Bath_800","X2",1.35716072697334,0.961733365615018,1.75258808833166,1.73358435419701e-11,TRUE,"***"
"Zone_S_Bath_1000","X2",-0.379051223339303,-0.710357087556169,-0.0477453591224362,0.0249342696285049,TRUE,"*"
"Zone_S_Bath_200","X2",-0.518388817316218,-0.851830604258536,-0.1849470303739,0.00231077096128395,TRUE,"**"
"Zone_S_Bath_400","X2",-0.518388817316218,-0.851830604258536,-0.1849470303739,0.00231077096128395,TRUE,"**"
"Zone_S_Bath_600","X2",-0.480079579747513,-0.76934633714111,-0.190812822353916,0.00114257525590887,TRUE,"**"
"Zone_S_Bath_800","X2",-0.422751553522564,-0.739108690908121,-0.106394416137006,0.00881565105225124,TRUE,"**"
"Zone_NW_Bath_1000","X3",0,0,0,NA,FALSE,""
"Zone_NW_Bath_200","X3",0,0,0,NA,FALSE,""
"Zone_NW_Bath_400","X3",0.0551286014733444,0.00982395260309025,0.100433250343599,0.0170806730294362,TRUE,"*"
"Zone_NW_Bath_600","X3",0.0548937590143041,0.00990889839612337,0.0998786196324849,0.0167710523832207,TRUE,"*"
"Zone_NW_Bath_800","X3",0.0100004923302942,-0.0377355856690262,0.0577365703296147,0.681363234000528,FALSE,""
"Zone_SW_Bath_1000","X3",0.311512664377825,0.0228640793678796,0.600161249387771,0.0344116901786698,TRUE,"*"
"Zone_SW_Bath_200","X3",0.344214186422064,0.0396338845014381,0.648794488342689,0.0267596048932604,TRUE,"*"
"Zone_SW_Bath_400","X3",0.325303970077478,0.0131511695209581,0.637456770633998,0.041098159608902,TRUE,"*"
"Zone_SW_Bath_600","X3",0.318042635059659,0.0127321581824357,0.623353111936882,0.0411813931773435,TRUE,"*"
"Zone_SW_Bath_800","X3",0.344023819350917,0.0435362108475479,0.644511427854286,0.0248366621965739,TRUE,"*"
"Zone_S_Bath_1000","X3",0.448937783330641,0.137177256826713,0.760698309834568,0.00476709408797351,TRUE,"**"
"Zone_S_Bath_200","X3",-0.316214398495663,-0.649229531968782,0.0168007349774555,0.0627324443121383,FALSE,""
"Zone_S_Bath_400","X3",-0.316214398495663,-0.649229531968781,0.0168007349774545,0.0627324443121375,FALSE,""
"Zone_S_Bath_600","X3",-0.106743361463036,-0.405647995024474,0.192161272098402,0.48396929961903,FALSE,""
"Zone_S_Bath_800","X3",0.283557669106364,-0.0302467584457823,0.59736209665851,0.0765526590296113,FALSE,""
