season,Year,NW,SW,S
SON,1997,84.3932235120542,27.522437474885407,21.863421991983973
SON,1998,0,0,0
SON,1999,27.484017618764575,14.790415354606704,0
SON,2000,0,0,0
SON,2001,0,17.407842155945822,0
SON,2002,55.52319110929395,34.21746553701935,0
SON,2003,25.338653949949382,16.9264813112421,0
SON,2004,0,15.16446024929828,0
SON,2005,0,37.61851921626397,0
SON,2006,67.10614331529659,42.498574764742976,21.461035913391246
SON,2007,0,24.15587509849171,21.8540985903219
SON,2008,31.39210612437197,0,10.112865058732936
SON,2009,52.19403238885965,32.91609438863809,10.22517263953372
SON,2010,27.483537980295168,11.797275551288894,11.797275551288948
SON,2011,46.976004841123135,32.52346343924,21.57333979929283
SON,2012,44.506138782408236,50.49336533069136,0
SON,2013,51.05302705122349,29.37136726780789,30.535108040168417
SON,2014,70.68431596245823,46.26625615204027,31.394758332469824
SON,2015,54.8949267768365,33.64709175679301,10.955121109874767
SON,2016,0,11.79727555128887,11.797275551288916
SON,2017,0,24.717117104498595,31.24714736590379
SON,2018,0,26.96199245446374,10.674366013744848
SON,2019,0,0,11.23583925701281
SON,2020,20.770376087181212,12.358599547202836,20.225689473574903
SON,2021,25.606628019143052,16.446010170484904,20.97444732280428
SON,2022,78.01830680692655,36.59005619884556,21.12408915414434
SON,2023,51.93154535292167,49.21502886375022,20.78723107247782
SON,2024,52.5604234226209,31.131883352641687,10.487206726447535
SON,2025,21.89031940489997,11.797275551288894,22.471641565033796
