x,seasonal,trend,remainder,remainder_l1,remainder_l2,anomaly,observed,Zone
1981.6666666666667,-3.5866038224014694e-4,-1.9695266155520902e-5,3.783556483956678e-4,-0.0020915541734846067,0.0023874683908732108,No,-5.421010862427522e-20,NW
1981.75,-3.0036079974247185e-4,-1.9905378252129678e-5,3.202661779946015e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1981.8333333333335,2.2740176652334083e-4,-2.011549034873845e-5,-2.072862761746024e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1981.9166666666667,1.7459605124556417e-5,-2.0325602445347226e-5,2.865997320790809e-6,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1982,3.066203539335192e-4,-2.0535714541956e-5,-2.860846393915632e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1982.0833333333335,3.698172921355173e-4,-2.0745826638564774e-5,4392613740.840642,-0.0020915541734846067,0.0023874683908732108,No,4392613740.840991,NW
1982.1666666666667,3.2018127426720433e-4,-2.0955938735173547e-5,-2.992253355320308e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1982.25,3.014220288503358e-4,-2.1166050831782323e-5,-2.8025597801855344e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1982.3333333333335,6.064886643880884e-5,-2.13761629283911e-5,-3.927270351041774e-5,-0.0020915541734846067,0.0023874683908732108,No,6.776263578034403e-21,NW
1982.4166666666667,-1.9644263920560754e-4,-2.158627502499987e-5,2.1802891423060742e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1982.5,-1.2174923647715587e-4,-2.1796387121608647e-5,3251664080.8334155,-0.0020915541734846067,0.0023874683908732108,No,3251664080.833272,NW
1982.5833333333335,-6.263382074377045e-4,-2.200649921821742e-5,6.48344706655922e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1982.6666666666667,-3.5866038224014694e-4,-2.2216611314826195e-5,3.8087699355497315e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1982.75,-3.0036079974247185e-4,-2.2426723411434968e-5,3.227875231539068e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1982.8333333333335,2.2740176652334083e-4,-2.2636835508043744e-5,-2.0476493101529708e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1982.9166666666667,1.7459605124556417e-5,-2.2791912298808413e-5,5.332307174251996e-6,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1983,3.066203539335192e-4,-2.294698908957308e-5,-2.8367336484394614e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1983.0833333333335,3.698172921355173e-4,-2.310206588033775e-5,-3.4671522625517957e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1983.1666666666667,3.2018127426720433e-4,-2.3257142671102418e-5,-2.969241315961019e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1983.25,3.014220288503358e-4,-2.3412219461867088e-5,-2.780098093884687e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1983.3333333333335,6.064886643880884e-5,-2.3567296252631754e-5,-3.708157018617709e-5,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1983.4166666666667,-1.9644263920560754e-4,-2.3722373043396423e-5,2.2016501224900395e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1983.5,-1.2174923647715587e-4,-2.3877449834161093e-5,46532548134.972435,-0.0020915541734846067,0.0023874683908732108,No,46532548134.97229,NW
1983.5833333333335,-6.263382074377045e-4,-2.403252662492576e-5,12102410342.649364,-0.0020915541734846067,0.0023874683908732108,No,12102410342.648714,NW
1983.6666666666667,-3.5866038224014694e-4,-2.4187603415690428e-5,3.8284798565583735e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1983.75,-3.0036079974247185e-4,-2.4342680206455098e-5,3.247034799489269e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1983.8333333333335,2.2740176652334083e-4,-2.4497756997219767e-5,178358854510.84103,-0.0020915541734846067,0.0023874683908732108,Yes,178358854510.84122,NW
1983.9166666666667,1.7459605124556417e-5,-2.4652833787984433e-5,270686131734.86713,-0.0020915541734846067,0.0023874683908732108,Yes,270686131734.86713,NW
1984,3.066203539335192e-4,-2.4807910578749103e-5,-2.818124433547701e-4,-0.0020915541734846067,0.0023874683908732108,No,5.421010862427522e-20,NW
1984.0833333333335,3.698172921355173e-4,-2.490896970999025e-5,-3.449083224255271e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1984.1666666666667,3.2018127426720433e-4,-2.5010028841231394e-5,-2.9517124542597294e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1984.25,3.014220288503358e-4,-2.5111087972472542e-5,-2.7631094087786324e-4,-0.0020915541734846067,0.0023874683908732108,No,0,NW
1984.3333333333335,6.064886643880884e-5,-2.521214710371369e-5,-3.5436719335095156e-5,-0.0020915541734846067,0.0023874683908732108,No,-6.776263578034403e-21,NW
