"TimeLabel","Trend","Estimate","SE","CI_low","CI_high","significant"
"1981","X1",-0.858526952579957,0.792086380596047,-2.4109877311929,0.693933826032981,FALSE
"1981","X2",1.15213494456415,0.108390961620957,0.939692563537415,1.36457732559089,TRUE
"1981","X3",-0.980294378133164,0.289592067101172,-1.54788439985997,-0.41270435640636,TRUE
"1982","X1",-1.97625888177306,0.369941260694478,-2.70133042912958,-1.25118733441654,TRUE
"1982","X2",-0.225285045955398,0.453237004793806,-1.11361325181206,0.663043159901269,FALSE
"1982","X3",-0.318298725337195,0.364166693963624,-1.03205232987492,0.395454879200527,FALSE
"1983","X1",-0.425879949525152,0.0888784161157784,-0.600078444115042,-0.251681454935262,TRUE
"1983","X2",0.865578884483423,0.106133889128472,0.65756028425245,1.0735974847144,TRUE
"1983","X3",0.705995566281141,0.285292204220764,0.146833120938398,1.26515801162388,TRUE
"1984","X1",-0.27423700343801,0.494701966656129,-1.24383504116516,0.695361034289138,FALSE
"1984","X2",0.307634548975517,0.654579085718114,-0.975316884065143,1.59058598201618,FALSE
"1984","X3",0.0895045111270983,0.736158482046589,-1.35333960059789,1.53234862285209,FALSE
"1985","X1",1.17484388943184,0.089007234413743,1.00039291561739,1.34929486324629,TRUE
"1985","X2",-0.178553604180333,0.107053345150336,-0.388374305099527,0.0312670967388601,FALSE
"1985","X3",-0.563334485647717,0.289014866083332,-1.12979321416771,0.00312424287228052,FALSE
"1986","X1",1.40499213631041,0.318785113297025,0.780184795440725,2.02979947718011,TRUE
"1986","X2",-0.95708505466561,0.47965941401078,-1.89720023097233,-0.0169698783588944,TRUE
"1986","X3",-0.654621618189337,0.631139963756733,-1.89163321635645,0.582389979977775,FALSE
"1987","X1",-0.65055991102553,0.0887054858571838,-0.824419468536737,-0.476700353514322,TRUE
"1987","X2",-0.303817025640792,0.105792059613263,-0.511165652333101,-0.0964683989484831,TRUE
"1987","X3",0.213755900190405,0.283539400925226,-0.341971113821101,0.76948291420191,FALSE
"1988","X1",-1.32447336212353,0.0885038139669082,-1.4979376499931,-1.15100907425396,TRUE
"1988","X2",1.94769612227023,0.10491663561946,1.74206329507698,2.15332894946349,TRUE
"1988","X3",-1.32958828665639,0.279759534393395,-1.87790689839914,-0.781269674913642,TRUE
