Year,Month,Zone,Parameter,Value
2014,6,NW,number_of_events,19.0
2014,6,NW,sum_area_km2,1543.0068836530293
2014,7,NW,activity_degC_days_m2,83039645176.53712
2014,7,NW,mean_intensity_degC,1.4492353200912476
2014,8,NW,activity_degC_days_m2,109438918044.32497
2014,8,NW,mean_area_km2,85.35430380757876
2014,8,NW,mean_duration_days,5.8
2014,8,NW,mean_intensity_degC,2.1341423988342285
2014,8,NW,number_of_events,15.0
2014,8,NW,sum_area_km2,1280.3145571136813
2014,9,NW,activity_degC_days_m2,1107973887913.6174
2014,9,NW,mean_area_km2,78.28687599147727
2014,9,NW,mean_duration_days,60.04
2014,9,NW,mean_intensity_degC,2.6108458042144775
2014,9,NW,number_of_events,25.0
2014,9,NW,sum_area_km2,1957.171899786932
2014,10,NW,activity_degC_days_m2,1070407063284.9022
2014,10,NW,mean_area_km2,63.15118993757841
2014,10,NW,mean_duration_days,17.5
2014,10,NW,mean_intensity_degC,2.4219415187835693
2014,10,NW,number_of_events,4.0
2014,10,NW,sum_area_km2,252.60475975031363
2014,11,NW,activity_degC_days_m2,182431975822.58365
2014,11,NW,mean_area_km2,67.35044578217924
2014,11,NW,mean_duration_days,9.333333333333334
2014,11,NW,mean_intensity_degC,1.6530894041061401
2014,11,NW,number_of_events,6.0
2014,11,NW,sum_area_km2,404.1026746930754
2014,12,NW,activity_degC_days_m2,11347990745.651165
2014,12,NW,mean_intensity_degC,1.2259000539779663
2015,1,NW,activity_degC_days_m2,0.0
2015,1,NW,mean_intensity_degC,
2015,2,NW,activity_degC_days_m2,0.0
2015,2,NW,mean_intensity_degC,
2015,3,NW,activity_degC_days_m2,0.0
2015,3,NW,mean_intensity_degC,
2015,4,NW,activity_degC_days_m2,0.0
2015,4,NW,mean_intensity_degC,
2015,5,NW,activity_degC_days_m2,0.0
2015,5,NW,mean_intensity_degC,
2015,6,NW,activity_degC_days_m2,3226463143.4260087
2015,6,NW,mean_area_km2,90.82874330666573
2015,6,NW,mean_duration_days,5.5
2015,6,NW,mean_intensity_degC,1.8533716201782227
2015,6,NW,number_of_events,2.0
2015,6,NW,sum_area_km2,181.65748661333146
2015,7,NW,activity_degC_days_m2,66644155116.09732
2015,7,NW,mean_area_km2,72.38598649683075
2015,7,NW,mean_duration_days,6.8
2015,7,NW,mean_intensity_degC,1.4345861673355103
2015,7,NW,number_of_events,10.0
2015,7,NW,sum_area_km2,723.8598649683075
2015,8,NW,activity_degC_days_m2,4556986027.495548
2015,8,NW,mean_area_km2,62.31112826154316
2015,8,NW,mean_duration_days,5.0
2015,8,NW,mean_intensity_degC,1.9003543853759766
2015,8,NW,number_of_events,1.0
2015,8,NW,sum_area_km2,62.31112826154316
2015,9,NW,activity_degC_days_m2,870757764.8709185
2015,9,NW,mean_intensity_degC,1.452493667602539
2015,10,NW,activity_degC_days_m2,8106142877.041883
2015,10,NW,mean_area_km2,87.47943904034479
2015,10,NW,mean_duration_days,5.0
2015,10,NW,mean_intensity_degC,1.3899176120758057
2015,10,NW,number_of_events,2.0
2015,10,NW,sum_area_km2,174.95887808068957
2015,11,NW,activity_degC_days_m2,458660489857.08167
2015,11,NW,mean_area_km2,78.28687599147727
2015,11,NW,mean_duration_days,18.32
2015,11,NW,mean_intensity_degC,1.6568504571914673
2015,11,NW,number_of_events,25.0
2015,11,NW,sum_area_km2,1957.171899786932
2015,12,NW,activity_degC_days_m2,341414913641.99097
2015,12,NW,mean_area_km2,78.3181199876583
2015,12,NW,mean_duration_days,34.38461538461539
2015,12,NW,mean_intensity_degC,1.3050172328948975
2015,12,NW,number_of_events,26.0
2015,12,NW,sum_area_km2,2036.271119679116
2016,1,NW,activity_degC_days_m2,439233898319.01495
2016,1,NW,mean_area_km2,81.32836731535023
2016,1,NW,mean_duration_days,13.5
2016,1,NW,mean_intensity_degC,1.1632657051086426
2016,1,NW,number_of_events,18.0
2016,1,NW,sum_area_km2,1463.9106116763041
2016,2,NW,activity_degC_days_m2,163612586574.65823
2016,2,NW,mean_area_km2,77.502865269817
2016,2,NW,mean_duration_days,7.894736842105263
2016,2,NW,mean_intensity_degC,1.1516969203948975
2016,2,NW,number_of_events,19.0
2016,2,NW,sum_area_km2,1472.5544401265229
2016,3,NW,activity_degC_days_m2,0.0
2016,3,NW,mean_intensity_degC,
2016,4,NW,activity_degC_days_m2,0.0
2016,4,NW,mean_intensity_degC,
2016,5,NW,activity_degC_days_m2,0.0
2016,5,NW,mean_intensity_degC,
2016,6,NW,activity_degC_days_m2,281659566279.2343
2016,6,NW,mean_area_km2,78.28687599147727
2016,6,NW,mean_duration_days,8.6
2016,6,NW,mean_intensity_degC,2.105166435241699
2016,6,NW,number_of_events,25.0
2016,6,NW,sum_area_km2,1957.171899786932
2016,7,NW,activity_degC_days_m2,0.0
2016,7,NW,mean_intensity_degC,
2016,8,NW,activity_degC_days_m2,0.0
2016,8,NW,mean_intensity_degC,
2016,9,NW,activity_degC_days_m2,0.0
2016,9,NW,mean_intensity_degC,
2016,10,NW,activity_degC_days_m2,0.0
2016,10,NW,mean_intensity_degC,
2016,11,NW,activity_degC_days_m2,0.0
2016,11,NW,mean_intensity_degC,
2016,12,NW,activity_degC_days_m2,4211537000.3333383
2016,12,NW,mean_area_km2,95.84966563786587
2016,12,NW,mean_duration_days,6.0
2016,12,NW,mean_intensity_degC,1.2151333093643188
2016,12,NW,number_of_events,1.0
2016,12,NW,sum_area_km2,95.84966563786587
2017,1,NW,activity_degC_days_m2,0.0
2017,1,NW,mean_intensity_degC,
2017,2,NW,activity_degC_days_m2,0.0
2017,2,NW,mean_intensity_degC,
2017,3,NW,activity_degC_days_m2,5275372684.001795
2017,3,NW,mean_area_km2,95.84966563786614
2017,3,NW,mean_duration_days,5.0
2017,3,NW,mean_intensity_degC,0.9132458567619324
2017,3,NW,number_of_events,2.0
2017,3,NW,sum_area_km2,191.69933127573228
2017,4,NW,activity_degC_days_m2,104443694700.22762
2017,4,NW,mean_area_km2,78.57791890942268
2017,4,NW,mean_duration_days,7.615384615384615
2017,4,NW,mean_intensity_degC,1.7255953550338745
2017,4,NW,number_of_events,13.0
2017,4,NW,sum_area_km2,1021.5129458224949
2017,5,NW,activity_degC_days_m2,111163422664.64078
2017,5,NW,mean_area_km2,81.72051370258622
2017,5,NW,mean_duration_days,7.5
2017,5,NW,mean_intensity_degC,1.6804503202438354
2017,5,NW,number_of_events,14.0
2017,5,NW,sum_area_km2,1144.0871918362072
2017,6,NW,activity_degC_days_m2,38375733246.450645
2017,6,NW,mean_area_km2,63.6552269431995
2017,6,NW,mean_duration_days,7.0
2017,6,NW,mean_intensity_degC,1.643859624862671
2017,6,NW,number_of_events,5.0
2017,6,NW,sum_area_km2,318.2761347159975
2017,7,NW,activity_degC_days_m2,0.0
2017,7,NW,mean_intensity_degC,
2017,8,NW,activity_degC_days_m2,0.0
2017,8,NW,mean_intensity_degC,
2017,9,NW,activity_degC_days_m2,0.0
2017,9,NW,mean_intensity_degC,
2017,10,NW,activity_degC_days_m2,0.0
2017,10,NW,mean_intensity_degC,
2017,11,NW,activity_degC_days_m2,0.0
2017,11,NW,mean_intensity_degC,
2017,12,NW,activity_degC_days_m2,0.0
2017,12,NW,mean_intensity_degC,
2018,1,NW,activity_degC_days_m2,0.0
2018,1,NW,mean_intensity_degC,
2018,2,NW,activity_degC_days_m2,0.0
2018,2,NW,mean_intensity_degC,
2018,3,NW,activity_degC_days_m2,0.0
2018,3,NW,mean_intensity_degC,
2018,4,NW,activity_degC_days_m2,0.0
2018,4,NW,mean_intensity_degC,
2018,5,NW,activity_degC_days_m2,0.0
2018,5,NW,mean_intensity_degC,
2018,6,NW,activity_degC_days_m2,0.0
2018,6,NW,mean_intensity_degC,
2018,7,NW,activity_degC_days_m2,211294232416.24008
2018,7,NW,mean_area_km2,84.9068927258611
2018,7,NW,mean_duration_days,13.0
2018,7,NW,mean_intensity_degC,1.836227297782898
2018,7,NW,number_of_events,15.0
2018,7,NW,sum_area_km2,1273.6033908879165
2018,8,NW,activity_degC_days_m2,0.0
2018,8,NW,mean_intensity_degC,
2018,9,NW,activity_degC_days_m2,0.0
2018,9,NW,mean_intensity_degC,
2018,10,NW,activity_degC_days_m2,0.0
2018,10,NW,mean_intensity_degC,
2018,11,NW,activity_degC_days_m2,0.0
2018,11,NW,mean_intensity_degC,
2018,12,NW,activity_degC_days_m2,0.0
2018,12,NW,mean_intensity_degC,
2019,1,NW,activity_degC_days_m2,0.0
2019,1,NW,mean_intensity_degC,
2019,2,NW,activity_degC_days_m2,0.0
2019,2,NW,mean_intensity_degC,
2019,3,NW,activity_degC_days_m2,0.0
2019,3,NW,mean_intensity_degC,
2019,4,NW,activity_degC_days_m2,0.0
2019,4,NW,mean_intensity_degC,
2019,5,NW,activity_degC_days_m2,0.0
2019,5,NW,mean_intensity_degC,
2019,6,NW,activity_degC_days_m2,0.0
2019,6,NW,mean_intensity_degC,
2019,7,NW,activity_degC_days_m2,43758471925.275314
2019,7,NW,mean_area_km2,89.1519934457888
2019,7,NW,mean_duration_days,6.125
2019,7,NW,mean_intensity_degC,1.4557414054870605
2019,7,NW,number_of_events,8.0
2019,7,NW,sum_area_km2,713.2159475663104
2019,8,NW,activity_degC_days_m2,0.0
2019,8,NW,mean_intensity_degC,
2019,9,NW,activity_degC_days_m2,0.0
2019,9,NW,mean_intensity_degC,
2019,10,NW,activity_degC_days_m2,0.0
2019,10,NW,mean_intensity_degC,
2019,11,NW,activity_degC_days_m2,0.0
2019,11,NW,mean_intensity_degC,
2019,12,NW,activity_degC_days_m2,0.0
2019,12,NW,mean_intensity_degC,
2020,1,NW,activity_degC_days_m2,0.0
2020,1,NW,mean_intensity_degC,
2020,2,NW,activity_degC_days_m2,12852812610.581001
2020,2,NW,mean_area_km2,85.79455920354167
2020,2,NW,mean_duration_days,5.8
2020,2,NW,mean_intensity_degC,0.8984399437904358
2020,2,NW,number_of_events,5.0
2020,2,NW,sum_area_km2,428.9727960177083
2020,3,NW,activity_degC_days_m2,16722411946.5103
2020,3,NW,mean_area_km2,93.17195779948584
2020,3,NW,mean_duration_days,5.2
2020,3,NW,mean_intensity_degC,0.9100356698036194
2020,3,NW,number_of_events,5.0
2020,3,NW,sum_area_km2,465.8597889974292
2020,4,NW,activity_degC_days_m2,0.0
2020,4,NW,mean_intensity_degC,
2020,5,NW,activity_degC_days_m2,631427835254.591
2020,5,NW,mean_area_km2,75.33020700009376
2020,5,NW,mean_duration_days,18.515151515151516
2020,5,NW,mean_intensity_degC,2.015462636947632
2020,5,NW,number_of_events,33.0
2020,5,NW,sum_area_km2,2485.896831003094
2020,6,NW,activity_degC_days_m2,181426519798.8853
2020,6,NW,mean_intensity_degC,2.086263418197632
2020,7,NW,activity_degC_days_m2,0.0
2020,7,NW,mean_intensity_degC,
2020,8,NW,activity_degC_days_m2,150331154170.47842
2020,8,NW,mean_area_km2,83.91461014404933
2020,8,NW,mean_duration_days,8.75
2020,8,NW,mean_intensity_degC,1.8463106155395508
2020,8,NW,number_of_events,16.0
2020,8,NW,sum_area_km2,1342.6337623047893
2020,9,NW,activity_degC_days_m2,0.0
2020,9,NW,mean_intensity_degC,
2020,10,NW,activity_degC_days_m2,0.0
2020,10,NW,mean_intensity_degC,
2020,11,NW,activity_degC_days_m2,0.0
2020,11,NW,mean_intensity_degC,
2020,12,NW,activity_degC_days_m2,11344903591.786907
2020,12,NW,mean_area_km2,87.47943904034453
2020,12,NW,mean_duration_days,8.0
2020,12,NW,mean_intensity_degC,1.2087452411651611
2020,12,NW,number_of_events,2.0
2020,12,NW,sum_area_km2,174.95887808068906
2021,1,NW,activity_degC_days_m2,0.0
2021,1,NW,mean_intensity_degC,
2021,2,NW,activity_degC_days_m2,0.0
2021,2,NW,mean_intensity_degC,
2021,3,NW,activity_degC_days_m2,0.0
2021,3,NW,mean_intensity_degC,
2021,4,NW,activity_degC_days_m2,446332164072.75055
2021,4,NW,mean_area_km2,79.63710779164192
2021,4,NW,mean_duration_days,11.972972972972974
2021,4,NW,mean_intensity_degC,1.6505028009414673
2021,4,NW,number_of_events,37.0
2021,4,NW,sum_area_km2,2946.572988290751
2021,5,NW,activity_degC_days_m2,4551159928.379904
2021,5,NW,mean_area_km2,62.31112826154316
2021,5,NW,mean_duration_days,5.0
2021,5,NW,mean_intensity_degC,1.2730941772460938
2021,5,NW,number_of_events,1.0
2021,5,NW,sum_area_km2,62.31112826154316
2021,6,NW,activity_degC_days_m2,0.0
2021,6,NW,mean_intensity_degC,
2021,7,NW,activity_degC_days_m2,0.0
2021,7,NW,mean_intensity_degC,
2021,8,NW,activity_degC_days_m2,1721563486.7923715
2021,8,NW,mean_area_km2,89.15451550496665
2021,8,NW,mean_duration_days,20.0
2021,8,NW,mean_intensity_degC,1.4787311553955078
2021,8,NW,number_of_events,1.0
2021,8,NW,sum_area_km2,89.15451550496665
2021,9,NW,activity_degC_days_m2,494463486889.8721
2021,9,NW,mean_area_km2,77.83405767841522
2021,9,NW,mean_duration_days,15.541666666666666
2021,9,NW,mean_intensity_degC,2.078289270401001
2021,9,NW,number_of_events,24.0
2021,9,NW,sum_area_km2,1868.0173842819652
2021,10,NW,activity_degC_days_m2,0.0
2021,10,NW,mean_intensity_degC,
2021,11,NW,activity_degC_days_m2,0.0
2021,11,NW,mean_intensity_degC,
2021,12,NW,activity_degC_days_m2,0.0
2021,12,NW,mean_intensity_degC,
2022,1,NW,activity_degC_days_m2,0.0
2022,1,NW,mean_intensity_degC,
2022,2,NW,activity_degC_days_m2,0.0
2022,2,NW,mean_intensity_degC,
2022,3,NW,activity_degC_days_m2,0.0
2022,3,NW,mean_intensity_degC,
2022,4,NW,activity_degC_days_m2,0.0
2022,4,NW,mean_intensity_degC,
2022,5,NW,activity_degC_days_m2,0.0
2022,5,NW,mean_intensity_degC,
2022,6,NW,activity_degC_days_m2,261306758858.34753
2022,6,NW,mean_area_km2,77.60116031181612
2022,6,NW,mean_duration_days,9.555555555555555
2022,6,NW,mean_intensity_degC,1.5813606977462769
2022,6,NW,number_of_events,27.0
2022,6,NW,sum_area_km2,2095.231328419035
2022,7,NW,activity_degC_days_m2,21884754028.101955
2022,7,NW,mean_area_km2,76.41165768246066
2022,7,NW,mean_duration_days,5.4
2022,7,NW,mean_intensity_degC,1.3632203340530396
2022,7,NW,number_of_events,5.0
2022,7,NW,sum_area_km2,382.0582884123033
2022,8,NW,activity_degC_days_m2,103435327580.49619
2022,8,NW,mean_area_km2,82.64619744701899
2022,8,NW,mean_duration_days,5.117647058823529
2022,8,NW,mean_intensity_degC,1.882712483406067
2022,8,NW,number_of_events,17.0
2022,8,NW,sum_area_km2,1404.985356599323
2022,9,NW,activity_degC_days_m2,491282334438.25305
2022,9,NW,mean_area_km2,77.89459532266748
2022,9,NW,mean_duration_days,12.464285714285714
2022,9,NW,mean_intensity_degC,2.1029655933380127
2022,9,NW,number_of_events,28.0
2022,9,NW,sum_area_km2,2181.0486690346893
2022,10,NW,activity_degC_days_m2,1665256911.1777716
2022,10,NW,mean_area_km2,79.09921989218407
2022,10,NW,mean_duration_days,86.0
2022,10,NW,mean_intensity_degC,1.4143238067626953
2022,10,NW,number_of_events,1.0
2022,10,NW,sum_area_km2,79.09921989218407
2022,11,NW,activity_degC_days_m2,344006230869.9484
2022,11,NW,mean_area_km2,81.48867566406
2022,11,NW,mean_duration_days,30.857142857142858
2022,11,NW,mean_intensity_degC,1.4818791151046753
2022,11,NW,number_of_events,21.0
2022,11,NW,sum_area_km2,1711.26218894526
2022,12,NW,activity_degC_days_m2,506272592417.6252
2022,12,NW,mean_area_km2,78.03188103478267
2022,12,NW,mean_duration_days,47.421052631578945
2022,12,NW,mean_intensity_degC,1.422893762588501
2022,12,NW,number_of_events,19.0
2022,12,NW,sum_area_km2,1482.6057396608708
2023,1,NW,activity_degC_days_m2,580474152361.5736
2023,1,NW,mean_area_km2,72.38702007572375
2023,1,NW,mean_duration_days,7.125
2023,1,NW,mean_intensity_degC,1.4224661588668823
2023,1,NW,number_of_events,8.0
2023,1,NW,sum_area_km2,579.09616060579
2023,2,NW,activity_degC_days_m2,43895922599.49516
2023,2,NW,mean_area_km2,75.74387711642424
2023,2,NW,mean_duration_days,5.666666666666667
2023,2,NW,mean_intensity_degC,0.939350426197052
2023,2,NW,number_of_events,3.0
2023,2,NW,sum_area_km2,227.23163134927273
2023,3,NW,activity_degC_days_m2,246932608619.59692
2023,3,NW,mean_area_km2,78.18908682990774
2023,3,NW,mean_duration_days,36.11538461538461
2023,3,NW,mean_intensity_degC,1.1335538625717163
2023,3,NW,number_of_events,26.0
2023,3,NW,sum_area_km2,2032.9162575776008
2023,4,NW,activity_degC_days_m2,666551575840.6884
2023,4,NW,mean_area_km2,78.41939363415192
2023,4,NW,mean_duration_days,20.866666666666667
2023,4,NW,mean_intensity_degC,1.7574604749679565
2023,4,NW,number_of_events,15.0
2023,4,NW,sum_area_km2,1176.2909045122788
2023,5,NW,activity_degC_days_m2,343640860513.34985
2023,5,NW,mean_area_km2,62.31112826154316
2023,5,NW,mean_duration_days,28.0
2023,5,NW,mean_intensity_degC,1.999109148979187
2023,5,NW,number_of_events,1.0
2023,5,NW,sum_area_km2,62.31112826154316
2023,6,NW,activity_degC_days_m2,431983769559.03656
2023,6,NW,mean_area_km2,78.95253214689119
2023,6,NW,mean_duration_days,15.625
2023,6,NW,mean_intensity_degC,1.6923609972000122
2023,6,NW,number_of_events,24.0
2023,6,NW,sum_area_km2,1894.8607715253888
2023,7,NW,activity_degC_days_m2,0.0
2023,7,NW,mean_intensity_degC,
2023,8,NW,activity_degC_days_m2,0.0
2023,8,NW,mean_intensity_degC,
2023,9,NW,activity_degC_days_m2,430493040603.4206
2023,9,NW,mean_area_km2,78.01441182629303
2023,9,NW,mean_duration_days,64.57142857142857
2023,9,NW,mean_intensity_degC,2.1474766731262207
2023,9,NW,number_of_events,28.0
2023,9,NW,sum_area_km2,2184.4035311362045
2023,10,NW,activity_degC_days_m2,1239087480688.6143
2023,10,NW,mean_intensity_degC,2.716322183609009
2023,11,NW,activity_degC_days_m2,664166246439.7595
2023,11,NW,mean_area_km2,79.08265564547794
2023,11,NW,mean_duration_days,15.0
2023,11,NW,mean_intensity_degC,1.7120863199234009
2023,11,NW,number_of_events,6.0
2023,11,NW,sum_area_km2,474.4959338728676
2023,12,NW,activity_degC_days_m2,211853561001.47595
2023,12,NW,mean_area_km2,79.09480054595612
2023,12,NW,mean_duration_days,11.307692307692308
2023,12,NW,mean_intensity_degC,1.1810275316238403
2023,12,NW,number_of_events,13.0
2023,12,NW,sum_area_km2,1028.2324070974296
2024,1,NW,activity_degC_days_m2,184389731430.00766
2024,1,NW,mean_area_km2,77.35322018068578
2024,1,NW,mean_duration_days,38.55555555555556
2024,1,NW,mean_intensity_degC,1.0292168855667114
2024,1,NW,number_of_events,27.0
2024,1,NW,sum_area_km2,2088.5369448785164
2024,2,NW,activity_degC_days_m2,707740847360.1082
2024,2,NW,mean_area_km2,85.79701171426734
2024,2,NW,mean_duration_days,27.0
2024,2,NW,mean_intensity_degC,1.6667964458465576
2024,2,NW,number_of_events,2.0
2024,2,NW,sum_area_km2,171.59402342853468
2024,3,NW,activity_degC_days_m2,127663901225.34904
2024,3,NW,mean_area_km2,79.65578993305667
2024,3,NW,mean_duration_days,8.083333333333334
2024,3,NW,mean_intensity_degC,1.0453181266784668
2024,3,NW,number_of_events,12.0
2024,3,NW,sum_area_km2,955.8694791966801
2024,4,NW,activity_degC_days_m2,87025430219.06747
2024,4,NW,mean_area_km2,69.58798187146824
2024,4,NW,mean_duration_days,7.75
2024,4,NW,mean_intensity_degC,1.5324363708496094
2024,4,NW,number_of_events,12.0
2024,4,NW,sum_area_km2,835.055782457619
2024,5,NW,activity_degC_days_m2,0.0
2024,5,NW,mean_intensity_degC,
2024,6,NW,activity_degC_days_m2,0.0
2024,6,NW,mean_intensity_degC,
2024,7,NW,activity_degC_days_m2,0.0
2024,7,NW,mean_intensity_degC,
2024,8,NW,activity_degC_days_m2,0.0
2024,8,NW,mean_intensity_degC,
2024,9,NW,activity_degC_days_m2,0.0
2024,9,NW,mean_intensity_degC,
2024,10,NW,activity_degC_days_m2,84041776750.89563
2024,10,NW,mean_area_km2,86.71266455612131
2024,10,NW,mean_duration_days,8.545454545454545
2024,10,NW,mean_intensity_degC,1.556061863899231
2024,10,NW,number_of_events,11.0
2024,10,NW,sum_area_km2,953.8393101173343
2024,11,NW,activity_degC_days_m2,111836414899.56418
2024,11,NW,mean_area_km2,77.3332571715427
2024,11,NW,mean_duration_days,22.142857142857142
2024,11,NW,mean_intensity_degC,1.3978029489517212
2024,11,NW,number_of_events,21.0
2024,11,NW,sum_area_km2,1623.9984006023967
2024,12,NW,activity_degC_days_m2,331735172266.3531
2024,12,NW,mean_area_km2,75.26105391106374
2024,12,NW,mean_duration_days,8.571428571428571
2024,12,NW,mean_intensity_degC,1.2346590757369995
2024,12,NW,number_of_events,7.0
2024,12,NW,sum_area_km2,526.8273773774462
2025,1,NW,activity_degC_days_m2,80271273790.03336
2025,1,NW,mean_area_km2,76.619934287695
2025,1,NW,mean_duration_days,6.684210526315789
2025,1,NW,mean_intensity_degC,1.0182161331176758
2025,1,NW,number_of_events,19.0
2025,1,NW,sum_area_km2,1455.7787514662052
2025,2,NW,activity_degC_days_m2,39110634833.42355
2025,2,NW,mean_area_km2,84.67977740618558
2025,2,NW,mean_duration_days,9.416666666666666
2025,2,NW,mean_intensity_degC,0.968919575214386
2025,2,NW,number_of_events,12.0
2025,2,NW,sum_area_km2,1016.1573288742269
2025,3,NW,activity_degC_days_m2,47879703709.82637
2025,3,NW,mean_area_km2,83.48082724166814
2025,3,NW,mean_duration_days,6.846153846153846
2025,3,NW,mean_intensity_degC,1.029576063156128
2025,3,NW,number_of_events,13.0
2025,3,NW,sum_area_km2,1085.2507541416858
2025,4,NW,activity_degC_days_m2,212607479605.70474
2025,4,NW,mean_area_km2,77.5672116575551
2025,4,NW,mean_duration_days,6.590909090909091
2025,4,NW,mean_intensity_degC,1.6237413883209229
2025,4,NW,number_of_events,22.0
2025,4,NW,sum_area_km2,1706.4786564662122
2025,5,NW,activity_degC_days_m2,283511584562.7911
2025,5,NW,mean_area_km2,79.09115465493066
2025,5,NW,mean_duration_days,11.0
2025,5,NW,mean_intensity_degC,1.5884228944778442
2025,5,NW,number_of_events,26.0
2025,5,NW,sum_area_km2,2056.3700210281972
2025,6,NW,activity_degC_days_m2,0.0
2025,6,NW,mean_intensity_degC,
2025,7,NW,activity_degC_days_m2,0.0
2025,7,NW,mean_intensity_degC,
2025,8,NW,activity_degC_days_m2,0.0
2025,8,NW,mean_intensity_degC,
2025,9,NW,activity_degC_days_m2,0.0
2025,9,NW,mean_intensity_degC,
2025,10,NW,activity_degC_days_m2,0.0
2025,10,NW,mean_intensity_degC,
2025,11,NW,activity_degC_days_m2,0.0
2025,11,NW,mean_intensity_degC,
2025,12,NW,activity_degC_days_m2,0.0
2025,12,NW,mean_intensity_degC,
1981,9,S,activity_degC_days_m2,0.0
1981,9,S,mean_intensity_degC,
1981,10,S,activity_degC_days_m2,0.0
1981,10,S,mean_intensity_degC,
1981,11,S,activity_degC_days_m2,998540252.8807513
1981,11,S,mean_area_km2,32.023208888210064
1981,11,S,mean_duration_days,5.0
1981,11,S,mean_intensity_degC,1.6153068542480469
1981,11,S,number_of_events,1.0
1981,11,S,sum_area_km2,32.023208888210064
1981,12,S,activity_degC_days_m2,3680840099.2641335
1981,12,S,mean_intensity_degC,1.4885945320129395
1982,1,S,activity_degC_days_m2,0.0
1982,1,S,mean_intensity_degC,
1982,2,S,activity_degC_days_m2,0.0
1982,2,S,mean_intensity_degC,
1982,3,S,activity_degC_days_m2,0.0
1982,3,S,mean_intensity_degC,
1982,4,S,activity_degC_days_m2,0.0
1982,4,S,mean_intensity_degC,
1982,5,S,activity_degC_days_m2,22506838518.33915
1982,5,S,mean_area_km2,33.70751777103843
1982,5,S,mean_duration_days,5.0
1982,5,S,mean_intensity_degC,1.810931921005249
1982,5,S,number_of_events,4.0
1982,5,S,sum_area_km2,134.83007108415373
1982,6,S,activity_degC_days_m2,0.0
1982,6,S,mean_intensity_degC,
1982,7,S,activity_degC_days_m2,0.0
1982,7,S,mean_intensity_degC,
1982,8,S,activity_degC_days_m2,0.0
1982,8,S,mean_intensity_degC,
1982,9,S,activity_degC_days_m2,45981551968.97427
1982,9,S,mean_area_km2,34.04437954760412
1982,9,S,mean_duration_days,7.6
1982,9,S,mean_intensity_degC,1.9339632987976074
1982,9,S,number_of_events,5.0
1982,9,S,sum_area_km2,170.2218977380206
1982,10,S,activity_degC_days_m2,0.0
1982,10,S,mean_intensity_degC,
1982,11,S,activity_degC_days_m2,0.0
1982,11,S,mean_intensity_degC,
1982,12,S,activity_degC_days_m2,0.0
1982,12,S,mean_intensity_degC,
1983,1,S,activity_degC_days_m2,0.0
1983,1,S,mean_intensity_degC,
1983,2,S,activity_degC_days_m2,0.0
1983,2,S,mean_intensity_degC,
1983,3,S,activity_degC_days_m2,18407201752.910477
1983,3,S,mean_area_km2,32.86536332962425
1983,3,S,mean_duration_days,6.5
1983,3,S,mean_intensity_degC,1.1203525066375732
1983,3,S,number_of_events,4.0
1983,3,S,sum_area_km2,131.461453318497
1983,4,S,activity_degC_days_m2,0.0
1983,4,S,mean_intensity_degC,
1983,5,S,activity_degC_days_m2,0.0
1983,5,S,mean_intensity_degC,
1983,6,S,activity_degC_days_m2,0.0
1983,6,S,mean_intensity_degC,
1983,7,S,activity_degC_days_m2,0.0
1983,7,S,mean_intensity_degC,
1983,8,S,activity_degC_days_m2,0.0
1983,8,S,mean_intensity_degC,
1983,9,S,activity_degC_days_m2,0.0
1983,9,S,mean_intensity_degC,
1983,10,S,activity_degC_days_m2,7123560724.650721
1983,10,S,mean_area_km2,35.39182665386684
1983,10,S,mean_duration_days,6.0
1983,10,S,mean_intensity_degC,1.926918387413025
1983,10,S,number_of_events,1.0
1983,10,S,sum_area_km2,35.39182665386684
1983,11,S,activity_degC_days_m2,34963681066.2394
1983,11,S,mean_area_km2,32.98567110696916
1983,11,S,mean_duration_days,7.571428571428571
1983,11,S,mean_intensity_degC,1.642931580543518
1983,11,S,number_of_events,7.0
1983,11,S,sum_area_km2,230.89969774878412
1983,12,S,activity_degC_days_m2,19528615262.742725
1983,12,S,mean_intensity_degC,1.624814510345459
1984,1,S,activity_degC_days_m2,0.0
1984,1,S,mean_intensity_degC,
1984,2,S,activity_degC_days_m2,0.0
1984,2,S,mean_intensity_degC,
1984,3,S,activity_degC_days_m2,0.0
1984,3,S,mean_intensity_degC,
1984,4,S,activity_degC_days_m2,0.0
1984,4,S,mean_intensity_degC,
1984,5,S,activity_degC_days_m2,0.0
1984,5,S,mean_intensity_degC,
1984,6,S,activity_degC_days_m2,0.0
1984,6,S,mean_intensity_degC,
1984,7,S,activity_degC_days_m2,0.0
1984,7,S,mean_intensity_degC,
1984,8,S,activity_degC_days_m2,0.0
1984,8,S,mean_intensity_degC,
1984,9,S,activity_degC_days_m2,0.0
1984,9,S,mean_intensity_degC,
1984,10,S,activity_degC_days_m2,0.0
1984,10,S,mean_intensity_degC,
1984,11,S,activity_degC_days_m2,0.0
1984,11,S,mean_intensity_degC,
1984,12,S,activity_degC_days_m2,0.0
1984,12,S,mean_intensity_degC,
1985,1,S,activity_degC_days_m2,0.0
1985,1,S,mean_intensity_degC,
1985,2,S,activity_degC_days_m2,0.0
1985,2,S,mean_intensity_degC,
1985,3,S,activity_degC_days_m2,0.0
1985,3,S,mean_intensity_degC,
1985,4,S,activity_degC_days_m2,0.0
1985,4,S,mean_intensity_degC,
1985,5,S,activity_degC_days_m2,0.0
