x,seasonal,trend,remainder,remainder_l1,remainder_l2,anomaly,observed,Zone
1981.6666666666667,-1.0657381078554542e-7,-4.543386399672182e-8,1.5200767478226725e-7,-7.513274969689135e-7,7.940512819903246e-7,No,1.3234889800848443e-23,NW
1981.75,-1.1040437714165232e-7,-4.5143683779358474e-8,1.5554806092101078e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1981.8333333333335,1.366077544471057e-7,-4.485350356199512e-8,-9.175425088511057e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1981.9166666666667,7.85394884782487e-8,-4.456332334463177e-8,-3.397616513361692e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1982,1.5903481379332603e-7,-4.427314312726842e-8,-1.1476167066605761e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1982.0833333333335,1.4549469956230474e-7,-4.398296290990507e-8,5.999999898488263,-7.513274969689135e-7,7.940512819903246e-7,No,6,NW
1982.1666666666667,1.5649491004540612e-7,-4.369278269254172e-8,-1.128021273528644e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1982.25,1.5165366731992413e-7,-4.340260247517837e-8,-1.0825106484474576e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1982.3333333333335,7.322022578801545e-9,-4.311242225781502e-8,3.5790399679013476e-8,-7.513274969689135e-7,7.940512819903246e-7,No,-8.271806125530277e-25,NW
1982.4166666666667,1.3824024456673608e-8,-4.282224204045167e-8,2.899821758377806e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1982.5,-2.8923881899559873e-7,-4.253206182308832e-8,5.00000033177088,-7.513274969689135e-7,7.940512819903246e-7,No,5,NW
1982.5833333333335,-3.42754422511324e-7,-4.224188160572497e-8,3.84996304117049e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1982.6666666666667,-1.0657381078554542e-7,-4.195170138836162e-8,1.4852551217390703e-7,-7.513274969689135e-7,7.940512819903246e-7,No,-1.3234889800848443e-23,NW
1982.75,-1.1040437714165232e-7,-4.1661521170998266e-8,1.520658983126506e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1982.8333333333335,1.366077544471057e-7,-4.137134095363492e-8,-9.523641349347076e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1982.9166666666667,7.85394884782487e-8,-4.108481149799814e-8,-3.745467698025055e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1983,1.5903481379332603e-7,-4.0798282042361365e-8,-1.1823653175096466e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1983.0833333333335,1.4549469956230474e-7,-4.051175258672459e-8,-1.0498294697558015e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1983.1666666666667,1.5649491004540612e-7,-4.022522313108781e-8,-1.162696869143183e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1983.25,1.5165366731992413e-7,-3.9938693675451034e-8,-1.1171497364447309e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1983.3333333333335,7.322022578801545e-9,-3.965216421981426e-8,3.233014164101271e-8,-7.513274969689135e-7,7.940512819903246e-7,No,-8.271806125530277e-25,NW
1983.4166666666667,1.3824024456673608e-8,-3.936563476417748e-8,2.5541610307503873e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1983.5,-2.8923881899559873e-7,-3.9079105308540704e-8,7.714286042603638,-7.513274969689135e-7,7.940512819903246e-7,Yes,7.714285714285714,NW
1983.5833333333335,-3.42754422511324e-7,-3.879257585290393e-8,7.500000381546998,-7.513274969689135e-7,7.940512819903246e-7,Yes,7.5,NW
1983.6666666666667,-1.0657381078554542e-7,-3.850604639726715e-8,1.4507985718281256e-7,-7.513274969689135e-7,7.940512819903246e-7,No,-1.3234889800848443e-23,NW
1983.75,-1.1040437714165232e-7,-3.821951694163037e-8,1.486238940832827e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1983.8333333333335,1.366077544471057e-7,-3.7932987485993596e-8,12.787878689204021,-7.513274969689135e-7,7.940512819903246e-7,Yes,12.787878787878787,NW
1983.9166666666667,7.85394884782487e-8,-3.764645803035682e-8,4.99999995910697,-7.513274969689135e-7,7.940512819903246e-7,No,5,NW
1984,1.5903481379332603e-7,-3.735992857472004e-8,-1.2167488521860598e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1984.0833333333335,1.4549469956230474e-7,-3.709596569403925e-8,-1.083987338682655e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1984.1666666666667,1.5649491004540612e-7,-3.6832002813358453e-8,-1.1966290723204765e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1984.25,1.5165366731992413e-7,-3.656803993267766e-8,-1.1508562738724647e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1984.3333333333335,7.322022578801545e-9,-3.630407705199687e-8,2.8982054473195325e-8,-7.513274969689135e-7,7.940512819903246e-7,No,-8.271806125530277e-25,NW
1984.4166666666667,1.3824024456673608e-8,-3.604011417131608e-8,2.2216089714642472e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1984.5,-2.8923881899559873e-7,-3.577615129063528e-8,7.75000032501497,-7.513274969689135e-7,7.940512819903246e-7,Yes,7.75,NW
1984.5833333333335,-3.42754422511324e-7,-3.551218840995449e-8,3.782666109212785e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1984.6666666666667,-1.0657381078554542e-7,-3.52482255292737e-8,1.4182203631481913e-7,-7.513274969689135e-7,7.940512819903246e-7,No,1.3234889800848443e-23,NW
1984.75,-1.1040437714165232e-7,-3.49842626485929e-8,1.453886397902452e-7,-7.513274969689135e-7,7.940512819903246e-7,No,-1.3234889800848443e-23,NW
1984.8333333333335,1.366077544471057e-7,-3.472029976791211e-8,-1.0188745467919358e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1984.9166666666667,7.85394884782487e-8,-3.445633688723132e-8,-4.4083151591017375e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1985,1.5903481379332603e-7,-3.419237400655053e-8,-1.248424397867755e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1985.0833333333335,1.4549469956230474e-7,-3.392841112586973e-8,-1.1156628843643502e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1985.1666666666667,1.5649491004540612e-7,-3.366444824518894e-8,-1.2283046180021717e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1985.25,1.5165366731992413e-7,-3.342531693260652e-8,-1.1822835038731761e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1985.3333333333335,7.322022578801545e-9,-3.31861856200241e-8,2.5864163041222554e-8,-7.513274969689135e-7,7.940512819903246e-7,No,-8.271806125530277e-25,NW
1985.4166666666667,1.3824024456673608e-8,-3.294705430744168e-8,1.9123029850768073e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1985.5,-2.8923881899559873e-7,-3.270792299485926e-8,5.333333655280074,-7.513274969689135e-7,7.940512819903246e-7,No,5.333333333333333,NW
1985.5833333333335,-3.42754422511324e-7,-3.246879168227684e-8,3.752232141936009e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1985.6666666666667,-1.0657381078554542e-7,-3.222966036969442e-8,1.3880347115523985e-7,-7.513274969689135e-7,7.940512819903246e-7,No,1.3234889800848443e-23,NW
1985.75,-1.1040437714165232e-7,-3.1990529057112e-8,1.4239490619876433e-7,-7.513274969689135e-7,7.940512819903246e-7,No,1.3234889800848443e-23,NW
1985.8333333333335,1.366077544471057e-7,-3.175139774452958e-8,-1.048563567025761e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1985.9166666666667,7.85394884782487e-8,-3.151226643194716e-8,-4.7027222046301534e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1986,1.5903481379332603e-7,-3.127313511936474e-8,-1.277616786739613e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1986.0833333333335,1.4549469956230474e-7,-3.103400380678232e-8,-1.1446069575552242e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1986.1666666666667,1.5649491004540612e-7,-3.07948724941999e-8,-1.257000375512062e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1986.25,1.5165366731992413e-7,-3.055574118161748e-8,-1.2109792613830665e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1986.3333333333335,7.322022578801545e-9,-3.031660986903506e-8,2.2994587290233516e-8,-7.513274969689135e-7,7.940512819903246e-7,No,-8.271806125530277e-25,NW
1986.4166666666667,1.3824024456673608e-8,-3.018648382253364e-8,1.636245936586003e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1986.5,-2.8923881899559873e-7,-3.005635777603221e-8,3.1929517677163095e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1986.5833333333335,-3.42754422511324e-7,-2.992623172953079e-8,3.726806542408548e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1986.6666666666667,-1.0657381078554542e-7,-2.9796105683029364e-8,7.5555556919254725,-7.513274969689135e-7,7.940512819903246e-7,Yes,7.555555555555555,NW
1986.75,-1.1040437714165232e-7,-2.966597963652794e-8,1.4007035677818026e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1986.8333333333335,1.366077544471057e-7,-2.9535853590026515e-8,-1.0707190085707917e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1986.9166666666667,7.85394884782487e-8,-2.940572754352509e-8,-4.9133760934723606e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1987,1.5903481379332603e-7,-2.9275601497023666e-8,-1.2975921229630236e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1987.0833333333335,1.4549469956230474e-7,-2.9145475450522243e-8,-1.163492241117825e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1987.1666666666667,1.5649491004540612e-7,-2.9015349404020817e-8,5.999999872520439,-7.513274969689135e-7,7.940512819903246e-7,No,6,NW
1987.25,1.5165366731992413e-7,-2.888522335751939e-8,-1.2276844396240473e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1987.3333333333335,7.322022578801545e-9,-2.8755097311017968e-8,2.143307473221642e-8,-7.513274969689135e-7,7.940512819903246e-7,No,-8.271806125530277e-25,NW
1987.4166666666667,1.3824024456673608e-8,-2.8624971264516545e-8,1.4800946807842937e-8,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1987.5,-2.8923881899559873e-7,-2.849484521801512e-8,3.1773366421361385e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1987.5833333333335,-3.42754422511324e-7,-2.8558812841751258e-8,3.7131323535307524e-7,-7.513274969689135e-7,7.940512819903246e-7,No,0,NW
1987.6666666666667,-1.0657381078554542e-7,-2.8622780465487397e-8,5.200000135196592,-7.513274969689135e-7,7.940512819903246e-7,No,5.2,NW
