"m","R_structure","AICc","logLik","converged","degenerate","min_R_variance","min_Q_variance","degenerate_R_series","degenerate_Q_trend","delta_AICc","AICc_support"
3,"diagonal and unequal",-2295.84107295964,-192.901129340308,FALSE,TRUE,-1.50683395398739e-10,1,"Zone_S_Bath_200; Zone_S_Bath_400",NA,0,"Strong support"
3,"equalvarcov",32.9601549914374,28.2676566432541,FALSE,FALSE,0.79600740205688,1,NA,NA,2328.80122795108,"No support"
2,"diagonal and unequal",707.962381395766,-309.23345655891,FALSE,TRUE,2.06897831260678e-06,1,"Zone_NW_Bath_800; Zone_SW_Bath_600",NA,3003.80345435541,"No support"
2,"equalvarcov",1424.96981107327,-681.112113353247,FALSE,FALSE,0.677933679438297,1,NA,NA,3720.81088403292,"No support"
3,"diagonal and equal",1587.65924565642,-750.115391042633,TRUE,FALSE,0.0277592674321664,1,NA,NA,3883.50031861607,"No support"
1,"diagonal and unequal",4226.02115113568,-2082.66121418542,TRUE,FALSE,0.000331254126905468,1,NA,NA,6521.86222409533,"No support"
1,"equalvarcov",4298.73765817946,-2132.25443656636,TRUE,FALSE,0.782792904508376,1,NA,NA,6594.5787311391,"No support"
2,"diagonal and equal",4325.84167797348,-2132.57147760432,TRUE,FALSE,0.136308854993919,1,NA,NA,6621.68275093313,"No support"
1,"diagonal and equal",6075.17295886578,-3021.48483518775,TRUE,FALSE,0.39807001615292,1,NA,NA,8371.01403182542,"No support"
