"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"X1",-0.769459183868879,-2.01161899321498,-0.352571897075177,-0.364184095080115,1.18367236820078,1.15547300955313,-0.676682255107174,-1.38669080476816,-0.820735960129417,1.2275338923741,-0.144945680062361,-0.376942290326988,-0.397475513058654,-0.380458322204657,-1.02273901302756,-0.584910489070603,1.06937425517568,1.32404927985288,-0.031701693037106,-0.694151763152886,-0.640372409957366,0.465669722990045,1.60679772871484,-0.570162860698359,0.269913981259238,0.0397621358177198,-0.889835910985029,0.306901323560789,0.0289802745277658,-0.409953394402445,-0.0184858395398087,0.0577952362764402,-0.0372279574087186,-0.962056994723458,0.820024280864704,-0.432018094424478,0.285910217829207,0.603292431493897,0.140629812537967,0.195512854320315,0.784722660276862,-0.023204152834309,0.314945193839976,0.916034657224992
"X2",-1.34685402160091,-0.0903854863529355,0.0892603725348072,-0.109043670971386,-0.392309068524044,0.0437926283069586,0.328581823089855,-2.3486327003922,-0.33992972141007,-1.01113127906164,-0.0668122051079209,-0.646652099989308,-0.180065107951326,0.00648480854873944,2.25466893569226,1.22485198887466,1.68336554850958,0.77138585384985,0.234031622938601,-0.15142150340835,-0.634400450388644,-0.873165216752653,0.00709171435292398,-0.337049424913771,0.194735379688161,0.60225668926335,-1.19989103187639,-0.748614914327636,-0.478799927254247,-0.43440332937963,1.31988335138792,0.120087911673399,-0.795841618733944,0.4692809793244,0.2612656984458,1.31432219888092,0.995206284525883,0.549118627729618,0.0807303705076192,-1.06222899085421,-0.99318307518008,-0.474407759509756,-0.243463902258539,-0.231926272944393
"X3",0.398082164038585,-0.212029858558363,0.977378195744166,0.177393300966339,-0.526383971319083,-1.15424512517285,-0.214395279221485,1.09809750895365,-0.68239221697329,0.290421232651688,-0.456303717178558,1.18033202623675,1.32474818894479,0.29472353056251,0.780645524972832,0.893707965899233,1.41118963197293,0.571919168990639,0.380082422055033,-0.609151873591784,-0.177662472304956,-0.506304551432478,0.839080892826584,-0.105915622521633,-0.565130168801236,-0.00435580831720815,0.516221936071956,-0.33065245413501,-0.429526207495639,0.0617930476226026,0.75671130419976,-0.318791360701624,-1.00890518971748,-0.7127395909435,-0.513071432332484,0.403408309685248,-1.6938157093214,0.263291706463131,-0.265342362126603,0.22450773451855,-1.2347265048569,-0.325943513143409,0.100213825964451,-1.11806988846491
