"m","R_structure","AICc","logLik","converged","degenerate","min_R_variance","min_Q_variance","degenerate_R_series","degenerate_Q_trend","delta_AICc","AICc_support"
3,"diagonal and unequal",-249.606029489979,-193.002453683951,FALSE,TRUE,-2.21455074568028e-10,1,"Zone_S_Bath_200; Zone_S_Bath_400",NA,0,"Strong support"
3,"equalvarcov",543.542519316941,-224.357466555022,FALSE,FALSE,0.465356891841065,1,NA,NA,793.14854880692,"No support"
2,"equalvarcov",646.332805858615,-290.493553013624,TRUE,FALSE,0.49573429410791,1,NA,NA,895.938835348594,"No support"
3,"diagonal and equal",686.866784741532,-297.176937981781,FALSE,FALSE,0.0554543673108704,1,NA,NA,936.472814231511,"No support"
2,"diagonal and unequal",717.805537382287,-311.488975587695,TRUE,FALSE,0.00114843482111705,1,NA,NA,967.411566872266,"No support"
1,"diagonal and unequal",1156.91297170243,-546.890829285557,TRUE,FALSE,0.000212525762179218,1,NA,NA,1406.51900119241,"No support"
1,"equalvarcov",1323.46401439356,-644.227888580636,TRUE,FALSE,0.76837286185461,1,NA,NA,1573.07004388354,"No support"
2,"diagonal and equal",1376.45653265884,-656.662609763763,TRUE,FALSE,0.295684225186322,1,NA,NA,1626.06256214882,"No support"
1,"diagonal and equal",1582.71303005173,-774.909146604811,TRUE,FALSE,0.56860290546912,1,NA,NA,1832.31905954171,"No support"
