"m","R_structure","AICc","logLik","converged","degenerate","min_R_variance","min_Q_variance","degenerate_R_series","degenerate_Q_trend","delta_AICc","AICc_support"
3,"diagonal and unequal",-2341.2692969969,-3366.0122383789,FALSE,TRUE,-8.51897554962982e-11,1,"Zone_S_Bath_200; Zone_S_Bath_400",NA,0,"Strong support"
3,"equalvarcov",6536.28291240858,-3223.78725226869,FALSE,FALSE,0.570449076115527,1,NA,NA,8877.55220940548,"No support"
2,"equalvarcov",7524.00522479413,-3730.82556438707,TRUE,FALSE,0.688633061686796,1,NA,NA,9865.27452179103,"No support"
3,"diagonal and equal",7610.423724588,-3761.87346129239,FALSE,FALSE,0.0793859418742893,1,NA,NA,9951.6930215849,"No support"
2,"diagonal and unequal",8202.87072475288,-4057.08115844084,FALSE,FALSE,0.00075572361882481,1,NA,NA,10544.1400217498,"No support"
1,"equalvarcov",11121.6087247906,-5543.74988491621,TRUE,FALSE,1.0138978780356,1,NA,NA,13462.8780217875,"No support"
2,"diagonal and equal",11200.1190963282,-5569.89359527332,TRUE,FALSE,0.236518485069138,1,NA,NA,13541.3883933251,"No support"
1,"diagonal and unequal",11784.5434588312,-5862.1057765248,TRUE,FALSE,0.00813094833386636,1,NA,NA,14125.8127558281,"No support"
1,"diagonal and equal",13613.8711071155,-6790.88713775144,TRUE,FALSE,0.477869271217174,1,NA,NA,15955.1404041124,"No support"
