"","X1","X2","X3"
"Zone_NW_Bath_1000",1.5824898267367,0,0
"Zone_NW_Bath_200",1.38356634870342,-0.168859759500669,0
"Zone_NW_Bath_400",1.4861125582481,0.00410023259569882,-0.0591879567921724
"Zone_NW_Bath_600",1.58578193803844,-0.0249944177492071,-0.017143687812245
"Zone_NW_Bath_800",1.60201909888339,-0.0121642387324563,-0.000236602706893412
"Zone_SW_Bath_1000",-0.0523822818470546,1.11174355775243,-0.572707401877139
"Zone_SW_Bath_200",0.0895147097084587,0.783092587803704,-0.472001668392494
"Zone_SW_Bath_400",-0.0732133914605106,0.710994654881604,-0.467382972678882
"Zone_SW_Bath_600",0.0889856730981885,0.823799220728144,-0.499124905169936
"Zone_SW_Bath_800",0.115217584019678,0.86961439513405,-0.508553526535762
"Zone_S_Bath_1000",-0.711224219256813,0.0874985085607984,1.17157270775756
"Zone_S_Bath_200",-0.53826954240135,-0.599170500626121,0.49514677114179
"Zone_S_Bath_400",-0.538269542401347,-0.599170500626122,0.495146771141789
"Zone_S_Bath_600",-0.955499470597549,-0.458183493986629,0.680234635821786
"Zone_S_Bath_800",-0.84855201429268,-0.254643666765908,0.896384544602324
