"TimeLabel","Trend","Estimate","SE","CI_low","CI_high","significant"
"1981_09","X1",0.0057107334112663,0.0767002457399039,-0.144618985844317,0.15604045266685,FALSE
"1981_09","X2",-0.0596094479907254,0.183415402949698,-0.419097031982035,0.299878136000584,FALSE
"1981_09","X3",-0.0170808199954074,0.206426941930669,-0.42167019161826,0.387508551627446,FALSE
"1981_10","X1",0.00423943539352016,0.0759440844945338,-0.144608235054633,0.153087105841673,FALSE
"1981_10","X2",-0.0656298021343527,0.179162681073939,-0.416782204412909,0.285522600144204,FALSE
"1981_10","X3",-0.0213258647491874,0.201489432672828,-0.416237896053339,0.373586166554964,FALSE
"1981_11","X1",-0.164324853212065,0.219483264332135,-0.594504146512334,0.265854440088205,FALSE
"1981_11","X2",-0.330585485102996,0.451976093829368,-1.21644235088165,0.555271380675662,FALSE
"1981_11","X3",0.110963274269281,0.481294200624617,-0.832356024922963,1.05428257346152,FALSE
"1981_12","X1",-0.688968765768901,0.219483229526189,-1.11914799085077,-0.258789540687032,TRUE
"1981_12","X2",-0.810016896206306,0.45197609631232,-1.69587376685146,0.0758399744388469,FALSE
"1981_12","X3",0.325447691415728,0.481294057043963,-0.617871326363606,1.26876670919506,FALSE
"1982_01","X1",0.0116899680892182,0.0759407991639517,-0.137151263229316,0.160531199407753,FALSE
"1982_01","X2",-0.0633206423287407,0.179143291007929,-0.41443504077626,0.287793756118779,FALSE
"1982_01","X3",-0.00526154866216611,0.201466065065698,-0.400127780297937,0.389604682973605,FALSE
"1982_02","X1",1.48371677400498,0.0758957989415499,1.33496374150165,1.63246980650831,TRUE
"1982_02","X2",-0.388988706842699,0.179132900420191,-0.740082740112473,-0.0378946735729252,TRUE
"1982_02","X3",0.538936174777364,0.201319296625125,0.144357603999182,0.933514745555545,TRUE
"1982_03","X1",0.0172091475688573,0.0758972661272031,-0.131546760565513,0.165965055703227,FALSE
"1982_03","X2",-0.0449759819893292,0.17914164557551,-0.396087155448567,0.306135191469909,FALSE
"1982_03","X3",0.00907072872301412,0.201329838882433,-0.385528504499807,0.403669961945835,FALSE
"1982_04","X1",0.00629825243003839,0.076208147813849,-0.143066972613611,0.155663477473687,FALSE
"1982_04","X2",-0.0575816600577826,0.181028769433124,-0.41239152831231,0.297228208196745,FALSE
"1982_04","X3",-0.0138224766768141,0.203799502818114,-0.413262162267487,0.385617208913859,FALSE
"1982_05","X1",-0.0471121387708463,0.253122104878079,-0.543222348022852,0.448998070481159,FALSE
"1982_05","X2",-0.100505312444735,0.426673589984298,-0.93677018196837,0.735759557078899,FALSE
"1982_05","X3",0.0668026638290736,0.66481189337627,-1.2362047036823,1.36981003134045,FALSE
"1982_06","X1",0.014403102187062,0.0762081550739251,-0.134962137086075,0.163768341460199,FALSE
"1982_06","X2",-0.0480507014213069,0.181028812114894,-0.402860653330567,0.306759250487953,FALSE
"1982_06","X3",0.00391034817118691,0.20379955426804,-0.395529438259487,0.40335013460186,FALSE
"1982_07","X1",1.10005552660521,0.0758987952355593,0.951296621473529,1.24881443173688,TRUE
"1982_07","X2",-0.302548727059946,0.179150652167658,-0.653677553115418,0.0485800989955256,FALSE
"1982_07","X3",0.395534528319631,0.201340770988121,0.000913868563387432,0.790155188075875,TRUE
"1982_08","X1",0.0143927209709889,0.0762081550739232,-0.134972518302144,0.163757960244122,FALSE
"1982_08","X2",-0.0480899900398984,0.181028812114915,-0.402899941949199,0.306719961869402,FALSE
"1982_08","X3",0.00386291334501651,0.203799554268034,-0.395576873085647,0.40330269977568,FALSE
"1982_09","X1",-0.0471202677726126,0.253122104878036,-0.543230477024534,0.448989941479308,FALSE
"1982_09","X2",-0.100972552418791,0.426673589984067,-0.937237421941972,0.73529231710439,FALSE
"1982_09","X3",0.0659604799709312,0.664811893375805,-1.23704688753953,1.36896784748139,FALSE
"1982_10","X1",0.00590072985094665,0.0762081478129579,-0.143464495190956,0.155265954892849,FALSE
"1982_10","X2",-0.0589114746955525,0.181028769428555,-0.413721342941126,0.295898393550021,FALSE
"1982_10","X3",-0.0154446457387753,0.203799502812608,-0.414884331318655,0.383995039841105,FALSE
"1982_11","X1",0.00573256059765472,0.0758972659584108,-0.143023347205888,0.154488468401198,FALSE
"1982_11","X2",-0.0596116721435045,0.179141644627394,-0.410722843744469,0.29149949945746,FALSE
"1982_11","X3",-0.0170322697137967,0.201329837703726,-0.411631500626394,0.3775669611988,FALSE
"1982_12","X1",0.00571284950097236,0.0758957514876998,-0.143040089994521,0.154465788996466,FALSE
"1982_12","X2",-0.0596821798327473,0.179132724389405,-0.410775868088522,0.291411508423027,FALSE
"1982_12","X3",-0.017119334034618,0.201319009557789,-0.411697342171159,0.377458674101923,FALSE
"1983_01","X1",0.00570534128678949,0.0758974035327261,-0.143050836157457,0.154461518731036,FALSE
"1983_01","X2",-0.0596991986993115,0.179142527730295,-0.410812101150158,0.291413703751535,FALSE
"1983_01","X3",-0.0171428938720182,0.201330835224205,-0.411744079888828,0.377458292144791,FALSE
"1983_02","X1",0.00511637221114571,0.0762482981660148,-0.144327546076715,0.154560290499006,FALSE
"1983_02","X2",-0.0596543749507901,0.181306401850842,-0.415008392744986,0.295699642843406,FALSE
"1983_02","X3",-0.0174885647066966,0.203978805613481,-0.417279677318617,0.382302547905223,FALSE
"1983_03","X1",-0.128796469790696,0.376986473415736,-0.867676380344306,0.610083440762914,FALSE
"1983_03","X2",-0.0374461109126109,0.653664287023452,-1.31860457145863,1.24371234963341,FALSE
"1983_03","X3",-0.0123331204789856,0.713130322789561,-1.41004286942995,1.38537662847198,FALSE
"1983_04","X1",0.00511289356720251,0.0762482986668569,-0.14433102570229,0.154556812836695,FALSE
"1983_04","X2",-0.059666202984129,0.181306404746251,-0.415020226453222,0.295687820484964,FALSE
"1983_04","X3",-0.0175032437867907,0.203978809130867,-0.41729436329266,0.382287875719079,FALSE
"1983_05","X1",0.00563484918219279,0.0758975237289762,-0.143121563842375,0.15439126220676,FALSE
"1983_05","X2",-0.0598160772992876,0.179143110241172,-0.410930121450473,0.291297966851897,FALSE
"1983_05","X3",-0.0174083844559072,0.201331598863279,-0.4120110671778,0.377194298265985,FALSE
"1983_06","X1",0.00328831897733278,0.0759893996237239,-0.145648167491988,0.152224805446653,FALSE
