-9.321798427789 38.46838740639052
-9.353784047841263 38.46804347499211
-9.381298559714175 38.437433580533494
-9.411220591375969 38.430211021166855
-9.42841716129654 38.43674571773667
-9.433748097971916 38.45497408185248
-9.437058532669116 38.457465824872905
-9.433748097971916 38.46812945784172
-9.445785696916316 38.47913526259088
-9.473644140187641 38.5038983232765
-9.483962082139984 38.499083283698745
-9.499438995068497 38.46572193805284
-9.511820525411308 38.45918724148302
-9.546901528049275 38.446461779741796
-9.571664588734897 38.44095887736721
-9.607433454169685 38.482230645176585
-9.613280287942677 38.510089088447906
-9.627725406675957 38.53382035493829
-9.642170525409236 38.5613348668112
-9.656959575540927 38.59228869266823
-9.647673427783818 38.60742167419833
-9.653520261556814 38.63218473488395
-9.668309311688505 38.64559805942199
-9.673812214063087 38.6638264235378
-9.680346910632904 38.67001718870921
-9.682410499023373 38.687213758629774
-9.69651168635824 38.696843837785295
-9.726089786621623 38.69925135757418
-9.731936620394617 38.70372246575353
-9.736407728573965 38.7119768193154
-9.746725670526308 38.713696476307454
-9.75704361247865 38.71163288791699
-9.783010433058713 38.723670486861394
-9.803646316963404 38.74757371905101
-9.826345789258557 38.748261581847835
-9.853172438334648 38.744822267863725
-9.862114654693345 38.74000722828596
-9.910952913267765 38.757891661003356
-9.915767952845526 38.768897465752524
-9.903386422502715 38.79297266364132
-9.920582992423286 38.806729919577776
-9.930900934375629 38.81498427313965
-9.957039720654896 38.81498427313965
-9.972172702184999 38.83630801984116
-9.994184311683329 38.83630801984116
-10.00656584202614 38.82392648949835
-10.023074549149888 38.823238626701524
-10.048525472632333 38.834932294247515
-10.036143942289522 38.86726184569819
-10.060907002975144 38.87482833646324
-10.059531277381499 38.91059720189803
-10.073288533317955 38.922978732240836
-10.07191280772431 38.94842965572328
-10.049213335429156 38.95462042089469
-10.036831805086345 38.97456844200255
-10.025138137540356 38.98351065836125
-10.010693018807077 38.97731989318984
-9.99521610587856 38.937079919575694
-9.967701594005648 38.94946144991851
-9.950505024085077 38.97216092221366
-9.93949921933591 38.99417253171199
-9.930557002977215 39.00552226785957
-9.936403836750209 39.022030974983316
-9.955320063662837 39.031317122740425
-9.96121848137207 39.0402996701965
-9.96144051616211 39.0445319
-9.96239937751465 39.0475828224854
