"TimeLabel","Trend","Estimate","SE","CI_low","CI_high","significant"
"1981_Summer","X1",0.0147183517670038,0.123689632418689,-0.227708873034624,0.257145576568632,FALSE
"1981_Summer","X2",0.07846441550514,0.112401990909716,-0.141839438468503,0.298768269478783,FALSE
"1981_Summer","X3",-0.0523273307134034,0.243004690502714,-0.528607772173025,0.423953110746219,FALSE
"1981_Autumn","X1",-0.442802043600529,0.122244707289214,-0.68239726718803,-0.203206820013028,TRUE
"1981_Autumn","X2",0.386164867892106,0.111740876610387,0.167156774134812,0.6051729616494,TRUE
"1981_Autumn","X3",-0.0260871623886611,0.237298045878753,-0.49118278591275,0.439008461135428,FALSE
"1982_Winter","X1",0.681158628155404,0.122240707425388,0.441571244156945,0.920746012153863,TRUE
"1982_Winter","X2",0.476548174083668,0.111740547250004,0.257540725860863,0.695555622306472,TRUE
"1982_Winter","X3",-0.0712020281646216,0.237276760147986,-0.536255932423024,0.39385187609378,FALSE
"1982_Spring","X1",0.0391215167113201,0.122240692896555,-0.200465838811149,0.278708872233789,FALSE
"1982_Spring","X2",0.0879073628485651,0.111740546471088,-0.131100083847591,0.306914809544722,FALSE
"1982_Spring","X3",-0.0341244775726357,0.237276681514556,-0.499178227712347,0.430929272567075,FALSE
"1982_Summer","X1",0.514229915603666,0.122240692842952,0.274642560186258,0.753817271021074,TRUE
"1982_Summer","X2",0.370716123747889,0.11174054646826,0.151708677057275,0.589723570438504,TRUE
"1982_Summer","X3",-0.0589397663677043,0.23727668122406,-0.523993515938054,0.406113983202645,FALSE
"1982_Autumn","X1",0.0286051727430178,0.122240692842717,-0.21098218267393,0.268192528159966,FALSE
"1982_Autumn","X2",0.081074105144478,0.111740546468327,-0.137933341546266,0.300081551835223,FALSE
"1982_Autumn","X3",-0.0404633925239997,0.237276681222986,-0.505517142092243,0.424590357044244,FALSE
"1983_Winter","X1",0.0208757774983572,0.122240692842735,-0.218711577918626,0.26046313291534,FALSE
"1983_Winter","X2",0.0760753766923887,0.111740546468351,-0.142932069998403,0.295082823383181,FALSE
"1983_Winter","X3",-0.0451062115533437,0.237276681222977,-0.51015996112157,0.419947538014882,FALSE
"1983_Spring","X1",0.0200635027815423,0.122240692842701,-0.219523852635375,0.259650858198459,FALSE
"1983_Spring","X2",0.0737500179519615,0.111740546468336,-0.145257428738801,0.292757464642724,FALSE
"1983_Spring","X3",-0.0436511635925537,0.237276681222981,-0.508704913160788,0.42140258597568,FALSE
"1983_Summer","X1",-0.0231900239897309,0.122240692842745,-0.262777379406733,0.216397331427272,FALSE
"1983_Summer","X2",-0.0881582985719052,0.111740546468336,-0.307165745262668,0.130849148118857,FALSE
"1983_Summer","X3",-0.012011903264677,0.237276681222982,-0.477065652832913,0.453041846303559,FALSE
"1983_Autumn","X1",-2.14468331632245,0.122240692842726,-2.38427067173942,-1.90509596090549,TRUE
"1983_Autumn","X2",1.45884892377148,0.111740546468301,1.23984147708079,1.67785637046218,TRUE
"1983_Autumn","X3",0.0161804297116837,0.237276681222979,-0.448873319856546,0.481234179279914,FALSE
"1984_Winter","X1",-0.00714809722719018,0.122240692842711,-0.246735452644126,0.232439258189746,FALSE
"1984_Winter","X2",0.0873931704676746,0.1117405464683,-0.131614276223018,0.306400617158367,FALSE
"1984_Winter","X3",-0.0787254122977582,0.237276681222982,-0.543779161865994,0.386328337270477,FALSE
"1984_Spring","X1",0.0197987400347817,0.122240692842758,-0.219788615382246,0.25938609545181,FALSE
"1984_Spring","X2",0.0762534652739563,0.111740546468288,-0.142753981416713,0.295260911964626,FALSE
"1984_Spring","X3",-0.0478977415166726,0.237276681222982,-0.512951491084908,0.417156008051563,FALSE
"1984_Summer","X1",0.0206140791072574,0.122240692842711,-0.218973276309678,0.260201434524193,FALSE
"1984_Summer","X2",0.0760599624817772,0.111740546468337,-0.142947484208988,0.295067409172543,FALSE
"1984_Summer","X3",-0.0457340759289792,0.237276681222978,-0.510787825497207,0.419319673639248,FALSE
"1984_Autumn","X1",0.0206722762930691,0.122240692842724,-0.218915079123894,0.260259631710032,FALSE
"1984_Autumn","X2",0.0760443700514383,0.11174054646833,-0.142963076639313,0.29505181674219,FALSE
"1984_Autumn","X3",-0.0455419308631759,0.237276681222982,-0.510595680431412,0.419511818705061,FALSE
"1985_Winter","X1",0.0208115456578751,0.122240692842703,-0.218775809759045,0.260398901074795,FALSE
"1985_Winter","X2",0.0758099668106119,0.111740546468329,-0.143197479880137,0.294817413501361,FALSE
"1985_Winter","X3",-0.0445421088792846,0.237276681222976,-0.509595858447509,0.42051164068894,FALSE
"1985_Spring","X1",0.0141534101673465,0.122240692842727,-0.225433945249621,0.253740765584314,FALSE
"1985_Spring","X2",0.0644871055037296,0.11174054646833,-0.154520341187021,0.28349455219448,FALSE
"1985_Spring","X3",-0.025980306440869,0.237276681222979,-0.4910340560091,0.439073443127362,FALSE
"1985_Summer","X1",-0.812010882039863,0.122240692842725,-1.05159823745683,-0.572423526622899,TRUE
"1985_Summer","X2",-0.507112390223421,0.111740546468368,-0.726119836914248,-0.288104943532595,TRUE
"1985_Summer","X3",0.474543503050307,0.237276681222982,0.00948975348207037,0.939597252618543,TRUE
"1985_Autumn","X1",-0.722826305138135,0.122240692842724,-0.962413660555097,-0.483238949721173,TRUE
"1985_Autumn","X2",-0.152139934728496,0.111740546468277,-0.371147381419142,0.0668675119621509,FALSE
"1985_Autumn","X3",0.112256356704285,0.237276681222983,-0.352797392863952,0.577310106272522,FALSE
"1986_Winter","X1",0.0110588790856562,0.122240692842728,-0.228528476331313,0.250646234502626,FALSE
"1986_Winter","X2",0.0704059822115312,0.111740546468305,-0.148601464479171,0.289413428902234,FALSE
"1986_Winter","X3",-0.0465543486846974,0.237276681222977,-0.511608098252924,0.418499400883529,FALSE
"1986_Spring","X1",0.0127247409237777,0.122240692842786,-0.226862614493305,0.252312096340861,FALSE
"1986_Spring","X2",0.0604064721289687,0.111740546468312,-0.158600974561748,0.279413918819685,FALSE
"1986_Spring","X3",-0.046549886912983,0.237276681223291,-0.511603636481824,0.418503862655858,FALSE
"1986_Summer","X1",-0.263274308940745,0.122240692858065,-0.502861664387774,-0.0236869534937156,TRUE
"1986_Summer","X2",-1.11958369968509,0.111740546469096,-1.33859114637735,-0.900576252992842,TRUE
"1986_Summer","X3",-0.0735017246445119,0.237276681306293,-0.538555474376035,0.391552025087011,FALSE
"1986_Autumn","X1",0.269324054552756,0.122240696963115,0.0297366910599751,0.508911418045537,TRUE
