"Series","Trend","Estimate","CI_low","CI_high","p_value","significant","stars"
"Zone_NW_Bath_1000","X1",1.03514292230606,0.893501132979848,1.17678471163227,1.55480817333553e-46,TRUE,"***"
"Zone_NW_Bath_200","X1",0.949971893036169,0.80776359615953,1.09218018991281,3.61814342865267e-39,TRUE,"***"
"Zone_NW_Bath_400","X1",0.903496062226557,0.769377455301634,1.03761466915148,8.38782603460925e-40,TRUE,"***"
"Zone_NW_Bath_600","X1",1.04075381072455,0.898686437179437,1.18282118426966,9.45747036289593e-47,TRUE,"***"
"Zone_NW_Bath_800","X1",1.04284327304514,0.900542270799845,1.18514427529043,8.77308241275773e-47,TRUE,"***"
"Zone_SW_Bath_1000","X1",0.0516901528627416,-0.210285236619198,0.313665542344681,0.698964312631879,FALSE,""
"Zone_SW_Bath_200","X1",0.238562394745448,0.0274073195093038,0.449717469981592,0.0268039104879878,TRUE,"*"
"Zone_SW_Bath_400","X1",0.253895444356702,0.0404580989289598,0.467332789784445,0.0197278106069829,TRUE,"*"
"Zone_SW_Bath_600","X1",0.252780347448144,0.0389778440708066,0.466582850825482,0.0204884555459188,TRUE,"*"
"Zone_SW_Bath_800","X1",0.245122364482076,0.0339861023893862,0.456258626574765,0.0228786654251714,TRUE,"*"
"Zone_S_Bath_1000","X1",-0.753090986106813,-0.988664429976804,-0.517517542236822,3.71167607854769e-10,TRUE,"***"
"Zone_S_Bath_200","X1",-0.804446913902387,-0.956220505776018,-0.652673322028756,2.79968350472438e-25,TRUE,"***"
"Zone_S_Bath_400","X1",-0.804446913902385,-0.956220505776016,-0.652673322028755,2.79968350472495e-25,TRUE,"***"
"Zone_S_Bath_600","X1",-0.816469035071063,-0.990365757800278,-0.642572312341849,3.50366837123705e-20,TRUE,"***"
"Zone_S_Bath_800","X1",-0.86090029092636,-1.06918275648697,-0.652617825365747,5.44290348315244e-16,TRUE,"***"
"Zone_NW_Bath_1000","X2",0,0,0,NA,FALSE,""
"Zone_NW_Bath_200","X2",0.268873843518328,0.215747334657997,0.322000352378659,3.42813409961721e-23,TRUE,"***"
"Zone_NW_Bath_400","X2",-0.0464910622467277,-0.112159961200938,0.0191778367074831,0.165265175515151,FALSE,""
"Zone_NW_Bath_600","X2",-0.00849439975828269,-0.0557324804312445,0.0387436809146791,0.724506269391558,FALSE,""
"Zone_NW_Bath_800","X2",0.00623339909851931,-0.0400829715696887,0.0525497697667273,0.791951019217725,FALSE,""
"Zone_SW_Bath_1000","X2",-1.43001227489439,-1.60473762537008,-1.2552869244187,6.60621302823901e-58,TRUE,"***"
"Zone_SW_Bath_200","X2",-1.10361869628544,-1.24312511058641,-0.964112281984472,3.2070388981521e-54,TRUE,"***"
"Zone_SW_Bath_400","X2",-1.11795132654575,-1.25803949906386,-0.977863154027647,3.8159036605717e-55,TRUE,"***"
"Zone_SW_Bath_600","X2",-1.12068062166551,-1.26111171089553,-0.980249532435481,3.82201169037056e-55,TRUE,"***"
"Zone_SW_Bath_800","X2",-1.11195009478656,-1.24903333476457,-0.974866854808559,6.51708935520127e-57,TRUE,"***"
"Zone_S_Bath_1000","X2",0.374160872976035,0.0877310672075428,0.660590678744528,0.010458645963827,TRUE,"*"
"Zone_S_Bath_200","X2",0.536027536654533,0.394825314102726,0.677229759206341,1.0041506123032e-13,TRUE,"***"
"Zone_S_Bath_400","X2",0.536027536654534,0.394825314102726,0.677229759206341,1.00415061230311e-13,TRUE,"***"
"Zone_S_Bath_600","X2",0.479695702550318,0.292966284593238,0.666425120507398,4.7779965909052e-07,TRUE,"***"
"Zone_S_Bath_800","X2",0.500690326644218,0.264632145929793,0.736748507358643,3.22208128072394e-05,TRUE,"***"
"Zone_NW_Bath_1000","X3",0,0,0,NA,FALSE,""
"Zone_NW_Bath_200","X3",0,0,0,NA,FALSE,""
"Zone_NW_Bath_400","X3",-0.210498867055801,-0.264807896697198,-0.156189837414403,3.0374341195452e-14,TRUE,"***"
"Zone_NW_Bath_600","X3",-0.0426045825863522,-0.0900185681263302,0.00480940295362572,0.0782119232433457,FALSE,""
"Zone_NW_Bath_800","X3",-0.0060141105999141,-0.052060522112476,0.0400323009126478,0.797958235447645,FALSE,""
"Zone_SW_Bath_1000","X3",-0.125542065838823,-0.383381526498811,0.132297394821165,0.339928412166947,FALSE,""
"Zone_SW_Bath_200","X3",0.139289806302697,-0.0656364912113349,0.344216103816728,0.18279417162723,FALSE,""
"Zone_SW_Bath_400","X3",0.131293207869755,-0.0758326204683542,0.338419036207864,0.214094660187404,FALSE,""
"Zone_SW_Bath_600","X3",0.131733884192972,-0.0757489220404255,0.33921669042637,0.213348722697476,FALSE,""
"Zone_SW_Bath_800","X3",0.0564921122610305,-0.149191614883181,0.262175839405242,0.590360034102053,FALSE,""
"Zone_S_Bath_1000","X3",1.12669245444392,0.935388753726878,1.31799615516096,7.98006868544182e-31,TRUE,"***"
"Zone_S_Bath_200","X3",-0.0928139570590169,-0.249732596887508,0.0641046827694742,0.246343701281676,FALSE,""
"Zone_S_Bath_400","X3",-0.0928139570590168,-0.249732596887508,0.0641046827694742,0.246343701281676,FALSE,""
"Zone_S_Bath_600","X3",0.558404471098393,0.392710568208584,0.724098373988202,3.96798571623858e-11,TRUE,"***"
"Zone_S_Bath_800","X3",0.836497301009151,0.651641106670447,1.02135349534785,7.37519382668799e-19,TRUE,"***"
