time_start,time_end,time_peak,date_start,date_end,date_peak,index_start,index_end,index_peak,duration,duration_moderate,duration_strong,duration_severe,duration_extreme,intensity_max,intensity_mean,intensity_var,intensity_cumulative,intensity_max_relThresh,intensity_mean_relThresh,intensity_var_relThresh,intensity_cumulative_relThresh,intensity_max_abs,intensity_mean_abs,intensity_var_abs,intensity_cumulative_abs,category,rate_onset,rate_decline,n_events,lat,lon
738886.0,739031.0,738961.0,2024-01-01,2024-05-25,2024-03-16,0.0,145.0,75.0,146.0,58.0,83.0,5.0,0.0,2.3472947151430184,1.653904903266897,0.32979750561175863,241.470115876967,1.535354491203062,0.851350117193299,0.3543171841185055,124.29711711022165,18.56,18.316917,0.47417778,2674.27,Severe,0.003716735019478724,0.021489073335101687,3,36.125,350.125
739197.0,739201.0,739199.0,2024-11-07,2024-11-11,2024-11-09,311.0,315.0,313.0,5.0,5.0,0.0,0.0,0.0,1.1037717634631754,1.0421478394539143,0.057318035843151746,5.210739197269572,0.19951697318784767,0.13779982289960416,0.056761993780983844,0.6889991144980208,21.1,21.037998,0.09389392,105.189995,Moderate,0.08419330966088054,0.06683016131001125,3,36.125,350.125
739215.0,739251.0,739227.0,2024-11-25,2024-12-31,2024-12-07,329.0,365.0,341.0,37.0,26.0,11.0,0.0,0.0,2.1126708984375,1.4559938269484642,0.3239855655190377,53.87177159709318,1.2733876012986727,0.6626336298096984,0.30438447884228687,24.51744430295884,20.42,19.487299,0.70864034,721.03,Strong,0.09337007091891379,0.04884204813229124,3,36.125,350.125
738886.0,739030.0,738937.0,2024-01-01,2024-05-24,2024-02-21,0.0,144.0,51.0,145.0,65.0,74.0,4.0,0.0,2.3550299367597027,1.5944401682682914,0.3575212925778601,231.19382439890225,1.5425810352448508,0.802713544588864,0.37676943350208314,116.39346396538528,18.5,18.272966,0.49134597,2649.58,Severe,0.006250152250093206,0.01623127134335293,3,36.125,350.375
739197.0,739201.0,739199.0,2024-11-07,2024-11-11,2024-11-09,311.0,315.0,313.0,5.0,5.0,0.0,0.0,0.0,1.1181801826723188,1.062553467289095,0.04743075291160336,5.312767336445475,0.2098394824612555,0.15427762923702276,0.048365374520893595,0.7713881461851138,21.09,21.034,0.1044218,105.17,Moderate,0.06498958218482329,0.07204961469096674,3,36.125,350.375
739213.0,739251.0,739227.0,2024-11-23,2024-12-31,2024-12-07,327.0,365.0,341.0,39.0,20.0,19.0,0.0,0.0,2.1523696530249836,1.4889764194157225,0.33559323718554435,58.07008035721317,1.307160654375629,0.6827883945209515,0.33501787568421226,26.62874738631711,20.449999,19.568972,0.67192334,763.1899,Strong,0.08817568345117646,0.04759369357939702,3,36.125,350.375
738886.0,738967.0,738937.0,2024-01-01,2024-03-22,2024-02-21,0.0,81.0,51.0,82.0,18.0,61.0,3.0,0.0,2.281642513890418,1.6543882630360969,0.27489986666750493,135.65983756895994,1.5168381352578422,0.938698222372684,0.2783733231038735,76.97325423456009,18.46,18.095367,0.39658046,1483.8201,Severe,0.007753125479672211,0.04807872963859432,5,36.125,350.625
738979.0,739018.0,738999.0,2024-04-03,2024-05-12,2024-04-23,93.0,132.0,113.0,40.0,31.0,9.0,0.0,0.0,2.0027809143066406,1.4841098785400395,0.2155059722601284,59.36439514160158,1.1354181843419227,0.641906167614845,0.21977009302427444,25.676246704593797,18.939999,18.460499,0.3690185,738.4199,Strong,0.050372708228326527,0.05731449174526013,5,36.125,350.625
739180.0,739184.0,739182.0,2024-10-21,2024-10-25,2024-10-23,294.0,298.0,296.0,5.0,5.0,0.0,0.0,0.0,0.9983046131749305,0.951030152843844,0.029912911082719495,4.75515076421922,0.13780618483020746,0.09001269186697058,0.030717721146075933,0.4500634593348529,21.88,21.831997,0.074404486,109.15999,Moderate,0.049638723557995236,0.04650963814027875,5,36.125,350.625
739197.0,739201.0,739199.0,2024-11-07,2024-11-11,2024-11-09,311.0,315.0,313.0,5.0,5.0,0.0,0.0,0.0,1.0823044315461203,1.0326809667771868,0.03773470439147987,5.163404833885934,0.18612867786038478,0.13558065352901422,0.04047911709969356,0.6779032676450711,21.039999,20.99,0.10139047,104.95,Moderate,0.05199284707346337,0.06298935182632945,5,36.125,350.625
739212.0,739251.0,739227.0,2024-11-22,2024-12-31,2024-12-07,326.0,365.0,341.0,40.0,21.0,19.0,0.0,0.0,2.092006744876983,1.5069500492465118,0.27827872769047257,60.27800196986047,1.251258050241777,0.7078668409778232,0.28378257781412763,28.314673639112925,20.4,19.62925,0.6324689,785.17,Strong,0.0744893553353744,0.04085859944743486,5,36.125,350.625
738886.0,738967.0,738937.0,2024-01-01,2024-03-22,2024-02-21,0.0,81.0,51.0,82.0,23.0,59.0,0.0,0.0,2.116429021281583,1.516566143366036,0.30706055175648417,124.35842375601496,1.381935765666345,0.8237200830040908,0.33100807729596077,67.54504680633545,18.33,18.002073,0.47425362,1476.17,Strong,0.007403394227386818,0.04902419257201833,6,36.125,350.875
738979.0,739017.0,738999.0,2024-04-03,2024-05-11,2024-04-23,93.0,131.0,113.0,39.0,32.0,7.0,0.0,0.0,1.9242444807483317,1.4034546993309265,0.21534214601698332,54.73473327390613,1.0723225993494836,0.5737797789972026,0.22984802448684438,22.3774113808909,18.91,18.409742,0.32305828,717.98,Strong,0.04812504868165984,0.06045421144706638,6,36.125,350.875
739088.0,739092.0,739090.0,2024-07-21,2024-07-25,2024-07-23,202.0,206.0,204.0,5.0,5.0,0.0,0.0,0.0,1.7240892840969977,1.3196141396799412,0.25942342422857045,6.598070698399706,0.7818063305270293,0.37752235166488146,0.25896443210838543,1.8876117583244074,22.9,22.495998,0.26702824,112.479996,Moderate,0.33212880780620113,0.29911890337544234,6,36.125,350.875
739180.0,739184.0,739182.0,2024-10-21,2024-10-25,2024-10-23,294.0,298.0,296.0,5.0,5.0,0.0,0.0,0.0,1.048764136529737,0.9814777005103317,0.04491922848482426,4.907388502551658,0.1856139398390262,0.11599987399193808,0.04394314436371696,0.5799993699596904,21.93,21.862,0.096829824,109.31,Moderate,0.05947300080330109,0.06671827993085344,6,36.125,350.875
739192.0,739202.0,739199.0,2024-11-02,2024-11-12,2024-11-09,306.0,316.0,313.0,11.0,11.0,0.0,0.0,0.0,1.0581826856059422,0.9679951877538063,0.055888784290645234,10.64794706529187,0.18309790088284217,0.09739327081137716,0.05472240344056667,1.0713259789251488,21.02,21.043638,0.1700412,231.48001,Moderate,0.026800606840400577,0.05620698884884894,6,36.125,350.875
739207.0,739251.0,739227.0,2024-11-17,2024-12-31,2024-12-07,321.0,365.0,341.0,45.0,20.0,25.0,0.0,0.0,2.0053941049883477,1.4976730661152948,0.2342997749528805,67.39528797518827,1.1739035575620598,0.7014651582232518,0.2643852962117582,31.565932120046334,20.33,19.777777,0.619207,889.99994,Strong,0.05410146975873691,0.03127502625988399,6,36.125,350.875
738886.0,738949.0,738937.0,2024-01-01,2024-03-04,2024-02-21,0.0,63.0,51.0,64.0,6.0,58.0,0.0,0.0,1.9321246916247965,1.5705943819015262,0.19448434880063742,100.51804044169768,1.2260323493711418,0.9192820249065283,0.21382353888450942,58.83404959401781,18.17,18.151407,0.41166145,1161.6901,Strong,0.005621843742163128,0.09146953705818434,7,36.125,351.125
738959.0,738974.0,738961.0,2024-03-14,2024-03-29,2024-03-16,73.0,88.0,75.0,16.0,14.0,0.0,0.0,0.0,1.2235069274902344,0.9264992744691916,0.21333335916611,14.823988391507065,0.48354850276824024,0.1992059792241747,0.21049341133903843,3.1872956675867954,17.57,17.3325,0.19967155,277.32,Moderate,0.18042927403603742,0.0405292784441329,7,36.125,351.125
738978.0,739016.0,738999.0,2024-04-02,2024-05-10,2024-04-23,92.0,130.0,113.0,39.0,31.0,8.0,0.0,0.0,1.8381382111580145,1.3308816914522918,0.2334756293858705,51.90438596663938,0.9859350881268902,0.506843753054283,0.26240842570169975,19.766906369117038,18.89,18.371538,0.30441657,716.49,Strong,0.05058872511935965,0.05522624951903177,7,36.125,351.125
739088.0,739092.0,739090.0,2024-07-21,2024-07-25,2024-07-23,202.0,206.0,204.0,5.0,5.0,0.0,0.0,0.0,1.6919383387411813,1.2657963537400783,0.28586303233043764,6.328981768700391,0.8128388927828887,0.387045140420237,0.2860509656969612,1.9352257021011852,22.98,22.553999,0.2886934,112.77,Moderate,0.3371097318587772,0.341285927064957,7,36.125,351.125
739115.0,739128.0,739124.0,2024-08-17,2024-08-30,2024-08-26,229.0,242.0,238.0,14.0,14.0,0.0,0.0,0.0,1.5133664531092492,1.281864873824582,0.12616088527827826,17.946108233544148,0.499678396409557,0.2693161590857451,0.12530301516610093,3.7704262272004314,23.51,23.255713,0.123155825,325.58,Moderate,0.04525107560214424,0.13303568029916393,7,36.125,351.125
739180.0,739184.0,739182.0,2024-10-21,2024-10-25,2024-10-23,294.0,298.0,296.0,5.0,5.0,0.0,0.0,0.0,1.0718345642089844,0.9907096616683468,0.056796849695015666,4.953548308341734,0.18019331655194648,0.09661914456275227,0.05424628367820807,0.48309572281376134,21.97,21.887999,0.109252095,109.439995,Moderate,0.06904957679010196,0.07473057162377117,7,36.125,351.125
739192.0,739251.0,739226.0,2024-11-02,2024-12-31,2024-12-06,306.0,365.0,340.0,60.0,32.0,28.0,0.0,0.0,2.012949420559792,1.4313304952395867,0.2929209158139791,85.8798297143752,1.1859034261395855,0.6238469493004586,0.33802401301334745,37.43081695802751,20.4,20.1475,0.74200314,1208.85,Strong,0.03177785048589576,0.025245161979429154,7,36.125,351.125
738886.0,738949.0,738937.0,2024-01-01,2024-03-04,2024-02-21,0.0,63.0,51.0,64.0,8.0,56.0,0.0,0.0,1.7876377413349758,1.530380749894727,0.18646440942051043,97.94436799326253,1.0860959329912738,0.8878537156889521,0.21290466749697337,56.822637804092935,18.039999,18.1325,0.43370146,1160.48,Strong,0.0037879986072324977,0.08588576532179289,4,36.125,351.375
738960.0,739016.0,738999.0,2024-03-15,2024-05-10,2024-04-23,74.0,130.0,113.0,57.0,48.0,4.0,0.0,0.0,1.7288983252740664,1.1554729713176566,0.2794348726298715,65.86195936510643,0.882000338646673,0.3619358557121999,0.28289232332564,20.630343775595392,18.84,18.06035,0.51757854,1029.44,Strong,0.022952855095760158,0.05026434445710756,4,36.125,351.375
739113.0,739128.0,739116.0,2024-08-15,2024-08-30,2024-08-18,227.0,242.0,230.0,16.0,15.0,1.0,0.0,0.0,1.8965472559775094,1.4813033573089112,0.22374022946481942,23.70085371694258,0.9499995939193226,0.5165040531466094,0.2279426325843413,8.26406485034575,23.96,23.5775,0.22238745,377.24,Strong,0.31783147890996283,0.06458887161747114,4,36.125,351.375
739191.0,739251.0,739226.0,2024-11-01,2024-12-31,2024-12-06,305.0,365.0,340.0,61.0,33.0,28.0,0.0,0.0,2.087287964359408,1.4897794052761493,0.2862577216178905,90.87654372184511,1.232451346612745,0.6572648214323068,0.32735820959647544,40.093154107370715,20.47,20.235735,0.77875143,1234.3799,Strong,0.034111555897610044,0.02784551558956025,4,36.125,351.375
738886.0,738949.0,738936.0,2024-01-01,2024-03-04,2024-02-20,0.0,63.0,50.0,64.0,9.0,55.0,0.0,0.0,1.7237368552915484,1.5154960299691853,0.1639480293317586,96.99174591802786,1.0285158772622403,0.8699558838721246,0.19150400400021467,55.67717656781598,17.98,18.112656,0.42123786,1159.21,Strong,0.003397961278115531,0.06965394287838565,5,36.125,351.625
738960.0,739004.0,738980.0,2024-03-15,2024-04-28,2024-04-04,74.0,118.0,94.0,45.0,42.0,2.0,0.0,0.0,1.6225663461992816,1.1534460361713152,0.24982194459691623,51.905071627709184,0.9020638619699781,0.396788312713733,0.24054788505233146,17.855474072117985,18.3,17.917778,0.43637335,806.30005,Strong,0.03800335275573487,0.029903739592682166,5,36.125,351.625
739009.0,739016.0,739013.0,2024-05-03,2024-05-10,2024-05-07,123.0,130.0,127.0,8.0,8.0,0.0,0.0,0.0,1.1016024312665387,1.0207399245231383,0.04648818132433812,8.165919396185107,0.19664481378370624,0.11662872375980626,0.04615721819088991,0.9330297900784501,18.81,18.7075,0.11442793,149.66,Moderate,0.04677131953632517,0.05449915591472835,5,36.125,351.625
739099.0,739131.0,739116.0,2024-08-01,2024-09-02,2024-08-18,213.0,245.0,230.0,33.0,31.0,1.0,0.0,0.0,1.9797798279793035,1.3581409062807868,0.27347239156792563,44.818649907265964,1.0397093988234012,0.41540456680491816,0.2691210604168038,13.7083507045623,24.23,23.547882,0.34903133,777.0801,Strong,0.0567090381675052,0.07516517004038857,5,36.125,351.625
739191.0,739251.0,739226.0,2024-11-01,2024-12-31,2024-12-06,305.0,365.0,340.0,61.0,36.0,25.0,0.0,0.0,2.1281697673182336,1.5018452231307826,0.2730459939610847,91.61255861097774,1.2310647656840672,0.6316573457198446,0.30324762748693035,38.53109808891052,20.49,20.228525,0.821699,1233.9401,Strong,0.034935746286089725,0.034297962803994435,5,36.125,351.625
738886.0,738953.0,738888.0,2024-01-01,2024-03-08,2024-01-03,0.0,67.0,2.0,68.0,15.0,53.0,0.0,0.0,1.7209037042433195,1.4653827307120224,0.20029054170881225,99.64602568841752,1.0722895591489738,0.7956213571088819,0.23049127971590053,54.10225228340397,18.949999,18.028234,0.4495255,1225.9199,Strong,0.07742134217292929,0.014161774279066687,7,36.125,351.875
738959.0,738973.0,738964.0,2024-03-14,2024-03-28,2024-03-19,73.0,87.0,78.0,15.0,15.0,0.0,0.0,0.0,1.2632281395696836,1.0025659991848859,0.17017584978447367,15.03848998777329,0.5494184186381688,0.2943049933320739,0.16424134109588429,4.414574899981108,17.71,17.480665,0.15061948,262.21,Moderate,0.10644341074476477,0.05785887674483859,7,36.125,351.875
738978.0,739003.0,738980.0,2024-04-02,2024-04-27,2024-04-04,92.0,117.0,94.0,26.0,24.0,2.0,0.0,0.0,1.4868960226735766,1.1886083588706653,0.1615146551238854,30.9038173306373,0.7996778180522313,0.44223565558346006,0.17037723767748586,11.498127045169962,18.18,18.121538,0.25011843,471.16,Strong,0.290197864655525,0.026315647195935207,7,36.125,351.875
739010.0,739017.0,739013.0,2024-05-04,2024-05-11,2024-05-07,124.0,131.0,127.0,8.0,8.0,0.0,0.0,0.0,1.063825791881932,0.97943086777964,0.03951117758908559,7.83544694223712,0.16845069393034962,0.08571761654269405,0.03954878174701355,0.6857409323415524,18.789999,18.73,0.10862792,149.84,Moderate,0.041399344870571654,0.03760085567351328,7,36.125,351.875
739069.0,739073.0,739071.0,2024-07-02,2024-07-06,2024-07-04,183.0,187.0,185.0,5.0,5.0,0.0,0.0,0.0,1.6633457060783137,1.316729121054373,0.2987432513077946,6.583645605271865,0.8045802577849344,0.4573419755504986,0.2992251748558307,2.286709877752493,22.72,22.372,0.29403344,111.86,Moderate,0.37306784352948485,0.36565194899036013,7,36.125,351.875
739096.0,739131.0,739103.0,2024-07-29,2024-09-02,2024-08-05,210.0,245.0,217.0,36.0,36.0,0.0,0.0,0.0,1.9025998269357984,1.433126317984742,0.2674578670212555,51.59254744745071,0.9458056419126493,0.4889523495909995,0.2668163468645279,17.60228458527598,24.109999,23.789722,0.3171178,856.43,Moderate,0.13075906897103926,0.03695298428581326,7,36.125,351.875
739192.0,739251.0,739226.0,2024-11-02,2024-12-31,2024-12-06,306.0,365.0,340.0,60.0,52.0,7.0,0.0,0.0,2.05035812624039,1.4385927108026322,0.2464019333062939,86.31556264815794,1.1384189359603383,0.5454574882343258,0.26557288231386017,32.72744929405955,20.38,20.104496,0.8629589,1206.2698,Strong,0.03224104283401038,0.03949021616289684,7,36.125,351.875
738886.0,738973.0,738888.0,2024-01-01,2024-03-28,2024-01-03,0.0,87.0,2.0,88.0,46.0,41.0,0.0,0.0,1.7741550937775656,1.3474399830239263,0.2794608301845177,118.57471850610551,1.0948708441949684,0.6312399728556891,0.28692684359059606,55.54911761130064,18.98,17.869091,0.4792978,1572.48,Strong,0.06687019717308829,0.014036567542625361,6,36.125,352.125
738978.0,739002.0,738992.0,2024-04-02,2024-04-26,2024-04-16,92.0,116.0,106.0,25.0,25.0,0.0,0.0,0.0,1.3951863934916844,1.0608227243731112,0.16533297012809167,26.52056810932778,0.6617425487887516,0.337981862714214,0.1590969913335616,8.44954656785535,18.35,17.9888,0.27399725,449.72,Moderate,0.053980896284635954,0.04706791176041508,6,36.125,352.125
739010.0,739018.0,739013.0,2024-05-04,2024-05-12,2024-05-07,124.0,132.0,127.0,9.0,9.0,0.0,0.0,0.0,1.0069374576691672,0.9372331079189082,0.033264092546688086,8.435097971270174,0.12064540001654223,0.055046368670720845,0.03460635018929783,0.4954173180364876,18.75,18.73,0.12762763,168.56999,Moderate,0.044768575149746984,0.033898451461121096,6,36.125,352.125
739069.0,739073.0,739071.0,2024-07-02,2024-07-06,2024-07-04,183.0,187.0,185.0,5.0,5.0,0.0,0.0,0.0,1.6560999347317633,1.2794747260309045,0.3050023206941777,6.397373630154522,0.7829025637718949,0.40557402333905657,0.30583471690673353,2.027870116695283,22.869999,22.491999,0.3074021,112.45999,Moderate,0.4094898839150723,0.35123592499763845,6,36.125,352.125
739089.0,739130.0,739103.0,2024-07-22,2024-09-01,2024-08-05,203.0,244.0,217.0,42.0,38.0,4.0,0.0,0.0,2.244019046906505,1.4246461724722257,0.3437054762261346,59.83513924383348,1.2262587393483813,0.43337627709736026,0.33169889832381744,18.20180363808913,24.67,23.892618,0.4195409,1003.49,Strong,0.08338403966986459,0.04564611820880971,6,36.125,352.125
739194.0,739251.0,739226.0,2024-11-04,2024-12-31,2024-12-06,308.0,365.0,340.0,58.0,54.0,2.0,0.0,0.0,1.9159770473357192,1.3263434833361127,0.22851602692435552,76.92792203349454,1.0082897678498313,0.4258041233321583,0.23919017113810492,24.69663915326518,20.21,19.901379,0.8773046,1154.2799,Strong,0.027486242668208677,0.041909642373361894,6,36.125,352.125
738886.0,738968.0,738888.0,2024-01-01,2024-03-23,2024-01-03,0.0,82.0,2.0,83.0,51.0,32.0,0.0,0.0,1.866900413267075,1.3999315136562194,0.24854072547256195,116.1943156334662,1.1515154069469844,0.6543250245154721,0.25120784098078275,54.30897703478419,19.039999,17.9,0.4815911,1485.7,Strong,0.06631857349026582,0.012872041286865211,5,36.125,352.375
738984.0,739002.0,738992.0,2024-04-08,2024-04-26,2024-04-16,98.0,116.0,106.0,19.0,19.0,0.0,0.0,0.0,1.3728882574266024,0.9716263108828285,0.15409467878421512,18.46089990677374,0.6369679973971465,0.23464503069684958,0.14565127764283964,4.458255583240142,18.33,17.971052,0.24481784,341.44998,Moderate,0.08478292070710915,0.05145657447076618,5,36.125,352.375
739089.0,739121.0,739103.0,2024-07-22,2024-08-23,2024-08-05,203.0,235.0,217.0,33.0,28.0,5.0,0.0,0.0,2.398746367423769,1.6139262377458357,0.3793477584186089,53.25956584561258,1.318000362765403,0.5640782815853055,0.36374339634488456,18.614583292315082,25.0,24.196062,0.46946108,798.47003,Strong,0.08423582040958608,0.0734135878013341,5,36.125,352.375
739194.0,739204.0,739199.0,2024-11-04,2024-11-14,2024-11-09,308.0,318.0,313.0,11.0,11.0,0.0,0.0,0.0,1.246462729669389,1.128999363292349,0.0660361983712393,12.418992996215838,0.23293587469285626,0.11601473788711723,0.06618010086796555,1.2761621167582895,21.08,20.95909,0.19690603,230.54999,Moderate,0.0426778933169907,0.045450809064848906,5,36.125,352.375
