season,Year,NW,SW,S
SON,2001,0,17.407842155945822,0
SON,2002,55.39281813894889,34.441756151244704,0
SON,2003,25.405187658870368,18.080357479058044,0
SON,2004,0,15.164460249298319,0
SON,2005,0,37.61851921626397,0
SON,2006,67.22155550753523,43.1705959049245,22.097387651174884
SON,2007,0,24.34298309712969,22.003814935462184
SON,2008,31.39210612437197,0,10.674402962736707
SON,2009,52.348622389627366,33.964650176124024,10.674402962736703
SON,2010,27.483537980295168,0,11.797275551288948
SON,2011,43.67807299963081,33.22459471522153,22.28453308260027
SON,2012,44.20752853322417,50.95111317168811,0
SON,2013,51.151699258166,29.542243798246847,21.629524072611474
SON,2014,70.62396749631668,48.21499312720495,32.958936045336976
SON,2015,54.984119443307435,34.494096161565764,11.123551998157588
SON,2016,0,11.79727555128887,11.797275551288916
SON,2017,0,24.717117104498595,22.28453308260025
SON,2018,0,27.242633954943948,11.048693825587442
SON,2019,0,0,11.23583925701281
SON,2020,20.770376087181212,12.91992354311678,11.123551998157598
SON,2021,25.685239808247395,16.56611465878124,10.674402962736707
SON,2022,77.8699192673287,36.83301110534499,22.471678514025655
SON,2023,52.06832793198952,50.06339229751184,21.72309678832413
SON,2024,53.39663376152074,31.41840990103181,10.89897748044714
SON,2025,20.770376087181212,0,22.84596937687639
