Zone,Year,value_annual
NW,1981,0
NW,1982,0.9166666666666666
NW,1983,2.750180375180375
NW,1984,0.6458333333333333
NW,1985,0.44444444444444436
NW,1986,0.6296296296296295
NW,1987,0.9333333333333333
NW,1988,2.1031746031746033
NW,1989,8.54428553267226
NW,1990,5.5567515064326125
NW,1991,3.5595238095238093
NW,1992,0
NW,1993,0.9761904761904762
NW,1994,1.8041666666666667
NW,1995,5.105694444444444
NW,1996,1.607142857142857
NW,1997,15.639081790123456
NW,1998,3.7893105158730154
NW,1999,2.189484126984127
NW,2000,1.5583333333333331
NW,2001,0.9166666666666666
NW,2002,4.0614583333333325
NW,2003,1.850022401433692
NW,2004,5.340889276373147
NW,2005,1.9140211640211642
NW,2006,13.94954481792717
NW,2007,3.431050051599587
NW,2008,3.201571637426901
NW,2009,3.677951388888889
NW,2010,3.2095959595959593
NW,2011,5.786844636844637
NW,2012,4.58121565934066
NW,2013,3.3796296296296298
NW,2014,9.587864823348694
NW,2015,6.001784673659674
NW,2016,2.893191425120773
NW,2017,2.2453703703703702
NW,2018,1.0416666666666665
NW,2019,0.5104166666666667
NW,2020,4.526467051467051
NW,2021,4.294858870967742
NW,2022,17.411895479439337
NW,2023,18.598798262636738
NW,2024,10.635959886346884
NW,2025,4.4653829966329965
SW,1981,1.325
SW,1982,0
SW,1983,2.922979797979798
SW,1984,0
SW,1985,0.8333333333333334
SW,1986,0.9583333333333335
SW,1987,2.3646723646723644
SW,1988,1.0055555555555553
SW,1989,6.178323412698413
SW,1990,5.448699618736383
SW,1991,3.686274509803921
SW,1992,0
SW,1993,0
SW,1994,1.3333333333333335
SW,1995,7.609585224716804
SW,1996,2.280448717948718
SW,1997,11.989087301587302
SW,1998,2.5250326797385623
SW,1999,1.9513888888888888
SW,2000,2.8015873015873014
SW,2001,0.4166666666666667
SW,2002,3.767708333333333
SW,2003,1.7562656641604009
SW,2004,2.348958333333333
SW,2005,3.4364583333333334
SW,2006,14.11300505050505
SW,2007,3.139423076923077
SW,2008,2.400252525252525
SW,2009,3.9144042232277525
SW,2010,3.849184782608696
SW,2011,8.359318926846102
SW,2012,3.7506944444444446
SW,2013,3.5780573593073592
SW,2014,6.069852941176471
SW,2015,8.539230019493179
SW,2016,6.883638420403126
SW,2017,5.39484126984127
SW,2018,2.395833333333333
SW,2019,0.5
SW,2020,3.8422619047619047
SW,2021,2.3711484593837535
SW,2022,10.191919191919192
SW,2023,21.568550382366173
SW,2024,9.178819444444445
SW,2025,6.71816378066378
S,1981,1.25
S,1982,1.3035714285714284
S,1983,1.6375
S,1984,0
S,1985,0.875
S,1986,0
S,1987,2.606481481481482
S,1988,0.6666666666666667
S,1989,2.5192307692307687
S,1990,2.4375
S,1991,1.7694444444444446
S,1992,0
S,1993,0.4722222222222222
S,1994,0.9166666666666666
S,1995,4.723232323232324
S,1996,1.914814814814815
S,1997,5.9241452991453
S,1998,2.2736185383244205
S,1999,0.9333333333333333
S,2000,2.4027777777777777
S,2001,0
S,2002,0.9848484848484851
S,2003,1.0083333333333333
S,2004,1.4305555555555558
S,2005,2.4391025641025643
S,2006,6.4965687090687085
S,2007,2.8537037037037036
S,2008,3.426388888888889
S,2009,2.152083333333333
S,2010,6.738636363636363
S,2011,9.294543650793651
S,2012,0.44791666666666663
S,2013,5.831696428571428
S,2014,7.195601851851852
S,2015,5.84733981976629
S,2016,7.701808608058608
S,2017,9.96456228956229
S,2018,2.1893939393939394
S,2019,1.5208333333333335
S,2020,9.132215007215008
S,2021,2.571969696969697
S,2022,10.843560606060606
S,2023,22.707521645021647
S,2024,10.61111111111111
S,2025,8.674014874014874
