"m","R_structure","AICc","logLik","converged","degenerate","min_R_variance","min_Q_variance","degenerate_R_series","degenerate_Q_trend","delta_AICc","AICc_support"
3,"diagonal and unequal",-1805.85454472063,80.3122120526942,FALSE,TRUE,-2.48065048180516e-10,1,"Zone_NW_Bath_600; Zone_S_Bath_200; Zone_S_Bath_400",NA,0,"Strong support"
2,"diagonal and unequal",342.621247455869,-126.020721447804,FALSE,TRUE,1.33738180649266e-05,1,"Zone_NW_Bath_600; Zone_SW_Bath_600",NA,2148.4757921765,"No support"
3,"equalvarcov",629.314172336738,-269.367183888239,FALSE,FALSE,0.583802591708038,1,NA,NA,2435.16871705737,"No support"
2,"equalvarcov",996.121042706703,-466.419694479966,TRUE,FALSE,0.626835996555805,1,NA,NA,2801.97558742733,"No support"
3,"diagonal and equal",999.903978511264,-455.720218422299,FALSE,FALSE,0.0366200043324615,1,NA,NA,2805.75852323189,"No support"
2,"diagonal and equal",1704.98103807665,-821.890131691649,TRUE,FALSE,0.0824688057454902,1,NA,NA,3510.83558279728,"No support"
1,"equalvarcov",1712.24497524402,-838.926584933152,TRUE,FALSE,0.722596139964282,1,NA,NA,3518.09951996465,"No support"
1,"diagonal and unequal",2315.33613389851,-1127.06767960258,TRUE,FALSE,0.00279570194748717,1,NA,NA,4121.19067861914,"No support"
1,"diagonal and equal",3043.18207625624,-1505.4170138159,TRUE,FALSE,0.290906756738358,1,NA,NA,4849.03662097686,"No support"
