"Series","Trend","Estimate","CI_low","CI_high","p_value","significant","stars"
"Zone_NW_Bath_1000","X1",0.724918908564256,0.474694729684078,0.975143087444433,1.36144881662349e-08,TRUE,"***"
"Zone_NW_Bath_200","X1",0.718184344401713,0.468615552400864,0.967753136402562,1.69862448981002e-08,TRUE,"***"
"Zone_NW_Bath_400","X1",0.732774531119126,0.481417350047979,0.984131712190272,1.10462674973221e-08,TRUE,"***"
"Zone_NW_Bath_600","X1",0.729929542066312,0.478886098138827,0.980972985993796,1.20684013543855e-08,TRUE,"***"
"Zone_NW_Bath_800","X1",0.731266165594786,0.480142511845967,0.982389819343605,1.14735888071466e-08,TRUE,"***"
"Zone_SW_Bath_1000","X1",0.0389029492586476,-0.24084639933864,0.318652297855935,0.785191746519311,FALSE,""
"Zone_SW_Bath_200","X1",0.274965445681714,-0.032405708739563,0.582336600102992,0.0795457671156664,FALSE,""
"Zone_SW_Bath_400","X1",0.222326517534416,-0.085117612702396,0.529770647771227,0.15638439770136,FALSE,""
"Zone_SW_Bath_600","X1",0.21640527151925,-0.0846182887069223,0.517428831745421,0.158830903172933,FALSE,""
"Zone_SW_Bath_800","X1",0.169980901805162,-0.115856611388627,0.455818414998952,0.243798510860927,FALSE,""
"Zone_S_Bath_1000","X1",-0.0929801843620905,-0.439886158970589,0.253925790246408,0.59935842009016,FALSE,""
"Zone_S_Bath_200","X1",-0.564713466866985,-0.830561109786338,-0.298865823947631,3.13605500837457e-05,TRUE,"***"
"Zone_S_Bath_400","X1",-0.564713466866969,-0.830561109786321,-0.298865823947617,3.1360550083758e-05,TRUE,"***"
"Zone_S_Bath_600","X1",-0.509319815653732,-0.775343017470838,-0.243296613836626,0.000175089206247379,TRUE,"***"
"Zone_S_Bath_800","X1",-0.206690333632649,-0.526341813587597,0.112961146322298,0.205035417247346,FALSE,""
"Zone_NW_Bath_1000","X2",0,0,0,NA,FALSE,""
"Zone_NW_Bath_200","X2",0.0310586847216429,-0.00903704471212771,0.0711544141554134,0.128960423521989,FALSE,""
"Zone_NW_Bath_400","X2",0.00216783526354346,-0.0380908904902964,0.0424265610173833,0.915947861471856,FALSE,""
"Zone_NW_Bath_600","X2",4.40690735274482e-05,-0.0420476513576475,0.0421357895047024,0.998362711954538,FALSE,""
"Zone_NW_Bath_800","X2",0.00233784233010996,-0.0375972999455855,0.0422729846058054,0.908652626163596,FALSE,""
"Zone_SW_Bath_1000","X2",0.480152314886563,0.218191237867071,0.742113391906054,0.000327587492290124,TRUE,"***"
"Zone_SW_Bath_200","X2",0.556197875983143,0.346143512403348,0.766252239562939,2.10586451381191e-07,TRUE,"***"
"Zone_SW_Bath_400","X2",0.544777434727798,0.263486432143672,0.826068437311923,0.000147126429443395,TRUE,"***"
"Zone_SW_Bath_600","X2",0.524772062344008,0.248732606227462,0.800811518460554,0.000194510747776364,TRUE,"***"
"Zone_SW_Bath_800","X2",0.497510105800713,0.28918756339599,0.705832648205436,2.85853098394063e-06,TRUE,"***"
"Zone_S_Bath_1000","X2",-0.340708514972901,-1.1779789108666,0.496561880920801,0.425123762325826,FALSE,""
"Zone_S_Bath_200","X2",-0.327705892423369,-0.668143075847104,0.0127312910003649,0.0592050707399507,FALSE,""
"Zone_S_Bath_400","X2",-0.327705892423369,-0.668143075847099,0.0127312910003606,0.0592050707399475,FALSE,""
"Zone_S_Bath_600","X2",-0.34422553289341,-0.681254630373913,-0.00719643541290671,0.0453047137233273,TRUE,"*"
"Zone_S_Bath_800","X2",-0.372538822684986,-1.05329890596251,0.308221260592534,0.283464201270823,FALSE,""
"Zone_NW_Bath_1000","X3",0,0,0,NA,FALSE,""
"Zone_NW_Bath_200","X3",0,0,0,NA,FALSE,""
"Zone_NW_Bath_400","X3",0.00362018209842343,-0.0374931642123312,0.0447335284091781,0.862979944190494,FALSE,""
"Zone_NW_Bath_600","X3",0.00997815413061674,-0.0324249418450736,0.0523812501063071,0.644646411143949,FALSE,""
"Zone_NW_Bath_800","X3",0.00057466624025502,-0.0403669183228987,0.0415162508034088,0.978052532658655,FALSE,""
"Zone_SW_Bath_1000","X3",-0.116838627416588,-0.785582148901443,0.551904894068266,0.732025449705684,FALSE,""
"Zone_SW_Bath_200","X3",0.0881878619499165,-0.66265503518387,0.839030759083703,0.817935328673382,FALSE,""
"Zone_SW_Bath_400","X3",0.156638190922937,-0.582965416794467,0.896241798640341,0.67807290069257,FALSE,""
"Zone_SW_Bath_600","X3",0.152855480171539,-0.560566241939893,0.866277202282971,0.674532441747809,FALSE,""
"Zone_SW_Bath_800","X3",0.0741383664177653,-0.605960924712751,0.754237657548281,0.830813910943975,FALSE,""
"Zone_S_Bath_1000","X3",0.580156677691941,0.0454713806999745,1.11484197468391,0.0334495314130223,TRUE,"*"
"Zone_S_Bath_200","X3",-0.0121421151551072,-0.576475160247873,0.552190929937659,0.966362918049113,FALSE,""
"Zone_S_Bath_400","X3",-0.0121421151551074,-0.576475160247871,0.552190929937656,0.966362918049112,FALSE,""
"Zone_S_Bath_600","X3",0.0582174410596552,-0.515705530107644,0.632140412226954,0.842408017711874,FALSE,""
"Zone_S_Bath_800","X3",0.454169313421042,-0.123685269563892,1.03202389640598,0.123450952528433,FALSE,""
