"TimeLabel","Trend","Estimate","SE","CI_low","CI_high","significant"
"1981","X1",-0.395241343699429,0.627902982839172,-1.62590857584948,0.835425888450619,FALSE
"1981","X2",0.00770673036779285,0.499754891024431,-0.971794857137831,0.987208317873416,FALSE
"1981","X3",0.334447127145653,0.50747329295531,-0.660182250162699,1.32907650445401,FALSE
"1982","X1",-0.29805180517202,0.204522814487018,-0.698909155583342,0.102805545239302,FALSE
"1982","X2",0.497225488753527,0.723124444347384,-0.920072378507885,1.91452335601494,FALSE
"1982","X3",0.669948340350128,0.25878199984269,0.162744940811207,1.17715173988905,TRUE
"1983","X1",-0.10763860576652,0.0735237683367446,-0.251742543714206,0.0364653321811654,FALSE
"1983","X2",1.19317284598335,0.0989048416335364,0.999322918484979,1.38702277348172,TRUE
"1983","X3",0.210310562107663,0.18111018266249,-0.144658873144287,0.565279997359613,FALSE
"1984","X1",-0.195373180876798,0.603178812785903,-1.3775819301748,0.9868355684212,FALSE
"1984","X2",0.29860965059821,0.702089758807731,-1.07746099057935,1.67468029177577,FALSE
"1984","X3",0.0567784586900826,0.71792938942132,-1.35033728801853,1.4638942053987,FALSE
"1985","X1",0.0958753946915213,0.0734866334920334,-0.048155760297959,0.239906549681002,FALSE
"1985","X2",-0.535520248584013,0.0986031270236574,-0.72877882631341,-0.342261670854617,TRUE
"1985","X3",-0.102847027326975,0.181428621235593,-0.458440590713495,0.252746536059545,FALSE
"1986","X1",0.120871008016743,0.368922653509955,-0.602204105943718,0.843946121977203,FALSE
"1986","X2",-0.977316816813428,0.420977627312513,-1.80241780464308,-0.152215828983779,TRUE
"1986","X3",0.0349934094381918,0.48100078236211,-0.907750800527132,0.977737619403515,FALSE
"1987","X1",-0.268906763811932,0.0733840638995678,-0.41273688609427,-0.125076641529593,TRUE
"1987","X2",-0.205428763297458,0.098330706285641,-0.3981534061917,-0.0127041204032151,TRUE
"1987","X3",0.167289897531518,0.180008118462277,-0.185519531579364,0.5200993266424,FALSE
"1988","X1",-0.578424035335004,0.0733766277954146,-0.722239583121017,-0.434608487548991,TRUE
"1988","X2",1.2601459752122,0.0983008863100308,1.06747977839617,1.45281217202823,TRUE
"1988","X3",0.423929963982563,0.179512834752911,0.0720912731041684,0.775768654860958,TRUE
"1989","X1",-0.0595189403218321,0.073376622512924,-0.203334477754354,0.0842965971106899,FALSE
"1989","X2",0.380148279569912,0.0983008727308,0.187482109368689,0.572814449771136,TRUE
"1989","X3",-0.322939671142301,0.179512317117837,-0.674777347474594,0.0288980051899926,FALSE
"1990","X1",0.564744145824145,0.0733766249121986,0.420928603689132,0.708559687959159,TRUE
"1990","X2",-0.104258003586086,0.09830092360928,-0.296924273507298,0.0884082663351259,FALSE
"1990","X3",-0.400581855132311,0.179512491353197,-0.752419872959634,-0.0487438373049877,TRUE
"1991","X1",0.83279291864689,0.0734124847002785,0.688907092618746,0.976678744675033,TRUE
"1991","X2",1.9692794019375,0.0985618839964337,1.77610165905608,2.16245714481892,TRUE
"1991","X3",-0.684360844416892,0.179653982482617,-1.03647617976201,-0.332245509071773,TRUE
"1993","X1",-0.218100163000585,0.185425521199528,-0.581527506366228,0.145327180365058,FALSE
"1993","X2",0.75522581320685,0.648236735848898,-0.515294842512794,2.02574646892649,FALSE
"1993","X3",0.188694005857489,0.242544026383477,-0.286683550519459,0.664071562234436,FALSE
"1994","X1",0.177709430138923,0.0734124847001694,0.033823604110993,0.321595256166852,TRUE
"1994","X2",0.159948735916522,0.098561883996477,-0.0332290069649873,0.353126478798032,FALSE
"1994","X3",-0.0881510336222997,0.179653982482618,-0.440266368967421,0.263964301722822,FALSE
"1995","X1",-0.142562728674247,0.0733766249121477,-0.286378270809161,0.00125281346066683,FALSE
"1995","X2",0.963773081941527,0.0983009236092628,0.771106812020349,1.15643935186271,TRUE
"1995","X3",0.178571639599204,0.179512491352606,-0.173266378226961,0.53040965742537,FALSE
"1996","X1",-0.300594758199743,0.0733766225084807,-0.444410295623556,-0.15677922077593,TRUE
"1996","X2",0.351349672510381,0.098300872711412,0.158683502347158,0.544015842673605,TRUE
"1996","X3",0.137784189676669,0.179512316563348,-0.214053485568846,0.489621864922183,FALSE
"1997","X1",0.92251059659338,0.0733766225083518,0.778695059169819,1.06632613401694,TRUE
"1997","X2",0.969931109053743,0.0983008726930075,0.777264938926591,1.16259727918089,TRUE
"1997","X3",-0.769685951727124,0.179512316367968,-1.1215236265897,-0.417848276864546,TRUE
"1998","X1",0.399171980165599,0.0733766225128847,0.255356442733154,0.542987517598044,TRUE
"1998","X2",-1.04724290851078,0.098300872712409,-1.23990907867596,-0.854576738345602,TRUE
"1998","X3",-0.891241827546555,0.179512316921579,-1.24307950349419,-0.53940415159892,TRUE
"1999","X1",0.379047012134252,0.0733766277948262,0.235231464349392,0.522862559919112,TRUE
"1999","X2",-0.15172456243584,0.0983008863084279,-0.344390759248726,0.0409416343770448,FALSE
"1999","X3",-0.420712458302816,0.179512834688758,-0.772551149055474,-0.0688737675501593,TRUE
