"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"X1",-0.395241343699429,-0.29805180517202,-0.10763860576652,-0.195373180876798,0.0958753946915213,0.120871008016743,-0.268906763811932,-0.578424035335004,-0.0595189403218321,0.564744145824145,0.83279291864689,-0.218100163000585,0.177709430138923,-0.142562728674247,-0.300594758199743,0.92251059659338,0.399171980165599,0.379047012134252,-0.0564779796835127,0.0849661012611401,0.504427248929447,0.193847900619848,2.43618878357393,-0.350291415619713,1.29558224984011,0.0882284215209278,-0.528121641921379,-0.178586662625581,-0.274009080531754,-0.859462777773682,0.232861374280913,-0.0484825417337099,0.334033131856308,-0.707961687755018,-0.851915999657546,-1.05239442332267,-0.87292906129968,0.0219310840817707,-0.244019328144814,0.136426954973215,2.25591354212875,-0.646328644131449,-1.61550351361347,-0.297051493124066
"X2",0.00770673036779285,0.497225488753527,1.19317284598335,0.29860965059821,-0.535520248584013,-0.977316816813428,-0.205428763297458,1.2601459752122,0.380148279569912,-0.104258003586086,1.9692794019375,0.75522581320685,0.159948735916522,0.963773081941527,0.351349672510381,0.969931109053743,-1.04724290851078,-0.15172456243584,-0.321307272528756,-0.614367673439889,0.0638736298873737,-0.227709071073897,-1.37171060841222,-0.416424539001836,0.534323549206177,-0.448749055043849,0.747629827348038,0.807194883799678,-0.66233338278588,0.729542087912834,0.837526163122213,0.174354748022722,-0.150328012531894,-0.449670338315173,0.122951720882187,-0.614391281854423,-2.24343947213694,-0.459866714774425,-0.694017533187666,0.652271993327451,-0.097278224268218,0.107228928741906,-0.843339079116517,-0.295108507832092
"X3",0.334447127145653,0.669948340350128,0.210310562107663,0.0567784586900826,-0.102847027326975,0.0349934094381918,0.167289897531518,0.423929963982563,-0.322939671142301,-0.400581855132311,-0.684360844416892,0.188694005857489,-0.0881510336222997,0.178571639599204,0.137784189676669,-0.769685951727124,-0.891241827546555,-0.420712458302816,0.0819005058608256,-0.0321728104661326,-0.341879816918269,-0.256084029171501,-1.67561964843219,0.288821514434131,-1.44349255506553,-0.106352541849852,0.278731383362888,0.0757113154525921,0.251701782592493,-0.203639445311645,-0.120342692284856,0.0808507802966816,0.332399624853462,0.0300230725656122,0.379742424673678,0.36247707325726,0.699280338402507,0.0315585754856727,-0.462674746189529,-0.302631759300049,2.73805033253347,1.01138531105857,-1.30666621411483,1.13874185580097
