x,seasonal,trend,remainder,remainder_l1,remainder_l2,anomaly,observed,Zone
1981.6666666666667,-1.922821178244878e-13,-9.296664752425123e-14,2.85248765348739e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,-2.524354896707238e-29,NW
1981.75,-2.076097408080551e-13,-9.237732238246412e-14,2.9998706319051925e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,2.524354896707238e-29,NW
1981.8333333333335,2.474638061955926e-13,-9.1787997240677e-14,-1.556758089549156e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1981.9166666666667,1.0019368600339202e-13,-9.119867209888989e-14,-8.995013904502128e-15,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1982,2.8027119934453455e-13,-9.060934695710278e-14,-1.8966185238743177e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1982.0833333333335,2.719901028039947e-13,-9.002002181531566e-14,62.31112826154311,-1.3125314158026942e-12,1.313908074645527e-12,No,62.31112826154329,NW
1982.1666666666667,2.9492694204712475e-13,-8.943069667352855e-14,-2.054962453735962e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1982.25,2.719054561140975e-13,-8.884137153174143e-14,-1.8306408458235608e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1982.3333333333335,1.9498074221008747e-13,-8.825204638995432e-14,-1.0672869582013315e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1982.4166666666667,8.276459916720303e-15,-8.766272124816721e-14,7.93862613314469e-14,-1.3125314158026942e-12,1.313908074645527e-12,No,-1.5777218104420236e-30,NW
1982.5,-5.537901251278056e-13,-8.707339610638009e-14,62.31112826154409,-1.3125314158026942e-12,1.313908074645527e-12,No,62.31112826154345,NW
1982.5833333333335,-7.163265063599821e-13,-8.648407096459298e-14,8.028105773245751e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1982.6666666666667,-1.922821178244878e-13,-8.589474582280587e-14,2.7817686364729364e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,-2.524354896707238e-29,NW
1982.75,-2.076097408080551e-13,-8.530542068101874e-14,2.9291516148907383e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,-2.524354896707238e-29,NW
1982.8333333333335,2.474638061955926e-13,-8.471609553923163e-14,-1.6274771065636096e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1982.9166666666667,1.0019368600339202e-13,-8.412655921818595e-14,-1.606712678520607e-14,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1983,2.8027119934453455e-13,-8.353702289714027e-14,-1.9673417644739429e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1983.0833333333335,2.719901028039947e-13,-8.294748657609458e-14,-1.8904261622790013e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1983.1666666666667,2.9492694204712475e-13,-8.235795025504891e-14,-2.1256899179207586e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1983.25,2.719054561140975e-13,-8.176841393400322e-14,-1.901370421800943e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1983.3333333333335,1.9498074221008747e-13,-8.117887761295754e-14,-1.1380186459712994e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,-2.524354896707238e-29,NW
1983.4166666666667,8.276459916720303e-15,-8.058934129191186e-14,7.231288137519155e-14,-1.3125314158026942e-12,1.313908074645527e-12,No,-1.5777218104420236e-30,NW
1983.5,-5.537901251278056e-13,-7.999980497086617e-14,573.7465941551225,-1.3125314158026942e-12,1.313908074645527e-12,No,573.7465941551218,NW
1983.5833333333335,-7.163265063599821e-13,-7.941026864982049e-14,127.98250322722795,-1.3125314158026942e-12,1.313908074645527e-12,No,127.98250322722716,NW
1983.6666666666667,-1.922821178244878e-13,-7.88207323287748e-14,2.711028501532626e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,-2.524354896707238e-29,NW
1983.75,-2.076097408080551e-13,-7.823119600772913e-14,2.858409368157842e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,-2.524354896707238e-29,NW
1983.8333333333335,2.474638061955926e-13,-7.764165968668345e-14,2635.440417492219,-1.3125314158026942e-12,1.313908074645527e-12,Yes,2635.4404174922192,NW
1983.9166666666667,1.0019368600339202e-13,-7.705212336563776e-14,382.0401276017599,-1.3125314158026942e-12,1.313908074645527e-12,No,382.04012760175993,NW
1984,2.8027119934453455e-13,-7.646258704459208e-14,-2.0380861229994247e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1984.0833333333335,2.719901028039947e-13,-7.591255264676948e-14,-1.960775501572252e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1984.1666666666667,2.9492694204712475e-13,-7.53625182489469e-14,-2.1956442379817786e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1984.25,2.719054561140975e-13,-7.481248385112431e-14,-1.9709297226297322e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1984.3333333333335,1.9498074221008747e-13,-7.426244945330173e-14,-1.2071829275678574e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1984.4166666666667,8.276459916720303e-15,-7.371241505547913e-14,6.543595513875883e-14,-1.3125314158026942e-12,1.313908074645527e-12,No,-1.5777218104420236e-30,NW
1984.5,-5.537901251278056e-13,-7.316238065765655e-14,535.4441743714922,-1.3125314158026942e-12,1.313908074645527e-12,No,535.4441743714915,NW
1984.5833333333335,-7.163265063599821e-13,-7.261234625983396e-14,7.889388526198161e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1984.6666666666667,-1.922821178244878e-13,-7.206231186201136e-14,2.6434442968649914e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,-2.524354896707238e-29,NW
1984.75,-2.076097408080551e-13,-7.151227746418878e-14,2.791220182722439e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,2.524354896707238e-29,NW
1984.8333333333335,2.474638061955926e-13,-7.096224306636619e-14,-1.765015631292264e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1984.9166666666667,1.0019368600339202e-13,-7.041220866854361e-14,-2.978147733484841e-14,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1985,2.8027119934453455e-13,-6.986217427072101e-14,-2.1040902507381355e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1985.0833333333335,2.719901028039947e-13,-6.931213987289843e-14,-2.0267796293109626e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
1985.1666666666667,2.9492694204712475e-13,-6.876210547507584e-14,-2.2616483657204892e-13,-1.3125314158026942e-12,1.313908074645527e-12,No,0,NW
