time_start,time_end,time_peak,date_start,date_end,date_peak,index_start,index_end,index_peak,duration,duration_moderate,duration_strong,duration_severe,duration_extreme,intensity_max,intensity_mean,intensity_var,intensity_cumulative,intensity_max_relThresh,intensity_mean_relThresh,intensity_var_relThresh,intensity_cumulative_relThresh,intensity_max_abs,intensity_mean_abs,intensity_var_abs,intensity_cumulative_abs,category,rate_onset,rate_decline,n_events,lat,lon
738803.0,738816.0,738812.0,2023-10-10,2023-10-23,2023-10-19,282.0,295.0,291.0,14.0,14.0,0.0,0.0,0.0,1.5595971384356098,1.2653005529658592,0.19894015319027242,17.714207741522028,0.6402256258072399,0.33718911623625253,0.20571652861236184,4.720647627307535,22.38,22.210714,0.20026645,310.95,Moderate,0.06296980684600957,0.1477355683576249,6,36.125,352.875
738836.0,738885.0,738866.0,2023-11-12,2023-12-31,2023-12-12,315.0,364.0,345.0,50.0,24.0,26.0,0.0,0.0,2.178248005528605,1.6516759466355857,0.23829585978049025,82.58379733177928,1.3422587610060184,0.7766858402375263,0.29008976307750156,38.834292011876315,20.09,19.9002,0.57829565,995.01,Strong,0.0394415489773723,0.023003864774072576,6,36.125,352.875
738521.0,738562.0,738534.0,2023-01-01,2023-02-11,2023-01-14,0.0,41.0,13.0,42.0,19.0,23.0,0.0,0.0,2.313002063382058,1.6332118544161058,0.5395771462194273,68.59489788547644,1.5330961288944387,0.8716412161901804,0.5215708181618681,36.60893107998758,18.96,18.125954,0.81036156,761.29004,Strong,0.009753532504325663,0.05757287321754546,6,36.125,353.125
738585.0,738616.0,738613.0,2023-03-06,2023-04-06,2023-04-03,64.0,95.0,92.0,32.0,24.0,8.0,0.0,0.0,1.4998204015916414,1.1131336900495716,0.22149812887105885,35.62027808158629,0.8251617185531117,0.42185669945132387,0.24090686476426101,13.499414382442364,18.01,17.415623,0.33192557,557.2999,Strong,0.026470193501306756,0.23536723440144008,6,36.125,353.125
738620.0,738628.0,738621.0,2023-04-10,2023-04-18,2023-04-11,99.0,107.0,100.0,9.0,7.0,2.0,0.0,0.0,1.58105985579952,1.2312734802136727,0.208269536186893,11.081461321923054,0.8677418001236461,0.4793114474170114,0.2311250050968519,4.313803026753103,18.24,17.96778,0.17357507,161.71,Strong,0.5215958010765789,0.11082848169470291,6,36.125,353.125
738633.0,738734.0,738714.0,2023-04-23,2023-08-02,2023-07-13,112.0,213.0,193.0,102.0,51.0,49.0,2.0,0.0,3.2416992802773734,1.9034091260597577,0.4814541058202793,194.1477308580953,2.206000297300278,0.9184210630702796,0.4710540735748349,93.67894843316851,25.0,21.792648,1.9929355,2222.85,Severe,0.029206543376416007,0.10531863671039418,6,36.125,353.125
738807.0,738816.0,738811.0,2023-10-14,2023-10-23,2023-10-18,286.0,295.0,290.0,10.0,10.0,0.0,0.0,0.0,1.6214938625212625,1.3592208554667817,0.19995721238204542,13.592208554667817,0.6632900853310844,0.40155518439508275,0.19948554053450107,4.015551843950828,22.369999,22.081,0.26579893,220.81,Moderate,0.13002379222582683,0.13702488784566277,6,36.125,353.125
738837.0,738885.0,738866.0,2023-11-13,2023-12-31,2023-12-12,316.0,364.0,345.0,49.0,27.0,22.0,0.0,0.0,2.177054435976089,1.5896600116782473,0.2802705707868886,77.89334057223412,1.3197743200486727,0.7081751431031325,0.32343334250854655,34.70058201205349,19.99,19.703062,0.5069968,965.45,Strong,0.04267781937037606,0.025024656933718154,6,36.125,353.125
738521.0,738548.0,738534.0,2023-01-01,2023-01-28,2023-01-14,0.0,27.0,13.0,28.0,7.0,21.0,0.0,0.0,2.1768078342560813,1.7719753667506215,0.41279226969021543,49.6153102690174,1.406096796835623,1.000615300121396,0.4018057846797604,28.017228403399088,18.65,18.25,0.6129029,511.0,Strong,0.007708717516574819,0.09902870827442554,7,36.125,353.375
738589.0,738615.0,738613.0,2023-03-10,2023-04-05,2023-04-03,68.0,94.0,92.0,27.0,25.0,2.0,0.0,0.0,1.4652136525800152,1.0933424369693518,0.18775503847080674,29.5202457981725,0.7903230113367883,0.4144753486879414,0.200864019648306,11.190834414574418,17.84,17.278887,0.29071218,466.52997,Strong,0.026534365540354394,0.282434795748803,7,36.125,353.375
