time_start,time_end,time_peak,date_start,date_end,date_peak,index_start,index_end,index_peak,duration,duration_moderate,duration_strong,duration_severe,duration_extreme,intensity_max,intensity_mean,intensity_var,intensity_cumulative,intensity_max_relThresh,intensity_mean_relThresh,intensity_var_relThresh,intensity_cumulative_relThresh,intensity_max_abs,intensity_mean_abs,intensity_var_abs,intensity_cumulative_abs,category,rate_onset,rate_decline,n_events,lat,lon
739252.0,739360.0,739316.0,2025-01-01,2025-04-19,2025-03-06,0.0,108.0,64.0,109.0,108.0,1.0,0.0,0.0,1.401654489578739,1.058883694086812,0.13379970311374456,115.4183226554625,0.5867088687035356,0.28822994655531253,0.13697125767234666,31.417064174529063,17.529999,17.461468,0.2694602,1903.2999,Strong,0.008017425094881347,0.01194478498502421,4,36.125,350.125
739379.0,739385.0,739380.0,2025-05-08,2025-05-14,2025-05-09,127.0,133.0,128.0,7.0,7.0,0.0,0.0,0.0,1.2246694257182469,1.032153634981077,0.11081366132198109,7.225075444867539,0.31638649971254296,0.1249488355926646,0.11019248011141129,0.8746418491486523,18.72,18.61857,0.08967023,130.32999,Moderate,0.2163210222798,0.06430542014561104,4,36.125,350.125
739446.0,739463.0,739458.0,2025-07-14,2025-07-31,2025-07-26,194.0,211.0,206.0,18.0,18.0,0.0,0.0,0.0,1.4806644685806774,1.2197563759314978,0.1391251005982469,21.95561476676696,0.4249677965717922,0.17716838467505763,0.14270621051571383,3.1890309241510373,22.65,22.26,0.24599,400.68,Moderate,0.04229416877992691,0.08437544299710224,4,36.125,350.125
739541.0,739569.0,739548.0,2025-10-17,2025-11-14,2025-10-24,289.0,317.0,296.0,29.0,29.0,0.0,0.0,0.0,1.5631978434901121,1.259031798603539,0.17360752326621406,36.51192215950263,0.7476444859658535,0.3990856802901136,0.19094259655015028,11.573484728413295,22.449999,21.753792,0.52231205,630.86,Moderate,0.09586626278456857,0.028400056270934323,4,36.125,350.125
739252.0,739321.0,739264.0,2025-01-01,2025-03-11,2025-01-13,0.0,69.0,12.0,70.0,70.0,0.0,0.0,0.0,1.3481860622282973,1.081410804432109,0.1240653134266829,75.69875631024762,0.6726125286471465,0.34196950938844517,0.11653062931232556,23.93786565719116,18.14,17.510284,0.30079877,1225.72,Moderate,0.03182613208729723,0.010047962354577169,4,36.125,350.375
739337.0,739358.0,739350.0,2025-03-27,2025-04-17,2025-04-09,85.0,106.0,98.0,22.0,21.0,0.0,0.0,0.0,1.200366666240079,0.9771670064618518,0.13072311866253794,21.49767414216074,0.38954833246046405,0.1653079203496583,0.12312330694872552,3.6367742476924825,17.73,17.479544,0.20702377,384.54996,Moderate,0.03163052858560033,0.03962829850430292,4,36.125,350.375
739445.0,739459.0,739449.0,2025-07-13,2025-07-27,2025-07-17,193.0,207.0,197.0,15.0,15.0,0.0,0.0,0.0,1.781223481701268,1.3341415200182196,0.21596227091143708,20.012122800273293,0.7874837690784098,0.3303609417330847,0.22175985863304387,4.9554141259962705,22.65,22.310667,0.21311866,334.66,Moderate,0.18018508555641294,0.07052793956938261,4,36.125,350.375
739540.0,739568.0,739548.0,2025-10-16,2025-11-13,2025-10-24,288.0,316.0,296.0,29.0,29.0,0.0,0.0,0.0,1.6250017842938824,1.2584972020914085,0.20951615041995122,36.49641886065085,0.7789677035424027,0.3844462215436318,0.2233964510778432,11.148940424765321,22.48,21.778278,0.5532104,631.57007,Moderate,0.09492472046014241,0.033920819322299456,4,36.125,350.375
739252.0,739320.0,739264.0,2025-01-01,2025-03-10,2025-01-13,0.0,68.0,12.0,69.0,67.0,2.0,0.0,0.0,1.348364430089152,1.0734985020741399,0.13225321786084213,74.07139664311565,0.6910976286857391,0.3699378253924286,0.1204640677035492,25.525709952077573,18.19,17.54826,0.3281524,1210.83,Strong,0.024344269947339292,0.010321561316235076,6,36.125,350.625
739348.0,739357.0,739355.0,2025-04-07,2025-04-16,2025-04-14,96.0,105.0,103.0,10.0,10.0,0.0,0.0,0.0,1.0346537559263176,0.9412209356984789,0.07869510916982021,9.412209356984789,0.2163216990809289,0.13734146856492552,0.07752529944984202,1.373414685649255,17.699999,17.553,0.1109999,175.53,Moderate,0.04245158780005672,0.088869340958135,6,36.125,350.625
739414.0,739419.0,739416.0,2025-06-12,2025-06-17,2025-06-14,162.0,167.0,164.0,6.0,6.0,0.0,0.0,0.0,1.1505435820548797,1.1087139293711683,0.025733666057549384,6.65228357622701,0.09038752894247537,0.04576355923888483,0.02491894627362094,0.27458135543330897,20.75,20.735,0.10904903,124.41,Moderate,0.0600031083629986,0.028365921864312225,6,36.125,350.625
739428.0,739455.0,739449.0,2025-06-26,2025-07-23,2025-07-17,176.0,203.0,197.0,28.0,26.0,2.0,0.0,0.0,2.0855530769594246,1.3716277504846255,0.2944986132411486,38.40557701356951,1.1119354617211137,0.3604144654515708,0.30451102578959355,10.091605032643983,22.99,22.038214,0.42062932,617.07,Strong,0.046333403133040296,0.18462935511586692,6,36.125,350.625
739474.0,739479.0,739475.0,2025-08-11,2025-08-16,2025-08-12,222.0,227.0,223.0,6.0,6.0,0.0,0.0,0.0,1.6194387866604742,1.4097022600071416,0.1398876491231386,8.45821356004285,0.4940652539653172,0.27995716628207984,0.14203516629151192,1.679742997692479,23.35,23.171667,0.12019682,139.03,Moderate,0.2605714285245521,0.12241955555468091,6,36.125,350.625
739542.0,739562.0,739548.0,2025-10-18,2025-11-07,2025-10-24,290.0,310.0,296.0,21.0,21.0,0.0,0.0,0.0,1.4372266953991328,1.2229362728042723,0.1244134267027139,25.68166172888972,0.5790313597648407,0.3499723484256143,0.13024725759129036,7.349419316937901,22.269999,21.839046,0.33320814,458.62,Moderate,0.09017693966849002,0.03291791166956893,6,36.125,350.625
739252.0,739320.0,739264.0,2025-01-01,2025-03-10,2025-01-13,0.0,68.0,12.0,69.0,66.0,3.0,0.0,0.0,1.3956600927537508,1.0722252037437126,0.1532337590179846,73.98353905831617,0.7585475060247617,0.3907931877553548,0.146935926846992,26.964729955119484,18.289999,17.592464,0.37690738,1213.88,Strong,0.017233776789839617,0.010763965468388993,6,36.125,350.875
739350.0,739356.0,739354.0,2025-04-09,2025-04-15,2025-04-13,98.0,104.0,102.0,7.0,7.0,0.0,0.0,0.0,0.9306242542882117,0.8664333589615367,0.045699653837344964,6.065033512730757,0.13496688104444843,0.07746479368429705,0.04603685246487181,0.5422535557900794,17.619999,17.534285,0.066944964,122.73999,Moderate,0.030537895831583246,0.05798785301946836,6,36.125,350.875
739411.0,739422.0,739418.0,2025-06-09,2025-06-20,2025-06-16,159.0,170.0,166.0,12.0,12.0,0.0,0.0,0.0,1.4498279940697465,1.3027896009465705,0.10029506485969418,15.633475211358846,0.39283869343419653,0.2540753682454442,0.09213261047539799,3.0489044189453303,21.23,20.99,0.2603523,251.87999,Moderate,0.069304898990098,0.08991689921279979,6,36.125,350.875
739427.0,739453.0,739448.0,2025-06-25,2025-07-21,2025-07-16,175.0,201.0,196.0,27.0,24.0,3.0,0.0,0.0,2.223069406324818,1.488278385558864,0.31212730681260414,40.183516410089325,1.2909677567020523,0.5032542170589545,0.32866032231346803,13.58786386059177,23.16,22.165554,0.44963646,598.47,Strong,0.05281991951463828,0.22809490640142435,6,36.125,350.875
739471.0,739484.0,739475.0,2025-08-08,2025-08-21,2025-08-12,219.0,232.0,223.0,14.0,14.0,0.0,0.0,0.0,1.9103270499937004,1.4891735287855308,0.24082016774649567,20.848429402997432,0.8214844119164262,0.3971933681294689,0.24111547749850196,5.560707153812565,23.67,23.285711,0.22974251,325.99997,Moderate,0.17213518559719138,0.09191435018905363,6,36.125,350.875
739546.0,739562.0,739551.0,2025-10-22,2025-11-07,2025-10-27,294.0,310.0,299.0,17.0,17.0,0.0,0.0,0.0,1.1982888252504402,1.109512292908989,0.07875573087756285,18.86170897945281,0.34077416696856133,0.24778964714035906,0.08071906165120339,4.212424001386104,21.88,21.625881,0.27055627,367.63998,Moderate,0.06383806379659453,0.028056764000762822,6,36.125,350.875
739252.0,739321.0,739263.0,2025-01-01,2025-03-11,2025-01-12,0.0,69.0,11.0,70.0,60.0,10.0,0.0,0.0,1.496752154442575,1.0858519734325502,0.18170382136936897,76.00963814027851,0.8812577032273836,0.4258579509049525,0.17884518418405138,29.810056563346674,18.47,17.641,0.42443627,1234.8701,Strong,0.018303633435381075,0.012488116697401352,7,36.125,351.125
739350.0,739355.0,739354.0,2025-04-09,2025-04-14,2025-04-13,98.0,103.0,102.0,6.0,6.0,0.0,0.0,0.0,0.9054243026241195,0.8369267473938642,0.04597433409787132,5.021560484363185,0.12793577871015316,0.07024751683717294,0.04096834855451034,0.4214851010230376,17.66,17.556665,0.07363576,105.34,Moderate,0.030840008916821187,0.06938249321394115,7,36.125,351.125
739411.0,739422.0,739419.0,2025-06-09,2025-06-20,2025-06-17,159.0,170.0,167.0,12.0,12.0,0.0,0.0,0.0,1.5475269440681707,1.353782079553091,0.12039208607490363,16.245384954637093,0.5465156186011519,0.35540328487273243,0.11784716274396054,4.264839418472789,21.46,21.11833,0.28582707,253.41997,Moderate,0.06582543157762105,0.14178413180162255,7,36.125,351.125
739427.0,739452.0,739448.0,2025-06-25,2025-07-20,2025-07-16,175.0,200.0,196.0,26.0,21.0,5.0,0.0,0.0,2.200715095766128,1.5705272636697554,0.302007342943426,40.83370885541364,1.3484519220167606,0.6751761968910851,0.3152828390791306,17.554581119168212,23.24,22.322306,0.43717906,580.37994,Strong,0.05598000271018065,0.2836780616459451,7,36.125,351.125
739467.0,739484.0,739475.0,2025-08-04,2025-08-21,2025-08-12,215.0,232.0,223.0,18.0,15.0,3.0,0.0,0.0,2.224664811165102,1.6946046617296011,0.32457156270783405,30.50288391113282,1.2334199105539625,0.7089677762814338,0.31463645545922025,12.76141997306581,24.07,23.533888,0.35958543,423.61,Strong,0.1345856719044172,0.11772675829953758,7,36.125,351.125
739547.0,739563.0,739559.0,2025-10-23,2025-11-08,2025-11-04,295.0,311.0,307.0,17.0,17.0,0.0,0.0,0.0,1.2364070646224476,1.1384910641404216,0.09165265209616948,19.354348090387166,0.3752907783754402,0.2647703919962654,0.09557232337317527,4.5010966639365115,21.5,21.617058,0.2828587,367.49,Moderate,0.02747013953424258,0.07896735762182534,7,36.125,351.125
739605.0,739609.0,739607.0,2025-12-20,2025-12-24,2025-12-22,353.0,357.0,355.0,5.0,5.0,0.0,0.0,0.0,1.0550929654029133,0.8782496667677364,0.12203405800815494,4.391248333838682,0.3813869107154133,0.204864501953125,0.12470101077433712,1.024322509765625,18.72,18.543999,0.11842267,92.71999,Moderate,0.15817365338725436,0.1338925023232747,7,36.125,351.125
739252.0,739322.0,739263.0,2025-01-01,2025-03-12,2025-01-12,0.0,70.0,11.0,71.0,58.0,13.0,0.0,0.0,1.5703557537447992,1.1087726058336027,0.19126817077978994,78.7228550141858,0.9664515218427141,0.4556850128312487,0.18766415101978406,32.35363591101866,18.57,17.682678,0.43021107,1255.4701,Strong,0.024173350627820413,0.013396602557195958,8,36.125,351.375
739348.0,739355.0,739350.0,2025-04-07,2025-04-14,2025-04-09,96.0,103.0,98.0,8.0,8.0,0.0,0.0,0.0,0.9241492363714414,0.836147708277549,0.05745979424263688,6.689181666220392,0.18025785876858436,0.08214476800733994,0.05528005778912833,0.6571581440587195,17.65,17.5975,0.08525732,140.78,Moderate,0.07524909973144531,0.026512168369685053,8,36.125,351.375
739400.0,739404.0,739403.0,2025-05-29,2025-06-02,2025-06-01,148.0,152.0,151.0,5.0,5.0,0.0,0.0,0.0,1.2393734839654726,1.1602819504276396,0.04371057732869116,5.801409752138198,0.30522611064295546,0.22778072972451469,0.04385648536064345,1.1389036486225734,20.25,20.108,0.09662328,100.54,Moderate,0.06180978590442215,0.16680163721884492,8,36.125,351.375
739411.0,739422.0,739419.0,2025-06-09,2025-06-20,2025-06-17,159.0,170.0,167.0,12.0,12.0,0.0,0.0,0.0,1.4471233737084184,1.1728601199324415,0.1601302256980293,14.074321439189298,0.4769668579101598,0.2015911020258443,0.16228824632817265,2.4190932243101315,21.449999,21.024998,0.3309706,252.29997,Moderate,0.07306510809476725,0.15401231088945927,8,36.125,351.375
739428.0,739451.0,739435.0,2025-06-26,2025-07-19,2025-07-03,176.0,199.0,183.0,24.0,16.0,8.0,0.0,0.0,2.0679026572935015,1.6491767462863727,0.2874845706499745,39.58024191087294,1.1779991272957062,0.7735644643024746,0.29235721210637,18.56554714325939,22.779999,22.512917,0.39479405,540.31,Strong,0.15613594055175734,0.07172350543218832,8,36.125,351.375
739462.0,739484.0,739476.0,2025-07-30,2025-08-21,2025-08-13,210.0,232.0,224.0,23.0,13.0,10.0,0.0,0.0,2.462647837977258,1.7643496364898477,0.4177904732076816,40.5800416392665,1.533031894314675,0.8456102266886805,0.40717518246886614,19.44903521383965,24.46,23.68565,0.50371504,544.76996,Strong,0.10792754091595937,0.16478292765608332,8,36.125,351.375
739544.0,739568.0,739559.0,2025-10-20,2025-11-13,2025-11-04,292.0,316.0,307.0,25.0,25.0,0.0,0.0,0.0,1.4830769569643074,1.2598068409581342,0.1818827938445182,31.495171023953358,0.5929358697706668,0.34773167025658536,0.19069007453782783,8.693291756414634,21.75,21.679998,0.46657905,541.99994,Moderate,0.03520627374083376,0.06382294866953699,8,36.125,351.375
739596.0,739610.0,739607.0,2025-12-11,2025-12-25,2025-12-22,344.0,358.0,355.0,15.0,15.0,0.0,0.0,0.0,1.1321743380638836,0.8909265866843609,0.10292257155822478,13.363898800265414,0.4488708742203258,0.1678129421767371,0.11786268514746491,2.5171941326510563,18.81,18.733332,0.1904264,280.99997,Moderate,0.027099668227271615,0.12471178819506841,8,36.125,351.375
739252.0,739323.0,739263.0,2025-01-01,2025-03-13,2025-01-12,0.0,71.0,11.0,72.0,66.0,6.0,0.0,0.0,1.5393239913448227,1.1192053654715157,0.17842233269487215,80.58278631394913,0.9238052368164062,0.46168747597697846,0.16510959665175193,33.24149827034245,18.529999,17.687082,0.3840841,1273.47,Strong,0.031407627541998225,0.013126210573990198,8,36.125,351.625
739348.0,739355.0,739350.0,2025-04-07,2025-04-14,2025-04-09,96.0,103.0,98.0,8.0,8.0,0.0,0.0,0.0,0.9940387356665852,0.8688692892751395,0.0798999702423749,6.950954314201116,0.2704520071706469,0.13417719256493355,0.08528250368772823,1.0734175405194684,17.76,17.67,0.07280129,141.36,Moderate,0.06135010257844087,0.04349565366146538,8,36.125,351.625
739396.0,739404.0,739403.0,2025-05-25,2025-06-02,2025-06-01,144.0,152.0,151.0,9.0,9.0,0.0,0.0,0.0,1.3948444858674094,1.1678351535592024,0.12185626769258326,10.510516382032822,0.4624515656502055,0.23870260997485263,0.11963029092078725,2.1483234897736736,20.48,20.063332,0.2611088,180.56999,Moderate,0.053918969759376975,0.23864415896836158,8,36.125,351.625
739418.0,739422.0,739421.0,2025-06-16,2025-06-20,2025-06-19,166.0,170.0,169.0,5.0,5.0,0.0,0.0,0.0,1.3283331471104773,1.1821395381804443,0.1303646560467672,5.9106976909022215,0.3799995299308563,0.22869662623251868,0.1284589760260067,1.1434831311625935,21.55,21.348,0.139628,106.74,Moderate,0.12787225609001446,0.3776467025920904,8,36.125,351.625
739429.0,739450.0,739435.0,2025-06-27,2025-07-18,2025-07-03,177.0,198.0,183.0,22.0,13.0,9.0,0.0,0.0,2.1978164180632547,1.647706210788045,0.27772413271442753,36.24953663733699,1.3383220549552668,0.7866479084988149,0.2820606449317126,17.30625398697393,23.05,22.65818,0.36031088,498.47995,Strong,0.2055925459187319,0.07638417223117588,8,36.125,351.625
739458.0,739484.0,739476.0,2025-07-26,2025-08-21,2025-08-13,206.0,232.0,224.0,27.0,17.0,10.0,0.0,0.0,2.4431341232792008,1.7395038650312173,0.3996454672066474,46.96660435584287,1.5098055562665387,0.8081263151362529,0.3952478141974139,21.81941050867883,24.619999,23.786667,0.5229475,642.24,Strong,0.07551268566766803,0.17525160425754335,8,36.125,351.625
739539.0,739568.0,739551.0,2025-10-15,2025-11-13,2025-10-27,287.0,316.0,299.0,30.0,30.0,0.0,0.0,0.0,1.766667273736772,1.4688264395601016,0.23806525132230472,44.06479318680305,0.8239350472727125,0.522533314202423,0.2493438701258478,15.67599942607269,22.46,22.003332,0.52983844,660.1,Moderate,0.06597356488627781,0.042129973662064356,8,36.125,351.625
739594.0,739610.0,739607.0,2025-12-09,2025-12-25,2025-12-22,342.0,358.0,355.0,17.0,15.0,0.0,0.0,0.0,1.0748850299466035,0.8942895921855554,0.10262644157414669,15.20292306715444,0.3744194892144961,0.1338748063262994,0.08963411253806058,2.27587170754709,18.74,18.765293,0.26806745,319.00998,Moderate,0.011892560277503501,0.11092143783920859,8,36.125,351.625
739252.0,739323.0,739316.0,2025-01-01,2025-03-13,2025-03-06,0.0,71.0,64.0,72.0,68.0,4.0,0.0,0.0,1.542917928388043,1.1134891749282896,0.17257217050580348,80.17122059483685,0.7922260222896469,0.43910474076493256,0.15090902798116496,31.615541335075143,17.83,17.665833,0.30859777,1271.94,Strong,0.008544634426793762,0.10668386233750198,9,36.125,351.875
739347.0,739351.0,739348.0,2025-04-06,2025-04-10,2025-04-07,95.0,99.0,96.0,5.0,5.0,0.0,0.0,0.0,1.007039347002582,0.8779415991998498,0.11245024782043077,4.389707995999249,0.3213549583188957,0.18996120575935577,0.112176965955179,0.9498060287967789,17.75,17.64,0.122474514,88.2,Moderate,0.27309023949407657,0.07247526634673308,9,36.125,351.875
