"TimeLabel","Trend","Estimate","SE","CI_low","CI_high","significant"
"1981","X1",-1.60038105756386,0.729022903054569,-3.02923969145565,-0.171522423672072,TRUE
"1981","X2",-2.22736620775528,0.389367023570238,-2.99051155072051,-1.46422086479006,TRUE
"1981","X3",-0.889871347019011,0.266793337759802,-1.41277668034345,-0.366966013694569,TRUE
"1982","X1",-2.80481373903052,0.458414040783718,-3.70328874897409,-1.90633872908696,TRUE
"1982","X2",-1.58397715302168,0.296008643085551,-2.16414343258194,-1.00381087346143,TRUE
"1982","X3",1.21422633085494,0.243692297927818,0.736598203606615,1.69185445810327,TRUE
"1983","X1",-0.828127941034066,0.113265558466074,-1.05012435631639,-0.606131525751745,TRUE
"1983","X2",-1.40453438183605,0.180728944384278,-1.75875660379318,-1.05031215987892,TRUE
"1983","X3",0.262935373984533,0.148844324543822,-0.0287941414245496,0.554664889393616,FALSE
"1984","X1",-1.59917584121838,0.501345118880165,-2.58179421804846,-0.616557464388311,TRUE
"1984","X2",-1.2049270000473,0.679465264002832,-2.53665444623885,0.126800446144245,FALSE
"1984","X3",0.80900592196133,0.71210150695781,-0.586687385012676,2.20469922893534,FALSE
"1985","X1",-0.0105002412836888,0.113566624901883,-0.233086735937148,0.212086253369771,FALSE
"1985","X2",-0.968445447558871,0.182302754362058,-1.32575228039096,-0.611138614726785,TRUE
"1985","X3",1.37344309387926,0.14998433475949,1.07947919950546,1.66740698825306,TRUE
"1986","X1",-1.6859480838728,0.268248517589273,-2.21170551725403,-1.16019065049157,TRUE
"1986","X2",-0.428685383330838,0.584873343030942,-1.57501607118902,0.717645304527348,FALSE
"1986","X3",0.0780281721712056,0.68313761095821,-1.26089694179162,1.41695328613403,FALSE
"1987","X1",-0.635196602868959,0.11317635018261,-0.857018173128568,-0.41337503260935,TRUE
"1987","X2",-1.1481493745476,0.180660144743501,-1.50223675168666,-0.794061997408547,TRUE
"1987","X3",-0.687584272018822,0.148812679281915,-0.979251763854285,-0.395916780183358,TRUE
"1988","X1",-0.302077432493898,0.112828811373236,-0.523217839203904,-0.0809370257838916,TRUE
"1988","X2",-0.756863324288831,0.179131887944474,-1.10795537314266,-0.405771275434997,TRUE
"1988","X3",0.920877785286312,0.147699469281035,0.631392144959803,1.21036342561282,TRUE
"1989","X1",-0.15509975066068,0.112828125094624,-0.376238812289322,0.0660393109679623,FALSE
"1989","X2",-0.0607960206829735,0.179128453823632,-0.411881338783638,0.290289297417691,FALSE
"1989","X3",-0.595442783273183,0.147697428400727,-0.884924423547791,-0.305961142998576,TRUE
"1990","X1",-0.988325806882882,0.112828134791714,-1.20946488751747,-0.767186726248292,TRUE
"1990","X2",-1.07097545774714,0.179128460215798,-1.42206078837622,-0.719890127118058,TRUE
"1990","X3",0.280863453517358,0.147697430026428,-0.00861818994356511,0.570345096978281,FALSE
"1991","X1",0.0280577041163064,0.112879691529997,-0.193182425868479,0.249297834101092,FALSE
"1991","X2",0.38656565804429,0.179129191072436,0.0354788949625227,0.737652421126058,TRUE
"1991","X3",-0.882153458580041,0.147702857602021,-1.17164573989365,-0.592661177266433,TRUE
"1993","X1",0.27029901401439,0.448486709039039,-0.608718783247021,1.1493168112758,FALSE
"1993","X2",-1.33442659585877,0.29456036042072,-1.91175429355651,-0.757098898161018,TRUE
"1993","X3",-0.511918306771844,0.240619095574526,-0.983523068090516,-0.0403135454531719,TRUE
"1994","X1",-0.0694781147414558,0.112879691530003,-0.290718244726252,0.15176201524334,FALSE
"1994","X2",-0.0283520861962869,0.179129191072412,-0.379438849278008,0.322734676885434,FALSE
"1994","X3",-0.0322970379498756,0.147702857601983,-0.32178931926341,0.257195243363659,FALSE
