"Series","Trend","Estimate","CI_low","CI_high","p_value","significant","stars"
"Zone_NW_Bath_1000","X1",0.845292348650757,0.619345328959448,1.07123936834207,2.26002689003298e-13,TRUE,"***"
"Zone_NW_Bath_200","X1",0.783806269269401,0.564212920179347,1.00339961835946,2.63741788532224e-12,TRUE,"***"
"Zone_NW_Bath_400","X1",0.811826083145149,0.58988395931549,1.03376820697481,7.54312994123805e-13,TRUE,"***"
"Zone_NW_Bath_600","X1",0.820343409771096,0.59782578932507,1.04286103021712,4.98560688729598e-13,TRUE,"***"
"Zone_NW_Bath_800","X1",0.834146572352683,0.610143765913957,1.05814937879141,2.90870389640464e-13,TRUE,"***"
"Zone_SW_Bath_1000","X1",-0.762362956925911,-1.08173356563202,-0.442992348219803,2.88855248979454e-06,TRUE,"***"
"Zone_SW_Bath_200","X1",-0.76784467450349,-1.11439176424132,-0.421297584765655,1.40746216771508e-05,TRUE,"***"
"Zone_SW_Bath_400","X1",-0.763776752827159,-1.11088515692491,-0.416668348729403,1.6127180310208e-05,TRUE,"***"
"Zone_SW_Bath_600","X1",-0.78645037061378,-1.12475596440547,-0.448144776822091,5.20679649342912e-06,TRUE,"***"
"Zone_SW_Bath_800","X1",-0.806142508044569,-1.13997786578672,-0.472307150302422,2.21331550721e-06,TRUE,"***"
"Zone_S_Bath_1000","X1",0.207666996483724,-0.179033228617758,0.594367221585206,0.292549047718225,FALSE,""
"Zone_S_Bath_200","X1",0.121793180798274,-0.328805801111177,0.572392162707725,0.59627690875252,FALSE,""
"Zone_S_Bath_400","X1",0.121793180798271,-0.32880580111118,0.572392162707722,0.59627690875253,FALSE,""
"Zone_S_Bath_600","X1",0.194990863762645,-0.247857535814146,0.637839263339436,0.388141313925837,FALSE,""
"Zone_S_Bath_800","X1",0.158814512684954,-0.182776962033038,0.500405987402946,0.36217061387645,FALSE,""
"Zone_NW_Bath_1000","X2",0,0,0,NA,FALSE,""
"Zone_NW_Bath_200","X2",0.14279593354284,0.062951135745039,0.22264073134064,0.000456202110695982,TRUE,"***"
"Zone_NW_Bath_400","X2",0.0914088455950675,0.0129269059047348,0.1698907852854,0.0224425474643198,TRUE,"*"
"Zone_NW_Bath_600","X2",0.066478998176549,-0.0107923476303291,0.143750343983427,0.0917535491253133,FALSE,""
"Zone_NW_Bath_800","X2",0.0373837286803017,-0.0379464716040432,0.112713928964647,0.330721722847354,FALSE,""
"Zone_SW_Bath_1000","X2",0.666878861177924,0.318655926517474,1.01510179583838,0.000174375007984024,TRUE,"***"
"Zone_SW_Bath_200","X2",0.763902556566765,0.398328247977478,1.12947686515605,4.21198949411516e-05,TRUE,"***"
"Zone_SW_Bath_400","X2",0.753402026345858,0.378408303236096,1.12839574945562,8.22407190534392e-05,TRUE,"***"
"Zone_SW_Bath_600","X2",0.723682090317469,0.359850748607429,1.08751343202751,9.67966097339406e-05,TRUE,"***"
"Zone_SW_Bath_800","X2",0.718074993112902,0.368221625392223,1.06792836083358,5.75026524709159e-05,TRUE,"***"
"Zone_S_Bath_1000","X2",-0.971547170577555,-1.25536379449558,-0.687730546659531,1.95623580794304e-11,TRUE,"***"
"Zone_S_Bath_200","X2",-0.217462313606003,-0.978293075983566,0.543368448771561,0.575342211668915,FALSE,""
"Zone_S_Bath_400","X2",-0.217462313606003,-0.978293075983566,0.543368448771561,0.575342211668916,FALSE,""
"Zone_S_Bath_600","X2",-0.335955118989619,-1.06137186156903,0.389461623589796,0.364037358537215,FALSE,""
"Zone_S_Bath_800","X2",-0.655389782774343,-1.05857032896006,-0.252209236588626,0.00144245755149814,TRUE,"**"
"Zone_NW_Bath_1000","X3",0,0,0,NA,FALSE,""
"Zone_NW_Bath_200","X3",0,0,0,NA,FALSE,""
"Zone_NW_Bath_400","X3",0.0265167383017783,-0.0443321931475102,0.0973656697510668,0.463217722443343,FALSE,""
"Zone_NW_Bath_600","X3",0.0253598405893695,-0.0445505890389883,0.0952702702177273,0.477101443111201,FALSE,""
"Zone_NW_Bath_800","X3",-0.00200526157168621,-0.0744255128915994,0.070414989748227,0.956720123226426,FALSE,""
"Zone_SW_Bath_1000","X3",-0.288343994752639,-0.745565415019519,0.16887742551424,0.216443792696621,FALSE,""
"Zone_SW_Bath_200","X3",-0.307186571159977,-0.810504653238322,0.196131510918368,0.231614237277539,FALSE,""
"Zone_SW_Bath_400","X3",-0.34040964329723,-0.83896261222923,0.15814332563477,0.180813562577265,FALSE,""
"Zone_SW_Bath_600","X3",-0.308898052562493,-0.795344558396347,0.177548453271362,0.21328053146376,FALSE,""
"Zone_SW_Bath_800","X3",-0.258410204049453,-0.742860629833959,0.226040221735054,0.295809320870825,FALSE,""
"Zone_S_Bath_1000","X3",0.226498740128542,-0.342570751624471,0.795568231881555,0.435333813299681,FALSE,""
"Zone_S_Bath_200","X3",1.18179463047214,0.856784324174087,1.5068049367702,1.02748791372909e-12,TRUE,"***"
"Zone_S_Bath_400","X3",1.18179463047214,0.856784324174088,1.5068049367702,1.02748791372897e-12,TRUE,"***"
"Zone_S_Bath_600","X3",1.12466431921575,0.778826498013023,1.47050214041847,1.84399449615586e-10,TRUE,"***"
"Zone_S_Bath_800","X3",0.565578630479047,0.146056392872095,0.985100868085999,0.00823392067597307,TRUE,"**"
