season,Year,NW,SW,S
SON,2004,0,0,0
SON,2005,0,4.166666666666667,0
SON,2006,22.79693486590038,24.72222222222222,10.833333333333334
SON,2007,0,5.888888888888888,7.055555555555555
SON,2008,2.5,0,1.6666666666666665
SON,2009,5.008333333333334,7.747474747474747,1.6666666666666665
SON,2010,2.5,3.333333333333333,2.666666666666667
SON,2011,4.111111111111111,7.91919191919192,10.61111111111111
SON,2012,4.861111111111111,10.238095238095239,0
SON,2013,6.692810457516339,8.097222222222221,6.638888888888888
SON,2014,28.95777777777778,19.25,15.38888888888889
SON,2015,7.773333333333333,6.142857142857143,3.7333333333333334
SON,2016,0,2,1.8333333333333335
SON,2017,0,5.666666666666667,19.166666666666668
SON,2018,0,6.75,8.38888888888889
SON,2019,0,0,2.416666666666667
SON,2020,0,1.6666666666666665,2.466666666666667
SON,2021,5.180555555555555,4.074074074074073,1.6666666666666665
SON,2022,43.10714285714286,23.208333333333336,6.5
SON,2023,26.523809523809526,24.88888888888889,39.166666666666664
SON,2024,10.229437229437229,10.564102564102564,20.799999999999997
SON,2025,0,2,6.666666666666667
